Folder	Index	∆-ML_BH	HF_RE	DFT_RE
13	1490	8.258217158969728	3.2852143043710385	11.478590648068348
13	1491	-2.087386987389891	48.01457640755689	45.73596808206639
13	1492	15.781838974175116	50.40831627629814	67.11588067401317
13	1493	16.0249851194219	-0.1042998385091777	15.998732290085172
13	1494	-3.2692497506211566	20.69174766287324	17.70920767096686
13	1495	-4.762664510340755	45.55237795112771	40.67800704855472
13	1496	8.076086663187425	56.23556356685003	64.49117205527727
13	1497	1.5036191910805885	37.02971040413832	38.50614762917394
13	1498	13.336675212061207	48.59314902158803	61.79749520288897
13	1499	18.98980266070066	-22.680911714182	-3.6028758957982063
13	1500	0.5059693169462207	36.876989593904	37.49185545230284
13	1501	12.159898955339486	11.869126989564393	24.00432372506475
13	1502	11.202425553465218	24.40331188644632	35.701720804558136
13	1503	0.0441637077815357	21.31669344066177	21.3823040072748
13	1504	-1.8486153545491104	49.804436630627606	47.83668231891352
13	1505	-8.025444611519106	44.63369395953487	36.49668076157104
13	1506	-8.588506514977325	38.07546456690761	29.50072320160689
13	1507	-4.547093433005102	24.45054983397131	20.046166991756763
13	1508	-2.2058626863959034	21.32924548853771	19.157162378454814
13	1509	-9.522332481853482	62.90795594494557	53.07105693133781
13	1510	7.646922932062807	31.928039740712848	39.48161216874723
13	1511	-4.417810579666821	44.0129844690382	39.71644823168754
13	1512	17.83498907998819	45.2520097286033	62.92047109536361
13	1513	4.55003628333543	16.69409913822892	21.34123254436417
13	1514	14.709934839089328	43.59953712337301	58.27976937426138
13	1515	-19.59214624552078	62.51768480378087	43.21687146706972
13	1516	6.299753495024106	43.23225769950659	49.744222314620856
13	1517	11.04531925753463	36.75530183673254	47.75948826223612
13	1518	9.346929389630986	16.4333818271989	25.74029293091735
13	1519	15.82644930739866	21.40493828061153	37.28433733148268
13	1520	10.044604160246308	63.0333680374024	73.36963469791226
13	1521	6.459196298711504	56.65003481642634	63.14657168943086
13	1522	12.149363734433791	48.264003101954586	61.02985318806896
13	1523	6.957620408072671	54.398244011594215	61.47338117165782
13	1524	-21.2666759385088	100.94158112091829	79.61170376374503
13	1525	-10.32257160468771	50.989614688645815	40.72446553769987
13	1526	6.428936612147027	54.0715563838894	60.67335934715811
13	1527	14.20264266159802	54.659447907615686	68.90545955410926
13	1528	18.658791013662267	28.70959596618195	47.55262737703743
13	1529	10.95540812809395	-21.523003170383163	-10.60595235551591
13	1530	-3.680862231457695	-0.0049511752149555	-3.7839570008509327
13	1531	-2.259927369927709	47.18646179465577	45.11053802538663
13	1532	-8.735026738412444	-8.363478154293261	-17.125174235843588
13	1533	11.770674994957062	53.42439373504021	65.39012975298101
13	1534	7.613379601396446	40.61468412325485	48.191469653189415
13	1535	-5.412197579016265	84.78872822399717	79.40072420184151
13	1536	2.3554400265147706	4.029514076217311	6.544219895935385
13	1537	-1.6725570056105423	6.422446813463466	4.83585689344909
13	1538	-11.826621600877845	61.85448329895735	50.15348180086585
13	1539	3.60147697647335	23.39219519548351	27.20002945221495
13	1540	14.541767963347866	50.784960731631145	65.40694576126407
13	1541	-6.699496772148905	35.1183561354992	28.288716092502
13	1542	8.235373079694455	5.065135279524839	13.22404941424611
13	1543	7.910212265127939	37.781391970056575	45.50672428737744
13	1544	-3.3465008131101968	10.293232714990154	6.878397703898372
13	1545	7.42369496029869	4.777060822816566	12.15767419472104
13	1546	12.137894237185492	41.67054126629955	52.37463850612403
13	1547	15.958644035171574	27.84697532863356	44.1590337609232
13	1548	43.03096649234226	21.71006627287716	68.04472760425415
13	1549	-2.252560840551496	71.27787270251429	69.17232720716856
13	1550	16.86079720065959	16.06603783281753	32.929408589261584
13	1551	2.7201471945259077	-12.763693891931323	-10.053507741220528
13	1552	7.447066565062187	47.75281213165727	55.256575321778655
13	1553	13.098901890050684	51.70687324920437	64.69405724128592
13	1554	9.00999678397966	32.70905707756174	41.65677160289488
13	1555	13.819939812298344	-44.8102943317499	-30.981175329361577
13	1556	12.679777780204404	46.35092618412455	59.07455637448584
13	1557	3.374131505599962	-12.823917432280725	-9.403305665735388
13	1558	10.233229200646974	-41.16124359588139	-30.93544325858238
13	1559	13.615348042262667	27.96219450328499	41.37522568699205
13	1560	11.302757854449965	24.66060234772158	35.92751699470682
13	1561	-1.5814507667769249	-5.146406503306935	-6.734220957092475
13	1562	-5.334106478589774	30.46385707790614	25.153794285608456
13	1563	11.492025662894775	-26.17713325357181	-14.811423404869856
13	1564	7.310931076020097	-35.27832268056227	-27.9810029733344
13	1565	17.900699549075853	34.93024376203539	52.8458995280962
13	1566	12.786600178902972	-24.28942332571023	-11.733007721224569
13	1567	18.741567584644145	-24.966851099743508	-6.161902459163684
13	1568	1.697963413178968	16.27940189180663	17.872425802896032
13	1569	7.934490370233561	30.112771018088097	38.02382659958676
13	1570	-20.46658102048241	95.20724389044337	74.59618401055923
13	1571	-14.34091967594486	68.10624486106099	53.85709232001682
13	1572	8.696831056901829	28.84188251296291	37.67339085711865
13	1573	-13.043343113107769	70.32165940228151	57.14656136042322
13	1574	-5.494062211913388	51.23824116986361	45.45828256083769
13	1575	4.114444614717286	13.496666149731029	17.6962843426154
13	1576	-28.35787541203308	52.613150476594456	24.264220068085702
13	1577	-2.929713669849889	46.5288156606548	43.57781606170465
13	1578	-10.780719914357633	50.56072115222924	39.71852601881256
13	1579	-5.866586284515051	26.553775402804604	20.734241983300308
13	1580	3.0534106734928628	32.36292911120108	35.283140102576
13	1581	-1.481492214647233	71.98059367167298	70.46917997958371
13	1582	-13.151877058848411	59.65662732705823	46.46512606702163
13	1583	-5.654144232237741	52.37303116140538	46.83063210765249
13	1584	-5.473672050488176	44.197946723608766	38.520353143598186
13	1585	2.5406448043843284	18.38687066620332	20.893922573159216
13	1586	-16.876331151560635	37.13889223520528	20.19631420553196
13	1587	-12.833671824975454	104.96367189349256	91.99659239398898
13	1588	7.685491814739862	59.07510752999224	66.77710682863835
13	1589	3.4464546452220475	6.18506943929242	9.789040727831887
13	1590	2.1228460506761166	32.85320615128148	35.10191371382098
13	1591	3.911870337173923	14.53607856493909	18.45071476782323
13	1592	-14.044627596278588	27.74125263260794	13.670605294057168
13	1593	-1.279335069904846	-54.95310540820356	-56.12860019432264
13	1594	-12.02362555092759	94.88825168507174	83.14010678906925
13	1595	-32.443492975981144	66.45805927718175	34.41733244858915
13	1596	14.74439008659374	34.385902747977525	49.277183743484784
13	1597	-0.008935124763866	144.9561844652053	144.9627983313112
13	1598	12.248180813782255	12.965453706041444	25.48517480641021
13	1599	6.32416716451462	37.298771148809465	43.432603880472016
13	1600	-4.045961730325871	14.367325817060191	10.260142629558686
13	1601	2.762651784267291	52.69820368796354	55.36190137034282
13	1602	8.119046074300059	61.72886827058392	69.80789714158163
13	1603	12.621197014066638	81.1788810181315	93.83772622208926
13	1604	-5.368066083211943	12.792157960822806	7.471650886815041
13	1605	-1.0363435080871568	12.148749626445351	11.137321613321546
13	1606	1.4529504831602935	67.89263174438383	69.64883688997361
13	1607	3.035391024309547	17.77308636397356	20.764470210997388
13	1608	-11.050105251869809	45.7194749264163	34.64563997078221
13	1609	-10.45365220988606	14.858504538337002	4.552650592726423
13	1610	6.929667890502287	-18.011863534746226	-11.10884140181588
13	1611	-10.414654451929437	91.50202602654464	81.07318599516293
13	1612	-23.278837497206723	93.7950128231314	70.50925751769682
13	1613	19.922289284447288	129.6944416416809	149.53257394841057
13	1614	0.1473353286207839	92.04698276662384	92.04977082941332
13	1615	-15.84361643401826	67.46163274775608	51.64042787803919
13	1616	-1.860101567701804	73.04598419077229	71.0376403889677
13	1617	0.9732754999026838	49.75321837171214	50.8139713438286
13	1618	6.544943450529445	36.48659392388072	43.2573295100301
13	1619	-17.003436633899582	84.91040445066756	67.87485409656074
13	1620	8.180798572655021	44.89740918757161	53.22864589758683
13	1621	10.64924356154006	-27.66578122516512	-16.819354416569695
13	1622	-1.124022759714535	27.77586934954161	26.93320561488508
13	1623	-14.591516228332011	84.09569513890892	69.78066221874906
13	1624	6.833644442330979	49.7547357789299	57.04082252178341
13	1625	13.86061758642154	-15.823534020630175	-1.9112066788657105
13	1626	8.705747979904572	49.98763472630526	58.96287243577535
13	1627	7.244450737467559	56.53723703630385	63.81288410961861
13	1628	7.344307726727038	28.77837048831861	36.14908381580608
13	1629	-2.880475170477439	30.275991456088377	27.30320622486761
13	1630	-12.34064086885519	102.0505382923584	89.65060242477921
13	1631	4.141682684612988	-5.76457468260196	-1.8341948033485096
13	1632	5.417169147212007	3.176196205720771	8.68045944912592
13	1633	12.93967237189554	17.906076268205652	30.89378835487878
13	1634	-0.5146864516218557	0.2725337161973584	-0.0510199351410847
13	1635	-1.7755579915847193	52.50342902049306	50.83316262482549
13	1636	-6.092933694508702	38.29560161221889	32.272915500216186
13	1637	0.5828312241651474	13.218131987348896	13.79598510125652
13	1638	16.22470861264901	7.190294070314849	23.360052913078107
13	1639	-3.931695254297665	38.90232927902253	35.13301364358631
13	1640	2.949350236614009	52.04298586670484	54.64838789997157
13	1641	1.861001125068924	0.3983378439734224	2.0416921692958567
13	1642	0.6259358449483443	11.24112564252573	11.85786173993256
13	1643	-10.889950279182813	87.73420012521092	76.7586391949153
13	1644	11.209388422540997	44.32560955989175	55.31434979452752
13	1645	-17.02426425568092	89.25938348070486	72.00083191751037
13	1646	-12.67756475996589	38.09264032519423	25.54415767034516
13	1647	-0.1149779581735401	57.46194222883787	57.47002276821877
13	1648	-13.141187918742844	14.224904004688142	1.2240748780895956
13	1649	-10.781372545007343	-39.27788756595692	-50.13111272780225
13	1650	39.06309232042281	55.16578455848503	93.5769627892878
13	1651	5.185772803758482	1.3111943461117337	6.441891764348839
13	1652	7.993048021005961	-16.26730414366466	-7.9960234675963875
13	1653	2.936549760203434	17.657652722933562	19.954682095325552
13	1654	12.537651083168385	52.8319592140324	65.54782941154554
13	1655	0.8330585336475451	-3.385579953348497	-2.6478709867224097
13	1656	-1.896561429461144	25.493658911524108	23.556340375595028
13	1657	13.0210446720871	54.284586059860885	67.15636869615992
13	1658	17.862077521221636	29.595192178472644	47.47938826473546
13	1659	2.1746560694905384	80.67653159689507	82.71462626580615
13	1660	16.952552395872317	21.255630483588902	38.18510761592188
13	1661	9.872730100035367	2.8483047990885098	12.815585529082457
13	1662	11.96094823850035	64.07821821290418	76.23024709930178
13	1663	10.596516146348222	-29.01017634899472	-18.636288136272924
13	1664	17.071075656766425	-66.38854450022336	-49.26909859193256
13	1665	10.990241602104334	16.611536504060496	27.869346707710065
13	1666	21.088619785993387	-69.01952568377601	-47.88215841370402
13	1667	27.625601667213918	-85.64589034652454	-58.0692740912491
13	1668	33.69552776299679	-89.08010804408696	-55.1135078042862
13	1669	24.158298211580814	-42.189476086816285	-18.03778398636496
13	1670	-5.547588397915661	21.131904142879648	15.546807832812192
13	1671	-0.1048333275607547	101.37677720139618	101.24394411130925
13	1672	9.001123382908645	-20.72266541147837	-11.670455029961886
13	1673	10.422111265949296	-17.348256158089498	-7.283130335446913
13	1674	16.89785253544096	12.682888498326063	29.545200759457657
13	1675	7.262849622156864	38.9854891904979	46.20103033413761
13	1676	-2.242345501816544	29.4491152135015	26.91738814354176
13	1677	-7.428304789203139	29.43168117309688	22.087845324538648
13	1678	4.39660636338931	0.9920407144527416	5.314216060447507
13	1679	6.905336523412188	-6.581228028226178	0.3153531953284982
13	1680	-10.26210858823265	27.87567231258436	17.543199170133448
13	1681	-4.127344134039504	-2.140618818142684	-6.209765357125434
13	1682	-1.4415941020968148	18.11879923415836	16.582076204314944
13	1683	2.58961159653768	19.347834511834662	21.83226136979647
13	1684	-1.02753653974014	58.34339900953637	57.340618833943154
13	1685	-19.019700171782688	93.5794349177595	74.6390104079619
13	1686	16.403165557287593	55.57905894733267	72.02279050651123
13	1687	10.332260784944992	-3.9724798583774823	6.450857842253754
13	1688	18.6597207675336	29.178684651385996	47.74506828148151
13	1689	-10.0677679088044	61.76814328934415	51.71917162719183
13	1690	8.787280399511928	-8.933465195237659	-0.1436255912994966
13	1691	-3.3576910219999263	18.94181046987069	15.563637677580118
13	1692	11.77499762977368	51.742248669761466	63.497286468802486
13	1693	16.37155675718759	21.238862903177505	37.6659075950447
13	1694	14.25515708858984	47.962712443462806	62.12353712535696
13	1695	-0.7393037249757981	-0.1380863631202373	-0.8175458024197724
13	1696	3.382647712522612	18.08797603522544	21.408960101602133
13	1697	-8.863160183330137	33.49791973258834	24.74357777205296
13	1698	3.7645418897313903	34.27224710234441	37.97529724164633
13	1699	6.289248681199752	40.85474809227162	47.01855307567166
13	1700	3.7508169264147	-6.047907818254316	-2.319615217827959
13	1701	-25.7981492961444	53.54697394900722	27.98157488368452
13	1702	2.677120318796824	5.5668113224965055	8.148426037456375
13	1703	1.968595359470328	54.10355107660871	56.14383191883098
13	1704	-0.0115716540071844	47.12544957155478	47.27746933040908
13	1705	4.731383365138754	47.23955029255012	52.06401048920816
13	1706	-3.416684228379836	48.63088126617368	45.27246244080016
13	1707	6.327632836899056	48.73442931930185	55.03112043291912
13	1708	15.391099832324244	45.64641107694479	61.037237288226606
13	1709	14.609843342900604	-14.135965031717204	0.4130530042748432
13	1710	-0.5561384157356315	29.82407622312894	29.022500093939016
13	1711	-13.157491853844704	83.16686665744055	70.11803396139294
13	1712	11.04760762457795	-23.72308682525181	-12.825840711331692
13	1713	-2.977127515001712	65.75427289440995	62.68569729680894
13	1714	-14.340133985495868	84.5564519209147	70.25245825355523
13	1715	7.248305391630311	43.37383778899675	50.67567512652022
13	1716	18.078383673623197	1.6717814967851157	19.649168986070435
13	1717	-6.00022659588285	23.03462441053125	16.85684452173882
13	1718	-2.5592447783697025	62.737994805851486	59.94077912464854
13	1719	7.796098199130938	91.29285674524726	98.99643110344186
13	1720	13.391385774752507	65.73965689601027	79.02197889852687
13	1721	-13.42238767703384	68.8246749152895	55.43291510580457
13	1722	3.969087256682087	53.76387555003748	57.65192484130967
13	1723	-10.826983416894109	41.59360318563995	30.643875075504184
13	1724	17.46036885047579	10.636415804445278	28.13159295640071
13	1725	-0.6356411939023019	9.059100978425704	8.438758156233234
13	1726	3.294723525159497	22.97886776653468	26.45092840094003
13	1727	-1.0619686245941011	37.001202519546496	35.95860078182886
13	1728	2.6024103279992232	-13.071072628023105	-10.262351863842923
13	1729	21.489819669991448	4.872625192452688	26.39159731741529
13	1730	-4.658313045736804	-1.943339736913913	-6.522572629066417
13	1731	-27.63227786933749	83.16160416005005	55.494990436433
13	1732	9.268964824456589	-9.492242332664318	-0.1473014987423084
13	1733	-2.761232404397333	69.53410891245585	66.69442658391199
13	1734	4.33401811830322	44.33852827607189	48.48154579603579
13	1735	8.323020481084313	61.08557293462218	69.4073523695406
13	1736	10.774566886977029	-15.6348036150157	-4.829738836677279
13	1737	2.570178518799821	9.913689504523065	12.52081879923935
13	1738	5.747808369056656	5.328525348886615	11.039801679435186
13	1739	-10.260572576379673	30.47004431739333	20.277103456493933
13	1740	-7.445981895706154	24.806764638022287	17.421977243211586
13	1741	0.6057230213145886	-0.4385860327456612	0.2036485018325038
13	1742	11.12883233954517	17.624910857120994	28.736510342598194
13	1743	9.012148730266745	-11.91158441256266	-2.991796637128573
13	1744	-2.703125545380317	82.15597135110875	79.48155035023228
13	1745	-5.510326632864235	18.364842894516187	12.9201897715393
13	1746	5.488851055327359	15.413875580823516	21.027073903678684
13	1747	6.525262542324526	-14.911355508957058	-8.267434117937228
13	1748	-7.708351174586824	26.02078035153681	18.333387826976832
13	1749	9.940127977869224	67.03827152118902	77.01790828144294
13	1750	6.044493223804693	56.1128311509674	62.760306226613466
13	1751	12.61665835898907	63.56410312047228	76.87037156152655
13	1752	4.195401789602329	-45.48476339230547	-41.31454554077936
13	1753	9.509195335951745	-36.11154297669418	-26.519490762759236
13	1754	14.22001689257013	-52.17018517892575	-38.02393959800247
13	1755	6.402327251667884	-0.1686282190785277	6.343253376777284
13	1756	7.384029221856963	54.81324104967644	62.3034997767827
13	1757	4.798605152582695	54.29438924844726	59.07102805681643
13	1758	-1.4834169000009751	18.251696894760244	16.68281543988269
13	1759	-2.1906143591295404	30.300751944392687	28.066826418798883
13	1760	-4.049091826410859	23.03588584173121	18.81973298356752
13	1761	-0.7534678424985941	10.734320855350234	9.988395290100016
13	1762	-0.775145193671051	24.689682142605307	23.988075014960486
13	1763	4.458280238519819	21.20064407362952	25.637222238379763
13	1764	8.064538726232968	109.07177290474648	117.37943906884176
13	1765	-2.4606395880184664	1.875988072395557	-0.5459806440339889
13	1766	5.678689018146542	44.28987208317267	50.36673516751034
13	1767	-8.109377199057462	94.77080021530855	86.42789699599962
13	1768	6.388936971626436	42.6741539404029	48.95485462591751
13	1769	-29.460944348114708	77.10761057026684	47.00298696817481
13	1770	-15.924655440877814	10.533548047824295	-5.247106535360217
13	1771	0.1056060734072161	61.74675199855119	61.63915906348848
13	1772	-4.862198914125884	-15.72245348370052	-20.49037988405325
13	1773	6.698200420537432	25.02242325656698	31.54424640638172
13	1774	13.961506822592128	56.34110638787388	70.36919714152464
13	1775	-6.783863804687371	72.16379868565127	65.4399943370372
13	1776	9.559621250730745	43.17374758407823	52.70710519535351
13	1777	10.358433913844692	-18.36375672611757	-8.0728716107551
13	1778	9.067439482933878	-22.705858995759627	-13.775850629463092
13	1779	-6.74944434298186	11.041046968020964	4.372171377151972
13	1780	16.58737441230778	32.76671624585288	49.21945539250737
13	1781	16.279209246444225	19.69389329550904	35.97478030927596
13	1782	2.891059600884546	20.592336735135177	23.312445991119603
13	1783	7.044891661304519	46.365712833212456	53.48823553058901
13	1784	11.470053183908703	40.38874034333276	51.65135182638187
13	1785	8.527889192655493	44.59406149678398	53.019725674035726
13	1786	-3.748512945726361	83.33212567900773	79.47318846787675
13	1787	9.18901010656782	19.71443594523589	28.83394956338452
13	1788	10.645376264450531	22.879443002253534	33.76244209212018
13	1789	-1.4515849336603424	27.11674270575168	25.66553410529741
13	1790	-20.779788998134336	48.8364622713998	28.216533169383183
13	1791	5.083146708739605	8.188724960171385	13.344385802658508
13	1792	12.44036878838915	53.4662123710732	65.83257387430058
13	1793	11.967068104327607	48.17784296738682	60.01202808128437
13	1794	1.935101870389872	35.649086606368655	37.81351580377668
13	1795	-10.233194624523094	34.26630892060348	24.26450602323166
13	1796	8.940804575182028	45.81100825071917	54.81986875235452
13	1797	-18.172245901965425	33.93708228782634	15.985647535417227
13	1798	-0.1875846325535803	28.42764879061724	28.279173492075643
13	1799	-6.968604778420968	46.66695736991824	39.70592323693563
13	1800	-6.100631024825361	37.96738735295367	31.98167247584206
13	1801	-3.929963264286698	38.0038327993243	34.33296414592769
13	1802	-15.12737946460129	78.1300686118484	63.07746278430568
13	1803	7.633672436401866	12.07390086329542	19.616782258090097
13	1804	0.5248284576396145	26.48243420253857	26.91499903431395
13	1805	12.787019559727014	14.579589871078497	27.17895178962499
13	1806	7.427110091958184	25.791693370963912	33.15168568608351
13	1807	10.864090672829208	15.030100695206784	25.72417336181388
13	1808	13.241695178671309	39.13919931338751	52.38385133567499
13	1809	23.664526661672426	-29.639422984648263	-5.754628516471712
13	1810	3.0491740237191607	26.79672890256916	29.70933902129764
13	1811	8.204918485648705	52.67217715620063	60.892546283314005
13	1812	-0.1623666219093138	7.636886847525602	7.462285855348455
13	1813	-7.887841297480918	38.82429811169277	30.89436487737112
13	1814	-2.6331184662044507	49.79987518463168	47.24725032702554
13	1815	13.39379372905114	56.54965533092036	69.95067409178591
13	1816	36.72923381544024	38.041950160928536	74.19185033260146
13	1817	12.05216976776046	32.390041811333504	44.61088211723836
13	1818	-5.680128090773451	5.316960307536647	-0.4573414627229795
13	1819	2.646001754688541	47.18816368910484	49.51615231970209
13	1820	-3.4334648960282266	55.48220777956885	52.06480839636061
13	1821	-5.3891096713746265	5.373630163201597	-0.0723489615775179
13	1822	7.37655984440039	60.30228871133295	67.71768253261689
13	1823	6.25997286339998	-11.425603618117748	-5.034314386663027
13	1824	4.305208288124277	45.730712503020186	49.91721134990803
13	1825	7.73076294183943	-8.43614535627421	-0.7544973018229939
13	1826	-2.5634398689858244	51.60574889660347	48.99753112744656
13	1827	-11.32890941782466	70.29610561899608	58.35766217620403
13	1828	-5.334855595677482	4.884591493435437	-0.4679863741475856
13	1829	-5.068548667677533	5.547961342817871	0.4710857591126114
13	1830	3.744221024697026	45.37930128442531	48.68913079348568
13	1831	-5.094831975898615	7.37979701605218	2.3413086064974777
13	1832	-15.156299812465477	61.07157727442973	46.01598275428114
13	1833	-20.425581510088705	115.55182584642898	95.37671152621624
13	1834	4.27677069091942	72.52860598100233	76.93736578206881
13	1835	-6.186926875929657	66.18682619574247	60.19413309029187
13	1836	10.419949210499	-6.140522698755376	4.5848251603893
13	1837	-2.9040541871877394	62.01259344155551	59.29263638751581
13	1838	4.277581128375687	13.446665506344289	17.549730017024558
13	1839	2.503558997416121	32.407295976707246	34.811775306559866
13	1840	-28.903371192644727	53.04381047797506	24.152900491608307
13	1841	-12.347581888860304	50.89855411282042	38.514940750348615
13	1842	-2.7312650520448187	71.87337662928621	69.1477950217668
13	1843	-3.1056207497276773	47.03407075526775	43.95582572231069
13	1844	-22.89327700544345	66.17029383656336	43.17063436252647
13	1845	9.24406070976329	19.654396892088695	28.86657843075227
13	1846	-31.210381819531904	58.48547721441719	27.18688012703205
13	1847	-3.1599033820889417	21.281170430302154	18.113289985165466
13	1848	-1.345342448518295	79.87615002228995	78.3778141666262
13	1849	-2.258386323567265	19.556044459633995	17.92983821957023
13	1850	-7.104739444647748	42.2423570365936	34.82177451279131
13	1851	-11.71530245555823	37.3329035868519	25.71736809023423
13	1852	4.534188755028936	11.555920764047189	15.882431559206452
13	1853	-14.92338081961725	30.57022086699726	15.6900137157063
13	1854	4.267869116274596	61.9751240912301	66.28427925304277
13	1855	2.8052792122616665	16.714881621330278	19.548438974830788
13	1856	-10.647787083734327	36.01520606697886	25.638857256184565
13	1857	-1.022662460227366	40.526305530103855	39.45794476705487
13	1858	-16.398576624616	54.97064783488168	38.64615265917382
13	1859	10.784526186844689	65.6400960724568	76.07459986084723
13	1860	-3.294874577966766	3.022453797602793	-0.0677436998230405
13	1861	-36.54832224163556	104.83740424163987	68.2233896208927
13	1862	-0.6723535309020008	26.54039777474827	25.95930229825899
13	1863	5.430336208309655	45.48135037909378	50.862925022345735
13	1864	-15.417707329052972	67.54164254030911	52.31106421703589
13	1865	16.686936047325617	21.73762174230069	38.4431982904789
13	1866	12.02972436995833	51.689572962000966	63.508929917239584
13	1867	14.827216754586289	-21.02949299209285	-6.217382372386055
13	1868	9.438602901256672	64.10989466513274	73.57875555130886
13	1869	15.656515897816917	21.798359540698584	37.48508477208088
13	1870	10.65645420024066	53.62497513712151	64.50304380661692
13	1871	6.351085656801388	54.014953404839616	60.501601763942745
13	1872	7.236065640748393	56.283045959920855	63.56188696800382
13	1873	12.943311492339262	-38.3717694588122	-25.502419747412205
13	1874	8.79864618193551	52.91178682545433	61.41907275217818
13	1875	5.882138879655258	60.57989813160384	66.5440049454046
13	1876	13.726263754685306	-22.47270637852489	-8.58416174291051
13	1877	5.392824555984362	53.45066932449117	58.79345092177391
13	1878	5.830220017459851	47.25751012147521	52.76532243742258
13	1879	13.04307995382851	48.74529561543022	61.2110196184658
13	1880	-18.61475781133549	92.04472741056816	73.64158036117442
13	1881	3.0245371997571056	33.326837833737954	36.49472058500396
13	1882	-4.207709976908973	83.17969313001959	79.18272028976935
13	1883	7.624043199120933	6.061446872656234	13.802695823163958
13	1884	-1.4137582914981977	21.41865951611544	20.131607626215555
13	1885	6.271181403345963	9.022221987135708	15.354705923586152
13	1886	5.644155424201472	52.767607772606425	58.628517058852594
13	1887	7.679748561817632	8.475452660321025	16.081922180746915
13	1888	10.829440518019055	-1.3359317735594232	9.49173960502958
13	1889	3.0157560017828478	58.95149188165669	62.088064848969225
13	1890	-2.2406208675852213	38.67759619632852	36.3651344696118
13	1891	-1.7954020988586308	0.854763788956916	-0.8735030762909446
13	1892	-4.631525722985316	58.956807419104734	54.602418301888974
13	1893	5.511854101741392	10.172384374629472	15.831748313183198
13	1894	-0.7523655501163375	67.44623959698947	66.78677165185218
13	1895	8.137023044258967	69.53873492902494	77.69478720604093
13	1896	-1.802431763423101	27.360830801801058	25.35251928528305
13	1897	8.87607051328996	49.22366861894261	57.93977560731582
13	1898	-10.128430737531062	68.63686463961494	58.49847433771356
13	1899	7.237156176495091	43.32729628062225	50.63808585956576
13	1900	-7.728106414199601	79.60468633187702	72.06301332829753
13	1901	7.432947096601993	54.35540147154825	61.325350948493
13	1902	3.414734607202263	15.165089979447655	18.567262250377095
13	1903	3.206767579051529	21.804809674446005	25.18360049885814
13	1904	6.586133557769927	48.92400836604065	55.62238576632808
13	1905	6.678799926112333	24.302249798260164	30.93996780717862
13	1906	2.311731749620776	27.99230973259546	30.64131762174657
13	1907	6.081748868869909	43.35321673224098	49.569132431352045
13	1908	-3.871754145049863	2.6909418296418157	-1.202861156198196
13	1909	0.3587697228438173	45.58254852655227	45.94715288604493
13	1910	-6.843702604174268	35.700104235467734	28.935825701308204
13	1911	16.209373413967114	60.15926039736951	76.29597527650185
13	1912	6.262471399485548	10.887297641602345	17.26953546985169
13	1913	-9.344782325652886	55.43974805044127	46.15540203740238
13	1914	-1.5155892383641003	12.85110623340006	11.479900507227285
13	1915	2.6869875338138627	-17.053258819214534	-14.204949407925596
13	1916	-3.175657877650337	45.75504636467667	42.48315664831898
13	1917	4.028597702794059	13.48395959381014	17.59710863608052
13	1918	-3.79578302608229	71.29916483149282	67.49617105763173
13	1919	-13.365218178407304	60.579024123522686	47.16684849921148
13	1920	-4.218994880259743	65.58943588734837	61.14947238244349
13	1921	-2.9781748736936606	80.71633471027599	77.43501539190765
13	1922	13.048162913187523	5.63865294426796	18.53799104996142
13	1923	13.866099507006766	53.85058914619731	67.78543315071147
13	1924	8.875325614043504	60.4942476429278	69.41871447494486
13	1925	11.337951016997067	49.95983019916457	61.41109137466992
13	1926	16.898233864643316	65.25224401967716	82.23409937424003
13	1927	23.53787343449449	42.11822713015136	65.7044705747976
13	1928	11.988644944972748	-34.55716682795901	-22.482970785087677
13	1929	10.712230120323056	-19.21560331125511	-8.404039971268503
13	1930	17.771983669108522	19.500264754722597	37.092044016812
13	1931	-4.8259335762809314	57.13818564155372	52.31703007186297
13	1932	-8.765828718644116	59.68914780818159	50.956457726686494
13	1933	18.311456130927127	22.48348504313617	40.958505999617046
13	1934	1.6173619364608385	-0.8992482650501188	0.6809999074612278
13	1935	4.093283799362553	81.23338776135643	85.1903914497525
13	1936	2.35751080138266	16.98566962739278	19.306278770032804
13	1937	-20.72191462601245	56.09817364290939	35.38225354466704
13	1938	-2.702729151008498	41.95227858767612	39.34998516374617
13	1939	5.16837807408956	78.02973063592799	83.04283360679983
13	1940	-3.390441486282725	14.234183710883372	11.017365729814628
13	1941	3.0299931882186684	17.05208501938614	20.052361149457283
13	1942	4.860011541146378	52.27948000837932	57.26501597938477
13	1943	-5.856624930154339	51.79771935864119	45.86086822260404
13	1944	-2.314194810546724	65.96291638718685	63.67453946446767
13	1945	-0.1677161862940011	22.04063735611271	21.890653874696
13	1946	-17.35019427052066	53.35345379446517	36.20351676418795
13	1947	21.154055188420443	53.52297677643946	74.38295370480046
13	1948	-6.187727533962516	41.31764261968783	35.069104971393244
13	1949	-17.383697714320533	53.82424206795986	36.588975095481146
13	1950	-0.4305014130450217	18.37491358956322	17.967381364724133
13	1951	1.7472064881931146	-17.02363478706684	-15.165048469847534
13	1952	-3.5240193658069074	27.68350352681591	24.175663905974943
13	1953	6.375152980529947	13.06933844834566	19.70841013203608
13	1954	0.2598378645961929	-14.102646643354092	-13.64581021439517
13	1955	7.301720352963002	56.50748386309715	63.63034786179196
