Folder	Index	∆-ML_RE	R2S_RE	CC_RE	DFT_RE
12	324	1.5109676294059398	4.744455016305437	6.26724695644225	2.469626372330822
12	325	-0.8855733439766595	15.923311616614228	15.043457568477606	17.1632685365621
12	326	-1.679158242399069	18.40781688166317	16.751737551705446	19.1889702778426
12	327	-0.4351238406148923	44.87023883519578	44.45519106311258	47.020478660822846
12	328	-0.055748145012302	9.191030081216011	9.072688460699284	10.73666614893591
12	329	0.0071823935154213	18.79862303569098	18.854013011412466	19.488803487445693
12	330	2.162200820686536	9.562354386929655	11.71856467955513	10.44917052082019
12	331	-0.6428137834598999	21.69694000860909	21.097264365002047	23.022941758623347
12	332	-0.3243628304881554	24.467990792676574	24.156193588103637	26.048093681485625
12	333	-2.4041537546141	9.266605262673693	6.887319966132054	8.890740265778732
12	334	-0.7242669986608519	12.260359770269131	11.681176042417064	13.638582928309916
12	335	-1.609947443922806	23.56434481398901	22.107929062331092	23.451048918359447
12	336	-1.5801922762194351	25.458749321085637	23.90129684828571	25.411693554662637
12	337	-0.1076572897561334	11.002057904406684	10.927587340032916	12.554328592988895
12	338	-0.3144370589902792	12.27081558230566	11.988946813798975	13.823028618702663
12	339	4.4453757109318985	1.0182747943035793	5.4443164338881616	1.912887818441959
12	340	-0.6256249683160036	16.52762250113301	15.882763636182062	17.551427299244097
12	341	-0.1943098097450502	20.930065921711503	20.67076224385528	22.296689447044628
12	342	-1.0848878149687664	34.4266167669266	33.31958979286719	34.91055436563329
12	343	0.1059380901747317	27.856174321641447	28.023840901179938	28.50359064040822
12	344	1.3474712737034338	3.849221653974382	5.212660468998365	6.259823652741034
12	345	-1.644219804420203	-6.139185166568495	-7.776324579375796	-4.843856719642645
12	346	1.0862635523255335	19.129703764803708	20.242611268389737	20.74382609332679
12	347	-2.35140177523661	-11.853959835658316	-14.188308662502097	-11.052635070256656
12	348	-0.4209923821692314	19.613945767341647	19.168791990319733	20.829538846446667
12	349	-0.5911741060988049	15.655429283942794	15.059362671221606	17.1664463285706
12	350	-1.64014438398209	16.482473871146794	14.851500942924758	17.60745606193086
12	351	-0.8367528485148057	18.321557585237315	17.45623882234213	19.66209923266433
12	352	-1.411634736835822	16.279777784482576	14.867406045697862	17.172338388540084
12	353	-0.7658767178344306	16.901349752617534	16.14258618428721	18.4234152744466
12	354	0.1396955313364287	40.808432580699446	40.93787110628909	42.44020341595751
12	355	-1.058046159488356	25.70077577268239	24.63824711125926	26.48851766795269
12	356	1.3987504573661909	21.4176056329743	22.784272974036867	22.745973431301536
12	357	0.9363143663398716	-18.06263671827037	-17.11442324426025	-18.849940456508197
12	358	0.4171758844867099	15.86183125723619	16.27095007195021	16.77352318391786
12	359	-1.2778608415470387	15.568102267861832	14.312996642722284	16.993037584936246
12	360	-1.711683827309173	20.09699782752432	18.40720115564181	20.7699817661196
12	361	-1.072926533542926	16.767670327506494	15.642794216866603	17.85088461622945
12	362	1.2172564970358906	38.82112723795581	40.039233955089	40.95329654231318
12	363	-2.0265543696847885	27.99049714585999	25.997087582887616	27.296082712884527
12	364	-1.3228369077723698	16.652607966971118	15.278768686024703	17.45885623450158
12	365	0.5493923720924556	22.506202335760463	23.06993756670272	22.717631585226627
12	366	-2.2422829599519503	-0.9451625169313048	-3.165322991349967	-1.5351525825681165
12	367	0.6068351130007272	35.960261166648706	36.58280630479567	35.37231429675012
12	368	0.2508694407342204	40.89826631662436	41.2130383772892	40.89077613633708
12	369	-0.1955291941222015	70.97687722349656	70.76573392920545	70.26472434628522
12	370	-0.6852675831879935	17.313316588522866	16.554444633919047	17.955583408329403
12	371	-0.90189458755313	18.06437551014824	17.097344341716962	18.774547456094297
12	372	-0.6240582543670712	15.319789414905244	14.666573279799197	16.55153896054253
12	373	0.5811245580769366	1.4295959249720909	1.9852667591767383	1.695446592348162
12	374	2.1836938071268435	1.1946768427442294	3.3695249547308777	4.257501051906729
12	375	1.4806343208737758	17.144683757273015	18.621127900551077	18.490679307520622
12	376	-1.799064433852891	36.71234168615774	34.90804995188955	35.9593410367379
12	377	-1.3250189939961672	25.291560102195945	23.969338033697568	26.160241144301835
12	378	-1.383097743414254	12.986363024043383	11.622776619245997	14.044560848444236
12	379	-1.1729867077787617	31.5562357683084	30.43169173461501	32.62497473010444
12	380	-1.4840774592892672	21.27448738150997	19.77894420074881	21.23495177453151
12	381	-0.3495255504366241	22.151534918084508	21.816822097229306	22.64594447147101
12	382	-1.2485245071087547	72.799414741894	71.55852154942113	71.66473083049641
12	383	-1.5522614817027431	14.95164751340053	13.384936089219991	15.592473026947118
12	384	-1.217814915788523	17.521759451396065	16.35595485547674	18.580353923287475
12	385	-1.7685445553511272	37.99984326356207	36.2408269943262	37.56204591362621
12	386	-1.0981041438686816	27.307636223791636	26.212626284745056	28.336885700380662
12	387	1.724144945713448	19.647593926551053	21.373979022348067	21.46514567831764
12	388	-1.280064178492779	12.75974817192764	11.495010008860843	13.991882834554415
12	389	-0.9465930593887038	25.19065021595452	24.229771695681848	26.464412109198747
12	390	-0.8058823298459572	36.86292475098162	36.04412904774654	37.27660270562046
12	391	1.8846686970115345	18.51719934254652	20.39169306858093	20.501536747498903
12	392	-0.4130461150598705	23.09049174690153	22.65277741613681	24.90751079187612
12	393	2.465675656009978	13.615526640496682	16.048806728358613	12.587974446127191
12	394	-0.1457582682739939	72.63761946745217	72.48851230024593	71.26386320579331
12	395	-1.8475659359534973	4.0844612826476805	2.2273116595169995	2.352131086838199
12	396	-1.0742096552201588	9.11887944341288	8.017059620586224	9.434108109853696
12	397	-1.3708916010696726	18.639998635073425	17.276343047531554	19.52916006243322
12	398	-2.473935875434222	13.728845597011968	11.234124353271907	14.052978076942964
12	399	-1.5189563748672017	-4.7509051500528585	-6.135753704671515	-2.330486126098549
12	400	-1.6630918077757997	-4.99318988370942	-6.567317693348741	-3.8930996283888817
12	401	0.4957263332749448	20.95116433914518	21.426896869612392	22.01059361558873
12	402	-2.147913621075133	-1.810017755749868	-3.909173075691797	-1.0427931431913748
12	403	0.7082439117408228	-16.65038028403069	-15.873064221639652	-17.351943596004276
12	404	2.777052253386529	41.8978733124095	44.64592776697828	42.82775567701901
12	405	-2.4552131583432697	11.642276916274568	9.206164949922822	11.441824655223172
12	406	0.962995306126146	-18.46113137638895	-17.506998169323197	-19.249214572977507
12	407	-4.319518272476131	36.98029320151545	32.644438129646005	32.7772274040326
12	408	-1.4147232065317326	58.16603070936981	56.77363893436268	58.28717192314798
12	409	0.1206502477835442	28.452556868694955	28.525968937785365	29.89252328043221
12	410	0.2795821256030422	25.64169835904613	25.93633594788844	27.156227578758266
12	411	3.6039927981010464	78.41832294352935	82.04156161405263	82.1189724431606
12	412	0.7868722226649538	18.86484010395361	19.68883373404969	18.35539945596247
12	413	0.6971667362984135	-7.276131352293305	-6.538932031573495	-5.251093764934922
12	414	0.5127789445704991	13.431989549600983	13.90925793594215	13.789968512457564
12	415	0.471700303234229	8.538097595213912	8.97165404559928	10.240227236354258
12	416	-0.2142870657819742	19.911491335718893	19.6866314180661	20.10519367136294
12	417	-1.303783108245085	12.13739674538374	10.814017019671155	13.191053878574166
12	418	-0.433565654447392	18.780995283770608	18.36560851641116	20.03547595848795
12	419	-1.297598056957753	14.688049895950826	13.348432990605945	15.957047407224309
12	420	-1.8925256517540845	5.3053007164853625	3.4173717100638896	5.586016440036474
12	421	1.0403232609964164	-17.641798354219645	-16.608559341926593	-18.976434105163207
12	422	-1.1096635541654507	12.614644376939395	11.485082291415893	13.79977631321526
12	423	-0.7677006987018729	17.102669103536755	16.3081588340865	18.51280854718061
12	424	0.0692020853493318	12.586413223179989	12.657106412079884	14.04739503309247
12	425	0.8351786566087753	16.04376330951345	16.88031590572791	17.34324041235959
12	426	-1.4016486101743908	48.26297227971372	46.88173736815224	49.46419380593579
12	427	1.0043570685730856	63.7299571132753	64.73907442420023	64.46502099468489
12	428	-2.543453407060724	-11.209472251153784	-13.732687542942584	-10.236685082141776
12	429	0.6851915029059796	-15.71747924759984	-15.023279280983845	-16.0577866427775
12	430	-3.629320732056215	-11.775211474334355	-15.332140832964797	-11.87794778382522
12	431	-3.73055600863924	-12.636063340876715	-16.398566786461743	-12.89073639002163
12	432	0.7984443367420226	19.6454723237548	20.43057374600903	20.45781328107114
12	433	-0.2866815983443871	18.785201591905206	18.49343969725305	19.40880753143574
12	434	-1.3933789703280866	16.275555333675584	14.840535485069267	14.569553767418256
12	435	1.3020193385029586	-10.870347880147165	-9.57037727406714	-11.11376951620332
12	436	1.0295047351778803	36.86485494830413	37.86897957438487	35.40543205529684
12	437	-0.7695639454250909	13.720165474253008	12.960184290423058	14.793020806682762
12	438	-0.3898210622665203	22.94815064771683	22.58248318082769	24.6355351494567
12	439	1.1641050126461892	21.63794100205996	22.76503557129763	23.258877826534444
12	440	-1.120487901688506	17.788308864051942	16.646448400540976	18.751163703534985
12	441	-1.7539028462960855	14.950974135135766	13.146188897575485	15.518316090863664
12	442	-0.667508008347653	33.561989831068786	32.88460356666474	33.2435718421184
12	443	-2.442546416719836	14.369823312503286	11.926643180311656	14.671346886083484
12	444	-1.953796018783919	13.730531348788643	11.765348327404354	14.623746882367412
12	445	-0.4939839144687425	61.569388310512295	61.08447754185181	63.295166904630605
12	446	-0.0346405599463253	10.851866874902043	10.802214451075995	12.460768215591088
12	447	-0.2719289400372986	21.240357249509543	20.9449056108715	21.70333018395468
12	448	1.0961162364269512	6.846901126671583	7.947238133609062	9.09221643084311
12	449	1.3345314286668213	-6.8954650759988	-5.545632191962795	-7.845421954058111
12	450	-1.3075581088394015	16.30422233848367	14.9448284052487	17.242083774501225
12	451	3.1262922790419623	12.505162754212506	15.616241896612337	11.26035843315185
12	452	1.36271103438699	44.550564027245855	45.96523032552796	46.72864758348442
12	453	-0.3567922568452388	12.06766288986546	11.73757147337892	13.046614237478934
12	454	2.158306950965596	69.65284948659246	71.82231979668722	72.48065314555424
12	455	-1.32609470759607	22.693747411103686	21.362220269424142	22.68231151078362
12	456	-1.715802364072033	9.00967224535998	7.285053614526987	8.992205919668777
12	457	-0.4440622070457891	34.90781703678658	34.43852772179525	37.19146878106403
12	458	0.6589260017007632	8.649481742206262	9.3053960026009	6.5187491318502
12	459	-0.8715927143556996	16.317655312712304	15.467143953690538	15.081035305047408
12	460	-1.025486164046498	73.71951928487397	72.67110389427398	72.47601559851319
12	461	-2.7391440810218057	10.958131502062315	8.225078162940918	10.620312377955996
12	462	-1.799455880413234	8.097572140744887	6.362896651378833	8.397866568324389
12	463	-1.0968005979692634	25.62311588582816	24.5524444206676	26.40768690736149
12	464	-0.9438825807874308	16.8373350003385	15.874567792285234	18.00402513484005
12	465	-1.2946582047140396	19.35388338589109	18.020073215157023	19.47514451632742
12	466	-0.2571555815430315	11.142106750106905	10.868616006540831	12.725961647345684
12	467	0.6647917822252509	7.692020847258391	8.36251651472412	9.872193721064832
12	468	0.050626683350714	49.8549792051781	49.91579771673423	48.9106099831406
12	469	-1.5024564012472297	49.20026872374001	47.65294229204301	46.89876092452323
12	470	-0.7281014188306187	17.796788357023615	17.07987340388354	16.65828786662314
12	471	0.7189855853526126	55.74527499629767	56.46647005245904	59.46296650101431
12	472	-2.667541821871282	9.17513650894398	6.5078966722940095	8.914539114572108
12	473	-2.459655118826589	15.77497007130296	13.314773300953677	16.244649115484208
12	474	-1.1512186770849837	10.179946043761449	9.050690668169407	10.43625411071116
12	475	-2.4051817210706474	13.85571513834293	11.46098826310481	14.232779302081326
12	476	-1.3600163228144595	18.437643849727465	17.036156855756417	19.23123860146734
12	477	-1.1568739047895915	34.473529555805726	33.2992777521431	34.8847330758872
12	478	0.9417940763274544	10.848209416115424	11.772513349045768	13.09442870755447
12	479	0.6557232992828403	-18.67431094814674	-17.995725516899256	-19.663051647832617
12	480	-0.0190319198746351	25.236276206589537	25.227605308231432	27.25088334886823
12	481	-0.5132955621257906	23.576518663059687	23.083644965663552	24.958717520348728
12	482	-0.6608500055227182	13.077598862728337	12.429585266654612	14.455070235446328
12	483	0.8145137675051046	-18.90073208877584	-18.094553003902547	-20.003407470940147
12	484	-1.097489353295316	27.58018377656117	26.44043107927428	27.520098601584323
12	485	0.1858372289701151	-20.19610204524361	-20.027667537739035	-21.65588007614133
12	486	-0.931509171931964	26.016301924770232	25.10104478293215	26.850744448631303
12	487	-0.437210491866125	17.41590992041165	16.975063919468084	18.41755549973459
12	488	-0.1297503629456287	16.41841069093789	16.35421836966998	17.463449965784093
12	489	-1.4027602394017435	42.70632620196557	41.314986003999365	42.37411548872478
12	490	-0.9263299587873348	27.94300552844652	27.05945943016559	29.06662481999956
12	491	-1.2633794655633324	17.6982306826103	16.412094310420798	18.62546104370267
12	492	-0.7492709139892213	17.242752540594665	16.48531728007947	18.316719408350764
12	493	-0.5749277690705981	27.165590304124635	26.587465071614133	28.421828219434246
12	494	-1.439091862841792	14.880788285954624	13.40795547957532	15.67514635346015
12	495	-1.8488390934690244	29.493189205561062	27.68577041325625	29.658063110138755
12	496	-1.4447540330021695	16.219794077478582	14.792109901143704	17.15868172358023
12	497	-0.0200919007934032	20.65013888097019	20.60314307291992	22.263839195045875
12	498	2.500890074563131	-16.472209464525804	-13.97490540004219	-14.725180251058193
12	499	1.0803214608727103	68.80862914104364	69.86203952264623	68.70482972409809
12	500	0.984116142688066	-19.47895648315898	-18.476436895725783	-20.8020871510671
12	501	1.7844195476993434	8.21341395971831	9.982662350317696	10.305468828533776
12	502	0.3468825802410435	20.456667154358	20.789179965417134	19.7043721684895
12	503	1.408791962166248	-1.4200763854314573	0.0101491020468529	-0.6401659717957955
12	504	-0.7356559189052518	32.30659133251174	31.5791398541769	32.33396462077508
12	505	0.4392211142523479	25.10085568352952	25.5560478703992	26.572044247732265
12	506	-0.1020971755993684	46.19315042460221	46.10915109634516	49.19926326847053
12	507	-7.294982035700031	85.65530841806321	78.40424195799278	90.9538338421844
12	508	-1.0492752255529467	14.528604527265998	13.508814631815769	15.606341852253536
12	509	3.128789806687678	72.10454831525567	75.2564936785493	73.97102376635303
12	510	-0.0386315638847918	-3.5888594807765912	-3.614904461224796	-2.9515000205137767
12	511	-1.1472573221647622	-0.344684354000492	-1.4683520735416096	-2.0286373938142788
12	512	-0.3924821588099405	75.01418127180659	74.59858234415879	73.89245066794683
12	513	0.9382149775353524	-16.29337910329923	-15.322494458494477	-17.255000184552046
12	514	-0.0967304716015178	19.976306301250588	19.85046296994551	21.675751653674524
12	515	-0.775805754135547	65.1198444745387	64.35921066722949	65.52086430112831
12	516	-2.598195453288554	24.428482858784264	21.82422925834544	24.20492588201887
12	517	2.0144736323619554	44.94100581904058	46.93781686481088	46.290192997897975
12	518	0.2789052463951975	24.304834925191244	24.585737441986566	25.33575170484255
12	519	-1.86252691329193	17.561915396538097	15.69007367407903	18.47780901924125
12	520	-0.2708951380793678	24.137306711025303	23.86308032477973	26.014085772272665
12	521	-0.2601477980813058	31.254366281209517	31.01898367496324	32.104831518401625
12	522	-1.068345256499839	13.71880949329352	12.657360082055677	15.144847121438945
12	523	4.307342038648102	16.665150790504413	20.955462890851777	23.140310209157175
12	524	-0.2279831272149124	18.516597453068243	18.278818819206208	19.95401332923211
12	525	-0.2222251500947436	20.25266120862216	19.999514790979447	22.04957806703169
12	526	-2.8321848648942023	23.45596550227492	20.674892451090276	21.12200409854995
12	527	1.7784443977987223	7.619026180473156	9.411589141003788	9.854420685383957
12	528	-0.4760907907202067	20.5125022054126	20.02902582474053	21.546522982243918
12	529	-0.2848898955639924	51.28012898864108	50.97203997679753	54.48551568153198
12	530	-1.0415617888905615	13.663555576931683	12.658234090107726	14.670968687336426
12	531	0.0718588730625242	-2.165349327318836	-2.0784397134848405	-2.2392779605288524
12	532	2.0490846901008126	3.806067791796522	5.898793732805643	4.474065963819157
12	533	0.4142740077535052	72.82691947731655	73.26821285972255	74.64720625182963
12	534	-1.2742972391803846	28.38711234056973	27.116629707365064	29.63420660910197
12	535	-1.952757869675736	35.26540396438213	33.29739828885067	35.98305456020171
12	536	-2.9672285805527	47.5551387090236	44.601699266873766	46.86383749754168
12	537	-1.1076797011897952	14.80486949707847	13.70970274391584	15.952340677584289
12	538	-0.8433978001103526	16.674462781869806	15.822701522120042	17.924603395251324
12	539	-0.3346244197047383	20.66961611711304	20.32328060266445	22.25638360605808
12	540	-0.6092826839688144	29.13042279981892	28.54014908519457	30.628094501647865
12	541	0.8065921900494857	0.4718698296928778	1.2819554310117385	3.276605670369463
12	542	-0.4652047416547873	1.9472070498450196	1.4885096061916556	2.876623584277695
12	543	-1.327991973119623	10.251803808147088	8.934892664925428	11.346832195937168
12	544	-0.8208011698566509	13.156319550966144	12.249186764238402	14.301090300054057
12	545	2.3526151290685675	57.77779815180111	60.08782695353148	62.70549507951364
12	546	-2.614368893965235	4.040830059879227	1.4386611647496466	3.348832409159513
12	547	-1.370810037220707	16.791727458388777	15.40141347044846	17.54676438527531
12	548	-2.3523573809940217	11.59529725080938	9.300294931512326	11.53303051472176
12	549	2.572013730033575	42.828286077739904	45.343058774014935	44.229318771947874
12	550	1.1969186618534593	-10.350004038627958	-9.173459981480846	-10.55072611218202
12	551	-1.0588404878378128	43.46577698510373	42.4515147873899	44.08006862716866
12	552	0.5206804878512514	18.07631644414505	18.592481650586706	19.193102791090496
12	553	3.327230384682707	9.144834486331092	12.483192634768784	12.870431267569074
12	554	2.03733320363591	23.348545523942448	25.40395662272931	25.07079810649157
12	555	-1.4319545261819542	13.357076215907	11.904972852527862	14.461951607983792
12	556	1.4998144272926766	2.8779680347361136	4.379124238505028	5.361198031983804
12	557	1.048195607582187	13.707977788551943	14.766058002394857	14.523051462543664
12	558	0.5086164223640424	7.075939679401927	7.570941897924058	8.982762481173268
12	559	-0.5350207084837564	20.200665797368856	19.70206838453305	20.06188760724035
12	560	3.7804423149505615	16.420481559762266	20.197195131942863	20.306835874915123
12	561	1.9391739002897448	2.1499308095953893	4.096718151005916	4.87720278109191
12	562	0.470391891121551	22.23288454895373	22.69101930662873	23.097306242852937
12	563	-2.3872214755420487	20.757611899345648	18.36272359779105	19.01833114825422
12	564	-1.332445313528467	15.08182629395742	13.758986193308374	15.66495343571296
12	565	2.6084102212403195	0.9220946986752095	3.529429235379212	4.717499130318174
12	566	-0.3655932343004906	20.69262858925504	20.338892831961857	21.079161558533087
12	567	-0.1366896777979889	18.804893294378417	18.66149139383924	19.164242074766666
12	568	-0.8784781049465096	20.48308802745305	19.630425086506875	20.625482166738948
12	569	0.3109558868952433	19.830095583049115	20.11431195124169	20.500404457299737
12	570	-0.2859340813505753	21.99653107876657	21.73472529326682	23.212705292535247
12	571	1.571644421093822	4.637664600566495	6.194499041303061	2.276897206698777
12	572	1.7374275158745718	-10.443008648318935	-8.732752345997142	-10.492213690653443
12	573	2.3176373595649693	-5.908790632965975	-3.589505185984308	-5.939085737278219
12	574	2.3524624020712395	-11.594137287553169	-9.281684785179095	-11.536971622525016
12	575	-0.7708399202856526	14.721891766705085	13.972825306846062	13.792721983918454
12	576	2.77152944837394	-7.597616440907586	-4.778372987988405	-7.046301810682053
12	577	-1.2912407613726202	17.651762969064293	16.364330574317137	18.63831057716743
12	578	-1.3336191231761916	21.99023545309319	20.681801496684784	22.35851110779913
12	579	1.876708812336119	5.049428500584327	6.943226505973144	3.742588052351493
12	580	2.4787702370621787	2.4087455963308457	4.866170446504839	5.942090572527377
12	581	2.453287188342585	-17.428095299983397	-14.957239781680984	-17.342656971537508
12	582	1.0374127739106598	24.865228631708305	25.91603082543588	23.795654865331016
12	583	0.4534807430158594	8.708261670195498	9.165866027149605	10.804379869572584
12	584	3.683666777968313	20.107615065848226	23.81406899401918	21.243574245017957
12	585	5.59427425360883	-4.538320549501805	1.0306216001627035	-1.8752293687721249
12	586	4.600814779328914	1.276254776515998	5.868185000232188	3.626614786247956
12	587	1.0018706004186413	4.309457259601913	5.330605442082742	6.262436452729162
12	588	-0.3289709748256086	27.682313584315125	27.334645149850985	28.570707083767047
12	589	-1.6584790920384762	15.697953583556227	14.055074312724171	16.408256976661505
12	590	-0.8116436011339943	18.069181401719103	17.24409468495287	19.299392785324017
12	591	1.7506654270401611	-13.845925786299633	-12.099911252444144	-13.835995762783568
12	592	0.0340276242365575	23.539086210221285	23.552994238998508	25.084823745884933
12	593	5.583651439913751	78.60075080522802	84.18248483608477	85.66308916575508
12	594	-0.4826592975413177	27.06794814747991	26.579638202150814	28.550646406860324
12	595	0.5200790479208308	22.181647841382077	22.708893810224254	22.44084313302301
12	596	5.008229431771099	59.94673114299076	64.95242464664625	64.5316739139671
12	597	0.5647650220294054	5.793216320424108	6.321322460862575	7.993555951281451
12	598	0.8382030456201051	15.820153292675968	16.69215049216291	17.13965648104204
12	599	-2.0932073279522854	14.39910143110319	12.3085478268913	15.328573311766377
12	600	-2.736719163897675	94.39389747785754	91.65381287032504	95.57632206450216
12	601	-0.7279314086829061	30.86977965189726	30.14226360307657	31.576356403558748
12	602	-0.2787405414693467	23.26465458192979	22.96481214798405	24.99383927104645
12	603	2.8264528164505123	2.5316256020159926	5.352803864370799	5.632860046200221
12	604	-1.384829955692112	13.856852040742524	12.483139594696697	14.73827884226921
12	605	-0.0539499666410563	17.67021860735258	17.600457078719046	18.495010144572007
12	606	-0.948553083035108	16.569680970540503	15.64535628282465	17.344301213743165
12	607	-1.6665389419936787	43.91004752967274	42.263891305046855	43.98926402730285
12	608	-0.5201285882983484	54.00263657816686	53.50665196531918	53.719340339972405
12	609	-1.3622481019521049	14.841229618090438	13.482889568054816	15.990907726722073
12	610	2.3746577509726023	-10.618098531558644	-8.312319853692316	-10.709493490459865
12	611	1.9087553692312724	29.511453438404715	31.43353333158302	30.222552432504017
12	612	2.8917509460922304	0.7871999641356524	3.671717294491828	4.082936957187485
12	613	-0.3154074527085129	24.51046897046035	24.17352385443519	26.07709737541154
12	614	-1.4205417669495546	13.597267019882564	12.1907273826655	14.774120093003148
12	615	0.3596663831515911	19.224795385962352	19.619457322492963	20.342912346852245
12	616	1.429638810518611	5.718651206349023	7.161412599147297	8.364661178493407
12	617	0.8977482455019583	-16.547385692450916	-15.642964867525734	-17.868300207919674
12	618	3.0737046013348106	13.366042293811915	16.433603211829904	13.177191971597496
12	619	1.3993420506806729	7.606363440281711	8.981923064420698	9.366286002972627
12	620	-1.2540881693171857	14.421742622740569	13.161392948997673	15.582522248616442
12	621	-1.099241732102712	56.37289353241795	55.24328763119411	55.58190927459509
12	622	-2.4599441266969397	-0.8284951177774929	-3.3075418677472044	-0.78585551364813
12	623	-1.4379333472120948	15.158997289690888	13.739582752023123	15.86969041195698
12	624	-0.1854812982508065	47.94381634201272	47.76972499574185	50.40627308058902
12	625	-1.641449955503674	31.911668807821115	30.266128309158372	32.64509305925458
12	626	-2.230790188876	44.57420836799429	42.329398097557714	44.260319539840566
12	627	-2.5955733555681206	17.986028408486163	15.429395566519815	18.25588706030976
12	628	-0.6005018166263199	14.701217669877224	14.04552940625581	13.532811804354424
12	629	-0.4955715115022485	47.095993883966	46.62479051426635	45.23965139227221
12	630	0.4509443487983162	8.738231615861878	9.185387079021892	10.505388382793171
12	631	-0.995403420280752	35.80368918608292	34.824202825606335	35.988351648906246
12	632	-0.925322405163712	34.49121957219904	33.54826167729334	35.20078732256661
12	633	-0.3583632219497303	12.316266310110224	11.932502954965456	14.139269658655394
12	634	-0.7179848001476614	22.36884469704819	21.59724543182529	23.95296940684784
12	635	0.0126215451434177	9.899590070242994	9.905182338494342	11.476058561296668
12	636	0.2018277321699884	19.63455529368366	19.817875612148782	20.371625473431777
12	637	2.567487100506185	12.0771109405905	14.659138445655117	12.324718129995745
12	638	0.0274370981625224	20.80474607288488	20.843852747086203	22.309451349137817
12	639	-0.5787240243825238	20.129008662770502	19.554845292848768	21.844848009030105
12	640	-0.2044677537699613	20.092611644300632	19.87955429533031	21.96288061348605
12	641	2.059770402236211	-11.606020569277462	-9.553208434022965	-11.606486399512503
12	642	-0.7533577040837827	61.19440885217045	60.469473318051314	61.5527291163744
12	643	-0.9593686711329212	14.975086612161247	14.04168515422498	16.362963062972995
12	644	-1.513155077947431	76.69168417784385	75.16409787660814	74.97325509254006
12	645	-0.0279492133110466	11.850528373732232	11.911259253887692	13.25168098465656
12	646	0.2810947502346153	16.240352869819617	16.500180030125193	16.453597012121463
12	647	-2.1429820158949724	7.747703696368262	5.621952240442624	7.34603124629939
12	648	-0.6285364644928393	20.693336558848387	20.135594855848467	22.333805965667125
12	649	-0.5171246614807501	33.581561616883846	33.04986489433213	34.54061371390708
12	650	-1.839110084191816	10.5291411098151	8.682848558411933	11.51685098730377
12	651	-0.4249783960881643	20.168133785715327	19.756095461110817	22.10835568897892
12	652	2.4301158131891896	-7.27677244527149	-4.855451740178978	-7.0904957194579765
12	653	-6.47436277383872	80.35103160561994	73.87814829775016	79.34553254986531
12	654	4.430180261294339	11.352553605247522	15.771939869067864	15.261738211353077
12	655	-1.572858610100667	-3.93393356402521	-5.48895080582588	-1.4909978772921022
12	656	0.9579366776059146	14.870565388991963	15.816059982927982	15.75524377747206
12	657	1.4882977084461118	3.293297149823047	4.766655744722812	5.626220813079272
12	658	0.772571147724733	27.708194832404843	28.483850510034245	27.99455355820828
12	659	-1.3535420177511526	12.999793692230014	11.686717576667434	13.803004839253845
12	660	1.6865635157932672	-26.08125525567448	-24.402530121966265	-26.798550713661825
12	661	-1.5322323223321916	12.308091221086215	10.803194539359538	13.26775212585926
12	662	-1.4782934924941742	15.6471642574179	14.186542197567178	13.827338700910332
12	663	1.902933615602848	-3.3841801567177754	-1.455919942323817	-2.528249486233108
12	664	-0.1108285657230112	61.277543396689	61.174551111180335	62.86205552957836
12	665	0.9108824233873918	44.19698739013984	45.06214703278965	43.33485794972512
12	666	0.6514614702285542	24.88396791904233	25.54371951322537	23.33078863099217
12	667	0.8429147630845648	40.825928885518806	41.64700992393773	39.42819390000659
12	668	-2.475172165095529	47.22976324660704	44.797297208511736	45.6772319698066
12	669	-2.952498895251381	18.642018769896826	15.712389706983233	18.497316234570462
12	670	5.463338124349804	118.72320693620712	124.39722146448912	129.30690552323358
12	671	3.217189606048578	14.462083055113908	17.698977855732664	16.72878734403639
12	672	6.029552055979309	63.77176421889453	69.79781952832127	67.88416147581302
12	673	0.0978809757580734	29.14704509655712	29.278623673686525	29.589092570415232
12	674	1.8006968697143293	-8.114284374983981	-6.262051335710567	-8.300697160157142
13	0	7.9583603356398385	18.657188229903117	26.60913770541083	25.87119351758156
13	1	5.141824374853968	22.983782044320836	28.154377125640167	25.377037634141743
13	2	0.5053108309757306	27.67507938001654	28.15328403897001	27.19529504943057
13	3	-0.0650577948208024	0.3163448139966931	0.1886819776846096	0.5317174773663282
13	4	-6.226240524139456	14.510388722381322	9.149734927574173	13.98165993762086
13	5	0.6144709517513718	51.799716432607966	52.38222784834216	51.776584043807816
13	6	-0.5963986211484951	6.795678255613893	6.235930254246341	8.423773183429148
13	7	1.096754673397868	20.266585380013566	21.404594673222164	22.608816422492964
13	8	0.2132348023814358	6.552920773479855	6.774623653909657	7.36846719586174
13	9	2.9008036784786952	98.96641272984562	101.88379414877272	106.59030014806194
13	10	-3.697834216431658	39.33150877064327	35.62048878430505	41.13699044732493
13	11	5.652982712162924	3.4970448134990875	9.139290646009613	9.78485286841169
13	12	0.4228347290116687	70.27273800899275	70.7083099821175	73.06494947490864
13	13	7.452013183304729	108.047677539289	115.45093671497308	116.56740712755708
13	14	1.5665910062135708	81.62221067797509	83.20815950495307	89.75287521019345
13	15	-3.3168348751812005	42.816162962582894	39.42940690330579	42.70538762331125
13	16	-1.1663833264489938	32.98790486820508	31.881251480721403	33.561729242879665
13	17	-0.7582361622158658	37.86115731712198	37.025056714512175	37.51420838266495
