Folder	Index	∆-ML_BH_R	PM6_BH_R	DFT_BH_R
13	2088	-0.7722181891731452	25.665137457829992	27.608860005653696
13	2089	-3.9039368427474974	31.40767514441	27.728728257789044
13	2090	-17.83789310560678	89.10620375853001	70.73746126581682
13	2091	-5.223180697386852	35.003240734900004	29.966654849617044
13	2092	-3.686560732254293	73.13740912882	69.10449356984464
13	2093	29.27119269792456	9.431313128779976	40.597187818435486
13	2094	-11.880667310149876	36.080546821030026	17.15978634066414
13	2095	-17.993137873068918	64.92073666394	43.723065140336985
13	2096	-23.64971951401094	108.53905689039004	85.46359854421462
13	2097	-11.280919194337912	20.417488991340008	10.402656685502734
13	2098	7.5198847277788445	19.22713145514001	24.04162703693146
13	2099	-5.721224496461218	51.48335316986	44.36477158029447
13	2100	-7.060445860464824	73.44137485172001	68.02616127362126
13	2101	-15.928665829647798	43.37458957435001	26.067951422504848
13	2102	-1.4222942163760308	73.91894302981999	72.8691901070124
13	2103	-11.069719232909849	40.95030093140001	26.25357783093932
13	2104	0.6548797740833834	27.8347830308	27.94743091511191
13	2105	-0.9019478119153064	-0.8827112936599981	-2.493715788499685
13	2106	-13.541017749375897	41.13849401803	29.0534270669159
13	2107	-20.40425322033116	81.96059248806	60.94078046179493
13	2108	10.085962709301384	28.39674026636	39.3831259830913
13	2109	-5.186703472776571	61.59741422230999	57.39614948115195
13	2110	19.5185604589351	74.75892247578001	95.21740221686196
13	2111	-12.957316526997602	35.09674346004	22.85586092591984
13	2112	-11.383601451903814	45.67855105328	33.78666756756138
13	2113	-16.63196367197088	26.855859356250008	10.672259361308534
13	2114	11.400742474506842	31.224583128860004	42.70930336415768
13	2115	5.996471029793611	71.26906113262001	76.11696965241572
13	2116	13.25946668648976	11.96006073046	24.620838437898783
13	2117	-30.92294045293238	67.898669088	39.09253558219643
13	2118	-8.506924009998329	31.6050095718	21.57806337517104
13	2119	66.31968903253437	-0.4009760109299947	64.85180071555078
13	2120	21.04100761254085	-1.4522924627599991	20.78102793722064
13	2121	-17.995278365910053	88.73138572647001	69.85521810842329
13	2122	1.2526005277468355	66.09757128838	67.91500081736012
13	2123	-6.64450194206438	82.41366768427	75.8054676274187
13	2124	-1.8382663726224564	16.285007996599987	13.313608725497032
13	2125	-0.0334581641654949	80.05722651521	80.91961193160387
13	2126	-4.564203288115095	10.695232629889986	3.842783050669823
13	2127	-3.280713283864316	58.89800212409	54.92575287472573
13	2128	70.70856144858408	11.37855246388	84.94781845482066
13	2129	-12.900093534990448	92.66285408027	79.34518433027552
13	2130	2.014006673358381	25.09343007375	26.900293098413385
13	2131	-5.969598957075505	65.16548660782	60.45779989045696
13	2132	-16.4592411951744	34.75222745058	15.918487276358064
13	2133	-12.606695766182384	29.71614198678	16.802944280178053
13	2134	-16.968266630603466	53.4961915411	34.55872574474779
13	2135	89.6146705095307	-2.814511356210005	83.20506703830324
13	2136	20.55941210562014	92.30743026511	112.29446219094098
13	2137	-12.010819615970831	42.04952640297999	30.286698631971376
13	2138	-13.13281983905472	33.28394455976	20.983119828277268
13	2139	-11.207549528917298	44.64010719583	30.97589899544255
13	2140	-4.108746105863247	17.981812875969993	9.61336970992852
13	2141	0.4021402902726549	35.09876359488	36.0007215156802
13	2142	-17.283223016624106	68.90116561453002	53.43628162899404
13	2143	4.581480288732564	113.20305703878	119.2392107163614
13	2144	-9.499862136959564	42.88276976005	31.61444839820615
13	2145	-7.503749224357307	40.12631883177001	32.533104716654634
13	2146	34.1620239308977	-12.388456151489976	20.90767839999171
13	2147	3.093306290131295	79.08166050770001	85.36226203135448
13	2148	-6.889873944455758	42.86968039321	33.74462062862585
13	2149	33.71808223205153	56.81852236403	89.64112670102622
13	2150	-11.8590851778863	40.76407955172	28.89617017764249
13	2151	-11.483858370862436	29.834822602539987	18.756933540658792
13	2152	-34.376487514935434	103.48280005736	69.61275580583606
13	2153	-12.28746686220984	26.40945106623002	14.630999535438605
13	2154	-31.39394548238488	71.88846076399	40.08797086117556
13	2155	20.798620944755385	55.27993831956	74.7486396204622
13	2156	14.574681861529823	69.97684129503001	85.5678430365806
13	2157	-4.7174133312364575	30.6694057979	26.24220650116331
13	2158	9.936840718175516	67.96488154407997	76.68543928614235
13	2159	6.47280678365496	61.14527760473001	66.98174233699683
13	2160	-2.064707652927609	30.64209477403	28.83522713725688
13	2161	-10.754379434511064	47.602102231900005	36.70082046050811
13	2162	37.67065230172011	-7.684166304710004	29.897266907588342
13	2163	5.5504004765243735	16.09488471263998	22.488602256868035
13	2164	-17.380163906374946	102.15454986961002	86.42872488230933
13	2165	-1.4523241310671438	79.95002100328999	80.48245106247487
13	2166	7.865586262225406	38.4591933307	45.62789317424176
13	2167	-1.3670707802521065	49.699424210290005	49.747287108242745
13	2168	7.111570368462708	77.80539189464	83.99244918351178
13	2169	2.89554467482958	37.54204980725002	41.07759018114302
13	2170	36.218579191481695	91.66185881833	127.51165596785722
13	2171	-5.550078301603207	74.83547543942002	68.89998489644495
13	2172	-6.887086584465578	19.00397804411	11.639846297417536
13	2173	-14.637562073796287	28.282999295379994	12.195680864038875
13	2174	-8.598719760455424	43.725703307300016	32.348700535920216
13	2175	-19.10912184152403	82.16427558122	62.775627888564486
13	2176	-20.24630700427224	32.24147888134999	12.860381327365758
13	2177	-0.9807270104647614	90.21586889954	89.07739377615508
13	2178	-12.653653164888963	22.16386788744001	10.53069772059098
13	2179	5.538344810745912	43.898886054119984	50.3446520496509
13	2180	-1.1176750974555034	41.92558559593	42.23295049549779
13	2181	3.361131455254508	37.8084839154	41.57377081160666
13	2182	0.8844194513221737	47.64273323160999	47.46998402973986
13	2183	9.645898825896438	70.06590249082998	79.32254083256703
13	2184	-4.97222417339799	78.91614551013001	72.03313101406093
13	2185	10.132493057259126	31.995165408449985	42.89469685751829
13	2186	10.282261853775708	33.91369392304999	43.211223852675175
13	2187	19.697478255839087	9.96173919576998	31.284509183606133
13	2188	12.74118437996367	61.10198768325	73.28137371534831
13	2189	11.36080524235149	66.54967100852001	77.11984668378136
13	2190	49.02424385031918	23.39012432667	75.20160412436235
13	2191	-20.65932020416949	80.62640181247	59.29891125840368
13	2192	-0.3451477976050228	69.61102623832998	69.02373891021125
13	2193	-3.220402098726481	43.1722647682	39.27117223184905
13	2194	60.08868866076227	-51.76153680656	23.454272832197603
13	2195	3.853157863690285	46.00644707211001	50.38756146625383
13	2196	42.45733064395608	-0.3767044136800024	42.46344880317338
13	2197	-27.57919705950189	49.57055298282	22.20219510322204
13	2198	-31.98836992130964	88.45470104826998	55.80212933913572
13	2199	-0.5625648740970064	18.44687974018001	14.026748609292554
13	2200	1.7292349629860837	23.685400702449986	24.24685290432535
13	2201	-19.298166299267905	35.64640923589997	17.42067199628218
13	2202	-31.33568644238403	35.19270217103002	5.650146496802336
13	2203	0.2983717774623073	92.24201110399	91.83827239723178
13	2204	-13.939200031600194	71.38736354961999	56.27083290732117
13	2205	-0.1562064354366157	42.302280785250005	45.30457243794808
13	2206	-5.145855185430264	36.11529729124001	34.267860919149825
13	2207	5.549067181797	14.60627133238	21.202359804563457
13	2208	-8.648792823398253	74.67720387054	65.76807714917231
13	2209	0.2287572437198832	48.9245526033	48.81969007878797
13	2210	1.855891411745688	42.06624555548	42.07501330965897
13	2211	65.70963174742064	-71.67924536092	-1.4698118284577504
13	2212	4.783643778122496	54.98634538948	59.27571199304657
13	2213	10.453026126837358	41.79453280732001	51.88450213751639
13	2214	-12.875390700122807	74.35988819263001	59.678800382389454
13	2215	6.252987333078636	19.00403800245	25.16641321007046
13	2216	-23.343503114621853	116.52602895473	91.38138523427187
13	2217	-23.235759487200998	60.18279404578999	38.94760243786732
13	2218	22.319112180470256	9.131705915980008	38.36526167282136
13	2219	-11.427413325756788	67.91991048299	54.93099692338728
13	2220	-14.737983358238123	19.56960657494997	7.844418804888846
13	2221	1.1220436623261776	17.30689182175999	19.194149755930997
13	2222	6.449073749652598	26.002864338330028	31.521745886246208
13	2223	-13.662719307030784	86.64642439048	73.18047074740753
13	2224	-14.201333807577612	36.56289552370001	22.64508199383272
13	2225	-17.123628322122386	55.80432704293001	35.6406094195554
13	2226	-7.814358980860561	82.26520852834	74.10782794342958
13	2227	-15.613844311243156	29.633099685879984	13.80095472521498
13	2228	-7.571738193422789	78.58229055473998	71.26988671286381
13	2229	-39.78517059591832	99.84085438479	61.85289209685288
13	2230	-26.07402132888092	58.70153939872	31.85331320037949
13	2231	22.54545074017369	46.023009410490005	70.0895975655585
13	2232	-13.57645309556392	53.71866465558	38.27409040466591
13	2233	-15.222356834769016	41.761112951040005	27.36722097723396
13	2234	-26.52768563985592	76.01799226961998	49.910650523816
13	2235	13.287988628755556	57.85917776179001	70.52151207995485
13	2236	21.80253476690268	33.892053574490006	57.7152223996527
13	2237	53.57569389839773	3.926840031170002	58.64622321791831
13	2238	-1.7520747322996613	66.05842310454	62.993359682004666
13	2239	-9.48132679637638	18.303975955059983	3.1681018298259005
13	2240	-13.748410820029676	108.47785787397	92.93472594863852
13	2241	-24.763917289557867	24.791265407140017	1.4679415895079728
13	2242	-7.895087292563403	36.74857727831999	27.16201586465468
13	2243	-22.30690015433356	93.08963293220998	71.18015444485354
13	2244	-30.3651755816536	70.85337457358	39.6785683973576
13	2245	-13.898617736325832	28.605992566869983	14.561500901123509
13	2246	6.375028256006772	47.97034790746	54.92441534253885
13	2247	-2.7555161485506687	46.77739832610001	41.99290958736674
13	2248	-12.839250054850709	37.15899442170998	24.029658429790288
13	2249	-7.528794487123378	53.50812325075999	45.64282049480244
13	2250	-9.610613977041794	39.80479453960997	27.864925933186896
13	2251	-5.095304171612952	17.203470603530008	11.620394428289728
13	2252	-27.727498374151764	95.29115558725002	66.47347548883408
13	2253	5.444316744455136	0.7537109251500169	7.028833178948844
13	2254	-14.18174960205215	39.88317623261997	25.714637679659063
13	2255	-5.590513211529469	46.25410268939001	44.08655796441599
13	2256	9.24347396902158	14.396938318719975	24.29511244973401
13	2257	-5.451618467195658	113.1790460297	108.4218590905366
13	2258	-9.156306259217672	25.49912665091	15.897979217988905
13	2259	9.630663520802043	20.026823508799996	30.189748302276712
13	2260	-8.841464759898372	113.25671052872002	105.53144739411071
13	2261	-11.541036063921638	31.67080001341	20.147295956499875
13	2262	-26.18944844973157	112.02208990105996	83.82159789366415
13	2263	-12.74897529190639	79.80531154970001	68.61819914716762
13	2264	17.0447857985273	51.76303576506	70.00043720792746
13	2265	22.4133394875098	66.11932463535001	88.75241265509976
13	2266	-8.00051356703625	52.22414076665	41.89594772722921
13	2267	3.0833092230896	75.44705511959998	79.69254605480819
13	2268	-6.064946152124321	71.53681432425	69.38364345821901
13	2269	-19.504692490183515	24.69610460328998	7.401898582611466
13	2270	-21.792399150755955	33.55844767682002	13.053193512256255
13	2271	-15.903237473394256	66.55673917437	49.35289959641523
13	2272	-26.43206228801864	76.69086320982001	49.63501281052595
13	2273	-16.684742581041064	40.15209861187999	24.88881762631354
13	2274	-25.01948578076553	52.78282104832002	27.56652711154311
13	2275	-25.293411873368317	34.17231961046002	7.4714548691990785
13	2276	8.06475603824947	51.19753637526	55.20609731774312
13	2277	-12.516797450691229	31.578547189050013	16.344465915084584
13	2278	-14.65348666725913	19.686889700170013	5.671175731549738
13	2279	-1.5000264098343905	15.855920748570014	14.928427493170602
13	2280	-21.196621324983425	126.38326537606	104.19454706276883
13	2281	-0.3663940327533055	93.61368035426	93.6696053428459
13	2282	90.25426888008953	31.638630057909992	124.6391210811562
13	2283	-6.604382755060215	33.6557001043	24.737930157629307
13	2284	34.989892965124454	5.588114981910024	44.15220773449983
13	2285	-15.90044014583691	26.97121920241	13.058326868602308
13	2286	-16.46134176722262	65.51307432915998	48.54802345245844
13	2287	43.33053376688622	7.156180080940004	52.25969836837612
13	2288	-32.823562822595704	70.73178367224003	39.17016318379319
13	2289	-8.179816685878905	58.41235571272	49.464952509559225
13	2290	-16.835947949031834	59.14748877682996	49.57947293893085
13	2291	44.66949468583334	31.119540729359983	78.38647353459965
13	2292	-4.750962814257946	57.596553314319976	54.45714155017049
13	2293	7.43792725878302	61.96136826438	69.07187623286154
13	2294	9.806704207818257	18.33046831697999	29.721632787113776
13	2295	-29.80623521277448	107.99911820215	76.73512630126788
13	2296	5.869298297824571	85.61348055768002	92.76116039088812
13	2297	-16.873374821967445	91.43988843147	74.53732336941175
13	2298	-17.620017776003806	60.61050917027001	43.30427689026692
13	2299	-26.68776588756009	77.76021097936001	49.405187881115125
13	2300	8.548957491468173	66.74006410500999	73.6258735821466
13	2301	10.467856751027284	51.852897174089975	60.818285573186586
13	2302	-18.15430666145403	85.16332256532002	68.3952809573093
13	2303	-9.42562380162417	85.39435588587997	75.91122722087312
13	2304	34.65388877305668	32.24658917679001	68.89679326789337
13	2305	-19.719879352778666	84.79804482758999	64.91021858743625
13	2306	-6.616903673537308	94.60401686822	88.87081192788901
13	2307	-14.289158592233434	57.61318252930997	42.70084462605882
13	2308	-31.511552545212908	68.05217166276	38.61736343160737
13	2309	-31.07222593323968	67.77260898424001	39.29593041411135
13	2310	-22.178581749816654	88.89517807481002	68.94710753951222
13	2311	6.35312662544311	25.312732314480005	33.587336066237185
13	2312	11.879547383781755	-0.9777567930099949	11.332575947541043
13	2313	18.83957344168448	64.87844527943	81.73874432398588
13	2314	44.30660088334116	-40.22251968221	4.798313748236978
13	2315	10.622179840283934	51.28547911740999	62.02167021177593
13	2316	-6.431153268029448	81.53922833544	74.35071917879395
13	2317	11.382645810459508	37.096252631080006	47.035168454109225
13	2318	-16.016815933049656	33.36034532145999	16.72511374266469
13	2319	6.4362134324910585	55.92934018183	60.303278023930034
13	2320	-2.172231010568794	50.11000047388998	46.354092445690185
13	2321	-6.893290827865712	39.19897316616	32.980172548413975
13	2322	-1.4281906557735056	69.59985553837001	68.50217975926353
13	2323	-12.938151967478916	75.07052827485	61.0683302996913
13	2324	-16.843645809334703	55.68242481944	36.05525823807693
13	2325	-11.73483017590479	62.21022304846	47.96958459165762
13	2326	13.518490195303457	26.72707345410999	39.7484544548206
13	2327	-2.8006766143953428	82.78022530195	78.6301165552577
13	2328	-10.895578563562594	38.01027832085	26.877589642303064
13	2329	-6.870425376924686	40.22593038932	33.253718638123246
13	2330	8.965840171469608	57.88992947194001	67.14017302612774
13	2331	70.41344581992598	-33.34443791263999	43.35988594449009
13	2332	-9.993593625520589	38.97509103069	30.303154890192676
13	2333	9.521216239401838	61.227180697170006	69.5734392774466
13	2334	-1.5271786906814668	19.08952014657001	17.315242173644947
13	2335	8.078132008435205	25.111862651119992	33.717019037372665
13	2336	-7.162319172086427	17.872889326999967	12.47054373114952
13	2337	-7.26590773841599	14.539141052480003	7.915351827192353
13	2338	11.90203095463221	27.12141253801998	39.046457597927656
13	2339	0.423294953739969	58.85709439358001	59.37685479430365
13	2340	-6.198322945740074	26.93524881059001	23.476796413218835
13	2341	27.237076940393308	8.737731194290006	36.50713657360757
13	2342	-26.62636881507933	89.0281495303	60.98352153383894
13	2343	-26.28580194839742	45.08552386714999	18.219174107478462
13	2344	-5.230422356573399	49.35946734075998	43.5502928775386
13	2345	-1.3861984411487356	14.767464717289982	13.424759957415516
13	2346	-13.36844935946283	103.29959734949	92.26453237893293
13	2347	-7.278414196742233	65.54905394534	57.81538741875556
13	2348	16.173639106476912	54.43681567293	71.39611285508727
13	2349	26.25586380495224	-3.189068800099996	23.22310345232836
13	2350	-3.6587179026391823	76.08910516695	71.38725285729743
13	2351	11.117868032073602	50.57396733317	60.92898711754242
13	2352	18.712249016360147	77.05855772986999	96.6771641051455
13	2353	-1.6525035298545845	34.212150396940004	30.48063849483151
13	2354	-43.421619076892966	77.98204300082	34.16673195437761
13	2355	-35.464667631546035	93.02339280305	61.106945776729845
13	2356	-31.764122937078355	67.25243118121001	36.01623227700475
13	2357	9.979693949630018	58.76160151277	67.42806991390535
13	2358	-5.534802261303412	131.46021475466	126.10391485784204
13	2359	-3.988368786580395	22.615312678020004	15.148499967966927
13	2360	0.1407918377080932	14.34481837863001	16.572939475736348
13	2361	-4.87688911287114	28.797817745249983	25.272857712290715
13	2362	-13.094158065418014	72.81726387847999	58.893348434445215
13	2363	-1.3386457736196462	26.502471818560025	24.47267446148908
13	2364	-10.815120649232997	17.99942217921003	9.496386376413284
13	2365	-26.89611075576977	109.75946508538	83.40823587335763
13	2366	-20.972475699702045	115.33854019449	95.64626577415038
13	2367	-19.23005676345201	73.49946525882001	54.65218141803052
13	2368	-0.3008477572293486	25.504827305389995	25.097982295410475
13	2369	5.176224950380856	75.76761085396001	82.67276381401462
13	2370	7.15689223704976	61.09183627507	69.07714103636681
13	2371	-15.481563166482374	77.73451883067001	60.58531513699563
13	2372	-1.1270683655166067	27.04974156691	25.693649954599096
13	2373	-12.8438119381899	39.81826441129999	27.37058325644466
13	2374	18.022457808750914	44.434293275510015	62.56416404776974
13	2375	8.357856072601862	59.31730924442999	69.91600202865084
13	2376	-13.051650551118655	22.06920519903001	8.13439578586258
13	2377	-11.681001132150412	33.877153927	22.456010286899986
13	2378	9.561483053345	16.998588343569992	25.0896480861702
13	2379	23.07845270948019	47.122474715430016	70.03383169721928
13	2380	11.832895900326548	31.747283794350015	43.33544369658921
13	2381	-2.2738646588113625	16.266806028230008	14.81725089426618
13	2382	-6.786725648707943	35.697050972300005	29.017246820934812
13	2383	-5.0139797569136135	46.870453669780005	41.82506313282647
13	2384	-11.327472839853726	81.18860349357001	72.5436232391221
13	2385	22.801688100822503	51.92019810465	73.45191368300584
13	2386	7.437613562622573	84.90309645145	92.54448017448884
13	2387	-26.80881202305318	39.87060342993999	12.997999554179842
13	2388	-15.749532225483565	40.10582922211999	24.575814336712934
13	2389	44.76247897566645	-7.1412781273600245	36.82015831195167
13	2390	6.532273940974847	56.315773989220006	63.84540228478727
13	2391	13.47778629543609	6.923984491020008	21.61511762929149
13	2392	-24.73969515549834	50.78265002945001	25.902288835146464
13	2393	-7.493989880691515	86.99760038786	80.2128184075118
13	2394	0.574202788178809	18.52851071400002	24.55573521109181
13	2395	1.8189210210694	35.99417683226	39.52585450539482
13	2396	-9.411444911151191	53.77783661888999	45.02485986362444
13	2397	2.5891384225105867	49.48690187416	51.182152448862325
13	2398	-3.1644637865538243	84.90287967898999	81.2848735266889
13	2399	5.825758902850794	80.87142848715001	86.57208527324838
13	2400	-10.73602219374152	49.85985658549999	39.54201558409841
13	2401	11.12108209435246	26.165445989419997	39.06895119976252
13	2402	-6.009416315268027	43.88964785758	38.76516073971288
13	2403	19.519042215470108	74.79661551683	92.84364923018438
13	2404	-5.17655116142123	23.12624997841999	18.161242820584448
13	2405	-4.561826759396354	37.91809698527999	31.29255974377156
13	2406	-30.368609479512088	70.23710661242997	40.45379975441029
13	2407	6.76263387571089	60.2246242123	66.36368715611752
13	2408	-17.8385136097786	115.16861825893	96.80611604574368
13	2409	17.551736817753408	19.40019428528001	34.91730659714085
13	2410	-16.55602344594081	18.05732579302	1.360392470145598
13	2411	-22.275586017756723	43.48964962880999	22.034498544526286
13	2412	-5.840661380323581	38.565114350490006	31.62684132583672
13	2413	-6.031211228255415	54.83306189327	49.8922456195578
13	2414	-19.92504529954749	30.23431810369	12.358924362953983
13	2415	-15.686454397946363	23.91675456952001	9.522638904949416
13	2416	24.2591610395466	18.14297628171001	40.49591587609029
13	2417	-5.366962093219627	37.72787223336002	31.60591355909128
13	2418	10.897343846299918	18.984948189429986	29.694008134974865
13	2419	27.896360044018365	3.4025320209500194	30.112083803251156
13	2420	11.892483898467615	22.45274255737999	34.55499218509067
13	2421	1.3508870829246007	17.30081066243001	17.51006988118752
13	2422	-18.534998397663003	25.44021527577001	7.479567693808349
13	2423	-12.677292388339993	19.07102761086	6.829319496522658
13	2424	-17.579482551082037	55.22541773978	37.37546939612366
13	2425	1.2921445415122434	37.56058846476	38.3766007173399
13	2426	10.36578805791214	44.30067150264	56.06456929940032
13	2427	-0.2426842139684595	54.75494078843	54.0508015739324
13	2428	-9.739139437122503	17.31460569281002	6.471006150561152
13	2429	-15.732002240867589	61.16887812979	44.78083633809001
13	2430	-7.490834225696744	81.10687105179	73.0183088046615
13	2431	12.296254022978246	61.20884958775999	73.3761632386886
13	2432	-11.782804547954584	41.26772499553999	31.556756944628432
13	2433	-14.376553395966766	28.81856794306998	13.34764661389636
13	2434	-0.955574960418744	56.23404385353001	56.08022303835605
13	2435	10.129858138476266	31.913204663759984	43.24110616691178
13	2436	10.768008602870395	35.41549813811	47.77416652507964
13	2437	20.8179685032228	8.580043066179996	30.44617628591368
13	2438	4.246537739789346	44.869120381550005	49.50957073885365
13	2439	-4.179688477917807	44.15185951494001	39.550753359129885
13	2440	2.7293150900804903	46.49316350924	47.26697200877243
13	2441	32.14465354778804	-12.360416403180013	18.74353285165853
13	2442	-15.489913408004211	87.49053865581	70.37505461013643
13	2443	8.815087455674075	75.95349323841	85.2228266056045
13	2444	18.09828767448198	101.33665815367	119.5246631487098
13	2445	-0.7635881868482102	43.456377362290006	41.97168664113269
13	2446	10.641533255024116	29.84248343352	40.06238248650334
13	2447	-13.680661556340056	42.4178043638	22.97601513317204
13	2448	41.86601547236205	-34.89774864785001	5.609457844839199
13	2449	-13.340272595814897	89.10256013633003	75.46490425616503
13	2450	-13.985544684081106	72.44902973337	58.7802992904908
13	2451	-9.472290889010765	91.95352616326002	80.99321771221003
13	2452	-5.488774109107908	62.39821550526	56.2611796145502
13	2453	-8.30517678175238	34.46864295110002	26.224853173916927
13	2454	-1.6301308442489244	53.81419673991999	51.17205638688756
13	2455	0.6556515294942074	41.63079119296	43.00582272245083
13	2456	-17.30950853318791	91.52060849974004	74.33966147725005
13	2457	22.14506014424842	65.89814062517999	87.74787062674295
13	2458	-12.230260362644913	25.608617498020003	15.204554097581422
13	2459	15.57144373934716	32.87363810869	46.4525763252459
13	2460	-1.1935204315523151	27.931196041520003	29.180075223644963
13	2461	-5.046780305652646	66.26112380336001	61.51002955395961
13	2462	55.79807485741912	-58.62688895933	6.502797907334752
13	2463	0.8073780099512078	45.79455429855001	46.93230761573068
13	2464	-11.6255129952915	17.84695965104	7.41527851682622
13	2465	1.3185364585369823	53.99174952729	53.328372759599006
13	2466	10.423932023491943	24.84065724276	35.78672328195535
13	2467	0.5067236553586554	59.16192720632001	61.10076545551419
13	2468	1.2998352036520373	65.19392992188	68.37046973503311
13	2469	3.855994828161784	59.08339792355	63.88759911956731
13	2470	-1.1436621362809092	86.25300774256999	85.47533423622372
13	2471	-9.127343430474866	87.5560800397	77.4111104629701
13	2472	-7.669902057299623	28.73255539825001	20.99766433791956
13	2473	-15.669410866335966	24.400279378090005	8.758082438551355
13	2474	-10.195724546647398	15.023157058219994	2.7044509048573677
13	2475	-9.93646218252252	52.89216199958	42.61914446952869
13	2476	-6.72074316846556	38.20036931954999	31.414058401511284
13	2477	-7.293613670946797	37.70029139696	30.06857710928307
13	2478	-58.01812645691098	77.12510918117997	17.104057369724615
13	2479	-9.73405445588287	72.21804714679	60.95090650301427
13	2480	-9.92404135275865	78.94945698018	66.73908171069343
13	2481	-18.08683045231737	114.03731968763	96.99574121428304
13	2482	-4.878706188930664	72.95900770032998	66.93133351570577
13	2483	-3.8884694961307114	67.5607346594	64.45186244515935
13	2484	22.29480612097541	55.911537167030005	81.16183901304612
13	2485	-19.764768311026277	25.41940742570001	6.5106270828982815
13	2486	-0.5246149102749769	52.69265984759	51.64358952743351
13	2487	-16.425816125702113	57.87595687263	42.69916809859569
13	2488	-10.041621264652347	39.60915970055	27.875577762897592
13	2489	-27.10462477838155	49.53764969070001	19.645889726059977
13	2490	6.198242021142505	106.03247773188	112.05443973155344
13	2491	20.917086258588824	39.854174844780005	62.55285498237936
13	2492	-12.097873327176783	110.30414278857	99.93084954703228
13	2493	0.2912134986545425	6.864913995669994	8.276819904276635
13	2494	-6.4537748841394205	92.54387367281	87.22487478176481
13	2495	-35.98478371617966	97.22236529076	62.70925170011469
13	2496	-7.958675846399274	54.58829811285001	49.447089536406565
13	2497	-33.914282696990995	69.34294096973998	37.38037906168029
13	2498	6.730103975365637	60.60190976066001	67.03875349403825
13	2499	22.86661846039351	40.60602706139	63.04301671797293
13	2500	29.98199088749243	-11.02533788294	22.101852515159408
13	2501	20.517199788650032	33.68478912356	52.29875661470578
13	2502	15.366910572367487	30.029484271619992	44.57507776393322
13	2503	-14.069663532281991	27.81748274362002	15.445614297495922
13	2504	21.829187610943336	62.96654677357998	88.70542376523372
13	2505	-10.15371530991979	30.19501771791002	20.539199809369165
13	2506	-18.34839509095764	82.87037727832	65.52048840851057
13	2507	-16.739737946540117	56.43542777496	40.935373610816896
13	2508	-13.720500471623382	86.43404041975002	74.41699620540021
13	2509	11.474991239112567	90.35003029746996	100.18994337070036
13	2510	-3.207333174941596	34.572105678949995	30.085672154498752
13	2511	-2.13014863312128	21.92637290270001	20.702461756998677
13	2512	-13.076112613634905	58.37418761712999	45.43619021866471
13	2513	-7.18782932384056	98.04091885453	90.40470769137028
13	2514	10.199899256171191	42.25715982830998	52.61463098635432
13	2515	-22.88539214554476	41.91347631734	19.82591694802977
13	2516	-10.81386970562744	39.63776213482	28.21130526336492
13	2517	-2.1440378559054807	39.29987613411001	36.345064568391535
13	2518	-16.00940415810328	24.891967745260004	9.11760878781206
13	2519	-9.034247541218065	21.144991203640004	11.035588452970842
13	2520	6.529438844678225	25.55010738253999	31.6151748165139
13	2521	-7.882280363497557	71.55828632824	63.77871708024759
13	2522	-6.775290661229519	66.38114886959002	60.15791133468156
13	2523	-11.613309631415175	16.982697077379996	5.034425079007633
13	2524	13.60310103665688	26.39355057568	40.76345921351458
13	2525	-13.98620670370292	36.05701778475998	21.757806948036887
13	2526	5.115862709004432	103.52615224327002	107.80916095667637
13	2527	4.399568976747105	15.63242834231002	23.18068523288821
13	2528	-17.06967890364467	37.02221099944998	18.71629562266753
13	2529	-13.081049187516328	80.14233737883998	66.26492193358717
13	2530	62.71233434701571	56.28065223852	125.81906662104302
13	2531	-16.752435616013827	43.49960040715999	26.08093932137126
13	2532	-25.589275063335663	30.84000803001001	5.650026580144186
13	2533	-16.22918715197011	35.87230228185	20.644304473273223
13	2534	4.498162515141303	59.340250227750005	66.39746445632773
13	2535	-36.31727523685549	69.21608065275001	34.63181957337656
13	2536	-14.535904192598537	41.80997438595999	27.02093850279925
13	2537	-30.90299867815338	68.28390603468	32.827154252590844
13	2538	-9.43843341889442	80.20747750307	71.2199667825771
13	2539	-23.835453417676035	67.81307855765	49.04103782141465
13	2540	11.02470593576436	30.50007422138	41.5504885269911
13	2541	-12.82617796366685	57.5748345587	44.51345903912443
13	2542	-2.10636921657715	14.567150821620004	11.08664297949872
13	2543	-17.140498782886425	25.770059940649983	9.016110848635437
13	2544	10.810370084946044	28.737425860330006	38.75106822370435
13	2545	-13.436595590610525	33.44082786246	20.738831102411496
13	2546	19.029195661569247	42.56265448888001	60.015062895749
13	2547	12.218400684621884	24.75090421996	37.31571399202221
13	2548	23.38741207701969	54.90868319655	77.18760883237701
13	2549	8.639226611354388	30.01636492561	37.58993576609646
13	2550	-10.468910604395203	54.41857450103	45.037049855309306
13	2551	14.228551440435696	38.63038592185001	51.963107521267375
13	2552	6.74418916538707	15.991244415859995	22.084840489231283
13	2553	0.1278753163933288	93.77705299422	94.67022240601364
13	2554	5.432194414024707	28.697493605890003	33.86251947985147
13	2555	-10.658218299766304	72.34214707404999	62.73350023647072
13	2556	-20.875167093094205	116.00836940198003	97.52640250243712
13	2557	1.97839857643703	79.44221537311002	82.53370197484037
13	2558	2.238878285541432	18.430559541250005	21.800421185180312
13	2559	-3.4194737949001137	95.3314775709	94.34264001544216
13	2560	-13.608002535707785	87.50542677285002	72.66790765352198
13	2561	18.083390894316835	-1.741236315400016	15.888683369179487
