Folder	Index	∆-ML_BH_R	R2S_BH_R	CC_BH_R	DFT_BH_R
13	298	1.720521601215836	41.74585124745499	43.50211173918797	44.73652020655573
13	299	-10.885661270046429	61.89051134305191	51.06466869384167	77.42772584140766
13	300	0.9327136246430996	34.53126713112579	35.459906513249734	35.87484589908854
13	301	2.727295726732166	23.942605838470627	26.63830743782455	24.90965776165831
13	302	0.2449295979975829	91.45012285892152	91.75396866514347	101.84478894251517
13	303	-0.506033579479805	14.823131423792802	14.325592506298564	16.936388484115014
13	304	4.457984998383438	21.590463221160466	26.14722787842038	28.207181974459672
13	305	1.6311027374674154	58.13006262364797	59.76017538018641	61.44920181800262
13	306	1.5335681878824232	66.95880135369953	68.58458327321569	72.69262202005484
13	307	3.7433046022536303	52.585751821286976	56.337993166351225	64.91653727405355
13	308	-12.48469578455652	31.76271614860161	19.502298726147277	48.305978552176384
13	309	7.790432930388107	21.91787265494349	29.730744148691883	33.43068337254226
13	310	1.514221904193619	60.78632777795429	62.32379336876329	65.30357758307946
13	311	-1.6034760447390966	6.734970436315052	5.199624142231187	7.334685283480212
13	312	-0.5555898566979636	40.50832033413462	39.95571890572319	40.62010343474685
13	313	4.208646650282134	28.912993104197085	33.060971023718594	33.89329655698384
13	314	10.71188460285876	27.35417311999481	38.01816514867824	37.42612266293145
13	315	3.4793523857433115	48.45655008649919	51.91851696503	53.70162034439272
13	316	3.907164340527317	34.10888368674205	37.95243235930684	39.900981553510064
13	317	1.832762704255316	11.832028919743609	13.72218099690508	13.338281582429772
13	318	4.626906153137014	28.935170771728732	33.51340282082674	34.15970068596653
13	319	8.169372976748662	55.46742804872338	63.61640524165705	61.44089989401982
13	320	-0.9012075821192695	19.822676891548326	18.94869184246636	18.95999168342678
13	321	1.9532293988606284	11.809931965370197	13.767756253568225	13.380792045471026
13	322	11.070290080776571	23.334402273991145	34.47510692139622	33.29737753397785
13	323	0.8999216138029169	11.459625363902887	12.415688768320251	14.226333780505229
13	324	1.2024701058165874	40.31422826932976	41.50743152058567	48.926418230112176
13	325	0.3727576444377689	27.41096981058945	27.7688519176736	28.938037241605343
13	326	6.825519330536309	17.047542022075504	23.884829059563344	20.598766114067985
13	327	3.6011904970597755	7.177207009575795	10.83074539655354	13.788310433737934
13	328	7.7968027534826945	66.13302280992502	73.94537543339538	82.23845327214804
13	329	1.85367709944498	27.768309986568056	29.6337730641535	29.434213259926764
13	330	2.586382479191513	25.29671882552793	27.82137542354758	26.81244029372465
13	331	2.6313830177114994	13.76098557334626	16.43278685596306	14.02995638048742
13	332	1.8647248565825123	46.07210837266757	47.94421298947418	48.33992880908772
13	333	0.0245539871137339	32.14563316878048	32.142699822288705	31.311409723421093
13	334	4.387658975433851	36.19088630925398	40.58520998698077	41.481315051350975
13	335	3.545103143582253	49.582005025760736	53.13537378143519	55.53315622592345
13	336	6.711505596689335	22.243868455610937	28.969284761114977	31.745245210797293
13	337	-3.666329913005257	58.61460672397516	54.95891906111501	54.620737880904926
13	338	-1.6067649045964458	80.69264885992743	79.050233113172	79.74298716138583
13	339	6.344958312397523	51.1599424960732	57.5065051119891	61.77092674002051
13	340	-2.72725074707904	71.71874407044379	68.9636698779068	89.11398911839933
13	341	0.1527744912904438	55.87264265309204	56.056315803318284	56.33213339169743
13	342	1.560290705172406	62.42958755363361	64.03419264871627	70.3838085277821
13	343	8.68960455289988	95.85158388514536	104.50772100305768	104.39590331114596
13	344	5.2905021493231175	21.025883961236104	26.33066580750165	31.517179828049848
13	345	4.007770082408513	86.49668535459205	90.51825033861678	91.13898288997008
13	346	-1.5233299076863889	55.88219447786105	54.396954907279	55.980240200296976
13	347	2.526789002667158	87.56550272341701	90.12973643804436	87.582837601949
13	348	2.522682933437437	90.29369943705387	92.81607069986056	90.2730045853823
13	349	8.473850616046434	8.9220131522452	17.351793700130656	14.455455352464924
13	350	5.940121261607004	65.72015429288149	71.66622748287045	77.60087169081089
13	351	3.9302511212816	70.0445411791734	73.97274872171693	72.76758147549117
13	352	4.879722708357832	84.32531943850336	89.2466446395265	92.39049332082504
13	353	1.7157175774040354	13.200804027059348	14.919157011405332	17.037515142787015
13	354	2.681637188904091	51.45948052618769	54.08921872722567	63.12678543722723
13	355	2.614274083202531	74.56870925432304	77.14091742815799	84.84695007820847
13	356	5.7190986664764125	53.37788220585208	59.0723079367599	59.13388053976814
13	357	-6.814523132979247	113.18442152548232	106.43877389247064	109.04206815946964
13	358	-2.136210758482377	15.286743145232322	13.20094469859032	22.05201791023137
13	359	5.714539115538599	45.09205471401219	50.78096197158448	58.44951374089578
13	360	3.6001524661532187	98.82194541572244	102.3560121980845	105.96579713953544
13	361	5.42246355451428	31.49390446167672	36.98488462669775	36.51037432393059
13	362	-0.1358432770240085	44.8742283708998	44.7046315940097	47.855813641508576
13	363	3.743150745038008	-1.0922795284714084	2.6058240477577783	2.2894331119023263
13	364	2.846550800205506	60.468168071092805	63.30204597115517	68.08122609069687
13	365	3.7853059647803207	61.12126659564092	64.93766567061539	76.79080223213532
13	366	2.2764476329578542	35.39399384884746	37.65480377170024	39.31183782295557
13	367	4.585141646997187	32.57094765355578	37.14908515298157	37.6438290894148
13	368	4.466052382561855	71.13328547167475	75.5538478414237	78.48776161952992
13	369	2.53741042945893	86.77183417684864	89.26290718620294	89.94750690014916
13	370	5.701437905018992	8.997228583699325	14.676162001997	17.707185230072355
13	371	3.594553881954539	4.58654550355277	8.192700659332331	9.130668175464962
13	372	2.0015288538214406	5.152831270039314	7.119976774032693	5.984711727913236
13	373	7.71580903406857	60.522605631646	68.1645958563895	64.74286563612986
13	374	6.3598442407974005	23.820869653398404	30.15526303241495	32.72613598010503
13	375	3.4686270246841104	7.543849952577148	10.957363574096236	8.873324674088508
13	376	1.958354599923382	43.34047789109172	45.30395671195584	44.8681864150858
13	377	0.3355562323664856	29.14309015221079	29.43328851784463	27.430394006660208
13	378	6.275987963730444	15.162507158674998	21.423248635226628	21.08434334269259
13	379	3.206633989752333	61.92333622809383	65.1608029390336	66.0107516120479
13	380	1.370380447865017	5.610857641499024	6.951383146311855	5.666030844731722
13	381	-2.4120196667555263	52.732084762246814	50.335333139955765	54.8065487765416
13	382	2.22700016630526	21.125896778452443	23.349956851045132	22.58572784939315
13	383	6.792506982393917	66.01854619628284	72.78626311061089	72.61431181582157
13	384	2.6119270355361266	5.40191896923352	8.045449894561898	5.437324368976988
13	385	11.554467174562603	54.46698855451541	66.01752690447029	65.24894169881009
13	386	7.055454027060335	10.985525545169368	18.061981788749108	19.18193439723109
13	387	8.04674270436388	57.20670649371459	65.28076804691227	71.3239921964414
13	388	0.1792150365678537	12.909046744636726	13.073422533751	16.39773890018114
13	389	-4.413541517129232	62.21121697322815	57.77493398802471	61.062581217353
13	390	5.997617539206203	28.046643519075587	34.01576607860625	43.027322399488185
13	391	-3.784537954878431	49.15103831439046	45.41597042151261	50.99558976784465
13	392	15.42677293472812	60.10909602159518	75.51119440078037	78.60297387593891
13	393	1.3713753189443878	1.1682006235059816	2.56362029464799	2.093680662306724
13	394	2.34767724030894	32.73646726331208	35.06615087011596	34.63067805886385
13	395	8.352274795362206	2.413371612870833	10.763571300922194	10.28887881708215
13	396	7.015299389895318	74.6328946572612	81.64656068231852	84.71254192866036
13	397	8.618717291856086	86.34120646071096	94.8579496624734	94.17082477999791
13	398	4.625905159542214	44.49452373414533	49.13878144600312	49.114279239758616
13	399	4.041340751397485	3.9891990108590103	7.994148616417078	10.293179674947169
13	400	2.596442371845626	22.992692776053445	25.55913803097792	25.985478725808207
13	401	4.405071705364264	27.65458977036178	32.04437275684904	32.09167988714762
13	402	1.7253025194839893	69.19243400587584	70.87206312693888	73.91177108991542
13	403	0.7577599352094921	32.4147077499656	33.17350129748229	35.99836699778098
13	404	1.0165715246712068	48.04758808593033	49.08072793637984	49.750743937154766
13	405	5.60700382247893	0.3955313324404415	5.919530094048241	7.293537719582673
13	406	3.806632837953657	35.8446983845497	39.61646539362846	38.8396589771728
13	407	6.488774069927416	22.76198000201839	29.25839465224999	28.63215054574539
13	408	1.5365909066516965	3.989747860265197	5.531786427571205	5.239381133869756
13	409	3.796294795749901	20.62776750192279	24.47415035907761	26.848057853756472
13	410	-1.5390697882766915	84.92040826907032	83.39289806879242	95.88448717727442
13	411	5.4727080504965215	45.448329476377694	50.96672213324928	53.20858060847968
13	412	-0.0556201729639553	82.5407240189088	82.49152820094605	82.11233321006875
13	413	-0.2357018509849524	74.31363494551624	74.07180912376498	73.75909178928123
13	414	2.389385528966756	41.42732717836043	43.78562936204253	44.96652962313965
13	415	-9.080105203598436	82.75416648492683	73.71879978480865	96.51365540586994
13	416	3.415970436458764	94.2666681864648	97.60392171778948	110.48629161328428
13	417	1.6713249086312203	54.17683631068212	55.86345288445591	55.76104173361091
13	418	4.5263363409962665	2.335750929574715	6.841025209345389	7.791477896767901
13	419	2.2513140301274746	21.62458182265982	23.87285584025085	24.51865328388521
13	420	10.96750648674103	42.637733861018205	53.57021933619399	55.7106790341204
13	421	1.086347020676243	-0.227338964381488	0.8540696558484342	0.0782179606321733
13	422	0.114475943633721	126.40040654301993	126.5282492543338	129.32989262836054
13	423	0.9177465830126152	1.5695017931284383	2.430049255752237	2.0549775538092945
13	424	2.3957236487682394	10.060050118539948	12.433016728580697	13.725123567739502
13	425	6.241712157447864	73.215069015685	79.45992614430725	83.9012271813699
13	426	8.424815081346992	69.60823125723982	78.0320090528403	79.51529075304279
13	427	1.908581208732869	7.528931856359122	9.445640865975292	9.326199240487767
13	428	7.928877557535685	42.10222055949271	50.04880606962252	55.65894421102712
13	429	4.881418465898975	38.79915250631166	43.58545844393666	43.498505014402326
13	430	5.300254163186878	74.66234342657845	80.03012765161111	87.92353242030367
13	431	4.318447401998071	23.336779852805197	27.615815173106967	27.613195454876404
13	432	3.852587594035157	8.916614595596911	12.781494600640144	11.53037159293308
13	433	5.069578426378968	7.543674689746695	12.55146673534182	14.680550491262691
13	434	7.442077268838688	16.180304592329776	23.570151548628928	24.06263782290625
13	435	0.9728772144054574	33.917602745612385	34.96274579450255	37.39557158263051
13	436	3.857391777972112	15.065831253654324	18.909352253132965	19.16416366767953
13	437	3.1398451424037432	2.786144143115962	5.941998328955378	4.5987677805824205
13	438	-7.839189539002405	57.2168463714188	49.42216070348513	57.513879987818655
13	439	-0.6921469397194073	67.38953745606705	66.69110120213008	70.13294283321011
13	440	-1.657958674474827	64.27381154234172	62.5873909862421	63.84123287402326
13	441	0.8374590776510331	14.813886308984364	15.71244505312643	15.108941300131846
13	442	0.3076163631643851	8.595890516677173	8.892096246680012	9.017826579598475
13	443	-0.2726108136563994	42.16386695732945	41.94023849177756	42.418902062636334
13	444	5.0736993235975945	20.133696943783438	25.2471794001176	25.065171246882528
13	445	1.4222479431203112	81.88734415138606	83.33483994696871	91.13973698142216
13	446	2.9678769439593395	14.861216500139562	17.843906387861352	17.726694751443574
13	447	1.0012683110813043	57.11142116101109	58.0887605517346	59.40859120490495
13	448	1.2746735527408075	45.4260710956878	46.71108440204989	48.09068198973546
13	449	1.7873348908622404	44.85671131126583	46.61605273926398	48.433618327544536
13	450	3.858071167258288	61.18498386233114	65.06152807062608	65.16604006939451
13	451	2.5021430105932154	33.39363142452203	35.91791212986573	35.64027734257979
13	452	4.455479039156501	16.671162767102942	21.1275779180869	24.407250688120257
13	453	1.848662202457973	4.7411965111678	6.579526133806212	7.951804191805422
13	454	4.083939068312247	30.77897274598945	34.868401346495375	42.97033430344891
13	455	1.686814794772829	11.402102254971396	13.073803038598273	12.98464268090902
13	456	3.686500281524985	101.07339722535109	104.7841981331585	104.56867326781504
13	457	-1.7971980568308368	26.06921977197635	24.281711760733742	24.40605152133503
13	458	0.9825574079592913	11.718147277279058	12.694285195117118	14.373854357807431
13	459	1.0080191625598616	23.409986679820577	24.40577248448972	24.87623098710901
13	460	2.2895637372249382	28.62887589793536	30.940233007480856	32.07198587854509
13	461	3.257320667569587	7.056174181983806	10.284644835832296	9.04473403771408
13	462	2.758337617946893	45.28309120962513	48.02764040741022	50.78009949391708
13	463	4.351549822991046	77.77475318292272	82.13925911689876	80.6166977857356
13	464	1.1745926996781009	7.432283624453703	8.618278038367862	8.878241257974878
13	465	6.984336205546441	45.158633838407695	52.1273264962656	51.69375851537916
13	466	2.773775387939537	26.379935420322	29.169421087834053	29.071670544944936
13	467	21.04462793188287	44.49645854366827	65.54511053144233	58.193067308544414
13	468	2.410909981861522	35.21214481582865	37.66340318130096	38.694647425814765
13	469	12.247135802725468	2.2066975210036617	14.366465645463904	14.947618774167497
13	470	-4.600133245759395	88.29679384161136	83.80217830982292	87.01741431312985
13	471	-2.0758956212255555	77.90233761214768	75.78034969512373	78.03932397032622
13	472	4.016921438167515	23.344530621281592	27.36736164870672	30.011471402656756
13	473	-4.205488179018147	5.340641545742983	1.1699255788116716	0.1434987563407048
13	474	8.288965151087837	24.13211800853605	32.42535727360519	33.0532202552713
13	475	4.278936835331592	35.91429618073744	40.16661544845556	51.83766544965329
13	476	4.257852968038662	13.290916799916886	17.53881298698252	19.214593243814303
13	477	4.181793947930487	56.30603306504781	60.42618570264312	60.00051838610671
13	478	13.051594919276283	38.27641494339332	51.31639917215216	49.54127486419748
13	479	6.338785170228562	21.033752340299543	27.3810598232958	29.89352181740105
13	480	1.2843986307574085	3.5243558373767883	4.807261377456598	5.135145865846425
13	481	-0.1185792386324635	20.44726753150462	20.38990815496072	21.07845589495264
13	482	3.560122369767868	11.15337891803938	14.726561598974511	15.166259167075625
13	483	3.337411521178211	86.96933464275207	90.28765517513966	90.71482375630876
13	484	1.347634293686326	1.3227916727191769	2.6733625055640005	1.7164297052659094
13	485	11.209309120621924	27.811576847103424	39.0005318155745	25.759488824085565
13	486	-0.732640091419114	18.70274503782275	17.984702406742144	17.596824987005675
13	487	4.770804372932048	77.30426239504595	82.10573779264814	81.65720328767202
13	488	10.3788792534786	36.06722684515989	46.45069686189527	45.93970652142889
13	489	3.314090099861972	70.84172881906852	74.16949509613914	73.0016311617801
13	490	6.338366646333128	72.7301743896387	79.06826443088357	80.71730788025889
13	491	4.784523776293241	108.83145065366988	113.62645746886848	118.5140238183958
13	492	10.749122793065538	101.79728579462972	112.52301185257966	113.44306566161686
13	493	5.854379556996292	77.78064293673378	83.69670928365667	89.10273078695172
13	494	4.6525010895744	5.612633330834797	10.27268314702087	12.773626221547602
13	495	6.269820103996239	26.34815750014968	32.629663011059165	35.17854508452001
13	496	4.105848586009415	52.87696025433252	57.04337536339881	60.6861051065498
13	497	0.580611285643414	91.53815323248271	92.0951154771028	89.73909632247523
13	498	9.996364745194825	3.503534150746418	13.481969438144006	10.978669539588736
13	499	-2.394501377284854	86.87444134533871	84.47292995327734	98.703659141378
13	500	1.4800805512217323	35.45594926283229	36.94842995601357	38.75509004469495
13	501	9.565599598284509	61.556907751451945	71.21710723100114	70.3678111814661
13	502	-4.995955856298536	37.97937440878013	32.84920047293417	30.18955228460254
13	503	2.3710084663725013	47.1732801842445	49.560521491308464	51.1555540067784
13	504	2.5741794059985352	43.786155150592094	46.37253194133518	47.740979583904846
13	505	6.045817486185257	50.22530036169337	56.34435566866887	59.04331116110552
13	506	3.7806363045845046	1.678054061572766	5.446687094401568	6.181130637560273
13	507	4.449264839487739	65.32707664021291	69.74741993137286	70.32309379026992
13	508	3.134744134975364	8.158478283730801	11.299412067281082	9.462699013674865
13	509	3.3212380842832943	9.216231032769429	12.57527250237763	10.89110730230459
13	510	-0.0484125512683419	72.17481257146574	72.16199071105802	72.75255038088653
13	511	-1.4651443996661158	57.701521918934304	56.27624760661274	60.13935653457884
13	512	1.8194664569752208	35.79583233743324	37.60464631419745	44.38807692579576
13	513	-13.954107068995995	39.66229201413808	25.92573485217872	44.76004693671712
13	514	3.1098090374744918	58.52574615803314	61.57716675210395	60.2647201991349
13	515	2.819346514194649	40.92640522681177	43.7836599611619	42.49281685930328
13	516	3.666961537763285	28.79385357655701	32.46035218934412	31.0392911034578
13	517	3.6056358310679	60.79978150702664	64.519186436577	63.69195505615789
13	518	3.0118996269408456	65.68236439605244	68.72527090585208	68.30741892830702
13	519	4.802781645190464	49.274886877828976	54.05736239996622	52.84692573812208
13	520	3.415125470263717	29.558898934017638	33.01032006298192	31.73342880562996
13	521	5.558180101435397	14.430339726270176	19.936035051592626	22.285779335303232
13	522	1.200419219946582	2.666116770793451	3.963935794919962	2.695311870193109
13	523	1.403561322003867	37.51595870498568	38.91368907835568	48.689015488984296
13	524	0.0516589527212261	22.99976555409376	23.102873144089244	23.717167092196178
13	525	8.284291178902322	93.10800555124295	101.3097945112968	109.10443866960122
13	526	4.619116788755406	19.935004229366317	24.604532075463798	23.297271918912884
13	527	7.725756432850687	20.870132948679384	28.636474464437924	31.482074219966307
13	528	2.5002207162594345	29.640622151462598	32.103325641626725	30.74255727877608
13	529	6.222578010866187	31.96213297528448	38.27164133707993	44.85712640747079
13	530	1.1250797123651637	9.265461442060769	10.377603323780932	10.254107592074432
13	531	8.041010896816118	2.482132298406213	10.529415534547296	9.61764981294982
13	532	2.1178211170277166	101.50497274450026	103.64896998452603	102.62446413500584
13	533	5.580512017152813	66.62954474173603	72.24964288587216	75.8374646261509
13	534	1.991242520942052	23.30881851151935	25.30088362409151	24.44447098075761
13	535	15.41859625778173	24.190362923633074	39.589408039697446	35.50558093178552
13	536	6.83356589940712	-11.368712377850898	-4.551956459617941	-6.697150560357841
13	537	9.396168196736312	48.79678368684836	58.17835445434321	59.22573671664577
13	538	9.558530746812435	4.675890348415123	14.226834202068858	14.66523805365432
13	539	-2.566302544446017	18.85778116248548	16.258195088157663	16.762673030461883
13	540	-0.3211638525485796	123.08357574473484	122.80028411871172	125.23419607523827
13	541	2.654555911592752	14.811100552265998	17.464109507505782	16.900796291040024
13	542	8.358476821065437	67.32710929372115	75.56190531988977	80.8645355841727
13	543	5.696028612318656	63.6676004396868	69.38212835710146	70.41967053335975
13	544	6.188090237292073	75.85552131084842	82.02650976463337	86.0836484929896
13	545	13.404132101305123	9.28874372667633	22.69763778493507	20.55696362062008
13	546	11.55096032018784	19.70778056947165	31.30056418219465	30.065798270865344
13	547	8.782854476384614	84.51297290006187	93.2606940762198	92.95533547495144
13	548	4.946297091136103	18.123971794033423	23.01862937028636	21.605584253265988
13	549	13.900959031807815	55.83864396822173	69.75485937771737	71.57444279477932
13	550	1.8701395943230068	85.10543278805562	87.02966656931676	87.79177858034382
13	551	6.294874671164877	42.67122981828288	48.96261923093698	48.37736126201344
13	552	2.6233442223546035	0.2920409315265715	2.8800850253610406	1.381733027024893
13	553	1.6495191260486308	35.60424468634301	37.252040541003225	38.96492578595644
13	554	4.58794887242297	65.51732214694493	70.1513062278973	71.78525631822413
13	555	8.55129104050684	22.843092105613323	31.40517303676461	31.003841887955787
13	556	1.2871146843110068	3.0797278488462325	4.314447638374986	4.1680178416427225
13	557	5.306221976530253	63.51724798386567	68.7700505614921	69.26550246754778
13	558	5.369602096112629	76.67097087748698	82.02743681281572	86.45200255475356
13	559	1.908317601882061	28.601823156146565	30.52644897272694	30.18878435663646
13	560	5.426911089800541	8.753776968515012	14.258409186353674	16.477432758372743
13	561	3.814701731668493	46.33376656845212	50.178447531186976	50.48905709935934
13	562	3.6941555005597593	46.759355477959616	50.46006262977608	50.06790971921873
13	563	4.02460285810551	13.591794668318473	17.621375621121842	21.076883141562572
13	564	8.368043869632885	-4.794875368083012	3.597170629145694	1.3739199941046536
13	565	0.2779990132283672	68.26067448401591	68.55010953382589	67.54168174380902
13	566	1.82807400529677	4.289601824712008	6.124262458179146	6.130299801792717
13	567	9.083772267900258	55.696757168771	64.88716229962301	73.97295857590507
13	568	12.761170978897496	53.74969540262828	66.51290962783969	67.53578045949689
13	569	10.634268706216574	30.27528118033661	40.84586272746674	40.59587104100501
13	570	-5.966649231457893	108.41112654760946	102.4500291812874	105.0835931856709
13	571	4.152347900543845	33.15036890868214	37.35962425172329	42.935053432534914
13	572	5.231482719715331	79.09190185338957	84.34395725786453	83.75027744827094
13	573	3.30994163912203	26.14177858774201	29.475921203644248	31.648998238582863
13	574	3.1194539788418467	48.636378984723706	51.77321484632557	55.11785939606489
13	575	5.941968812656	61.448899720213376	67.3323371996812	67.52835254359525
13	576	0.865721945217274	59.20313934070873	60.028747233824106	69.21890561300097
13	577	-0.6598421634435283	29.8135074126767	29.166084175609285	29.61533818070893
13	578	-0.4983911470444013	46.15104352729395	45.695879013539525	45.68228461299441
13	579	5.762148498290941	18.03178815235151	23.80407670605928	22.275653294113
13	580	1.104731729761511	23.571805015119025	24.65313984049135	27.75764432028518
13	581	2.132946516689884	23.314535308658375	25.464918111887528	25.337965551239904
13	582	0.9181446827032858	17.091551443678327	18.021233178384136	19.306763048894936
13	583	1.905224789618842	73.09630538063357	75.11513497371925	73.4505277229473
13	584	2.8075490538179797	71.26052859963966	73.98237203524332	72.58005254279124
13	585	-0.1968515922477252	16.01736780340434	15.813834606058665	18.059129155386472
13	586	5.362364094075787	26.662590565538267	32.074208949285094	29.38290967568173
13	587	3.80201934178794	68.52413142996375	72.34392045726418	74.91896742788958
13	588	5.399348061927014	44.24028422989068	49.68178031567368	54.58545931606204
13	589	0.6212295539636159	102.06032995050192	102.66119784262264	109.22579665583908
13	590	-1.0477932071534042	11.147971136932028	10.192239809519378	11.66423319914611
13	591	2.832349787529324	36.32495776965516	39.17542106896872	39.43551804180606
13	592	2.3501723022486942	36.27074389986228	38.62182571575977	38.56987642633612
13	593	3.014574591494579	16.7765418557683	19.811997388780583	17.299450069316663
13	594	0.247434169046528	4.565454004390631	4.803567021270283	4.854148799320683
13	595	5.443285025252379	43.40440501197008	48.83920190631761	48.46644321264466
13	596	9.545179800313491	56.39658399496693	65.9138866076537	66.53667619137559
13	597	1.2476991704101863	2.910278661758639	4.171135675307596	4.511878921533935
13	598	5.262525236530507	69.61472751275869	74.8712728745013	79.2181764235429
13	599	10.366946103258272	45.53454495713231	55.90866608498618	61.08416391364881
13	600	0.514900433297953	36.695389618573245	37.41922745382181	46.47150009975303
13	601	-3.083056263482888	59.043165877403226	55.9867825776455	70.13107028813101
13	602	1.1516793521367106	10.58396839958732	11.749069638055516	11.927194335788954
13	603	2.2422149416536854	39.722985996864736	41.9406120783533	52.549929019238334
13	604	2.807257166247581	107.08683591641602	109.89165708245127	113.84932953695534
13	605	5.229986865459807	36.037909523030976	41.29725447797682	46.04137741733575
13	606	6.000871340822158	13.517494754603833	19.54931528901216	22.065533903747564
13	607	2.2689280831285714	42.26757874296163	44.52654379376327	45.68504039052641
13	608	1.4450912695419902	36.77571765155881	38.25253076924128	38.55451786698541
13	609	9.711530727518324	33.63462474779226	43.43765421755961	43.60073167801602
13	610	7.778057347533235	52.86125347530469	60.67206332457136	62.8946636421897
13	611	-0.9435160148663612	15.037032801745228	14.146681431913748	18.542114338924875
13	612	6.045931165197146	14.993307029246353	21.05816691514337	18.40802904195152
13	613	6.171664741700965	42.31891461240593	48.4738526797737	48.40859725108021
13	614	2.612959622077085	4.545499407657189	7.131301982037257	7.38206159643596
13	615	2.1725395884345176	83.10493891660008	85.29536466652644	97.00966769177468
13	616	7.319428601322102	3.7799628529755855	11.16282005046378	12.91699814295862
13	617	2.457906111806949	2.321889022598043	4.825834626331925	4.510944955080049
13	618	10.37007098681778	39.83210095128743	50.137053215672495	56.03200039034709
13	619	9.89522775857006	54.10544898864464	64.0099925402319	71.89102974825073
13	620	2.0127124896731914	113.66587085305946	115.61250368651235	131.54357760207495
13	621	8.812858200418106	81.5335553540499	90.34769884045818	89.73858667659806
13	622	5.912851393314696	1.6007147212221753	7.508850424666889	7.663160130876349
13	623	1.9714389065586888	2.4529856269364245	4.379583150410326	3.620579748734599
13	624	1.6668420061525069	56.92210039639031	58.626971978577785	61.61330087631359
13	625	3.043746444757602	17.15942197846016	20.24383810823201	23.889235997514334
13	626	1.611941075189236	10.556299931748072	12.1725623117527	11.943675960996188
13	627	1.574322782722362	18.879855055944063	20.46697998882155	30.334324002615176
13	628	13.79677667364524	55.25589271911304	69.20616677182261	74.58922423093463
13	629	2.216066477881384	26.32033452426549	28.5521292227495	32.73151839416823
13	630	2.473877311515849	46.61598586264881	49.09819656814216	46.08832940974389
13	631	3.0211690136229947	11.39595421901322	14.430051465024007	16.939813027740456
13	632	-0.1483722166731524	41.13218686185428	40.942778465832816	43.52952884318074
13	633	-1.5986963182517684	64.83406688345713	63.206940513453446	64.61841287711286
13	634	4.18756355108539	78.50839651285787	82.70155534768128	91.47268794954287
13	635	6.613688962519404	29.39664705382893	36.01184839991038	43.51845269292244
13	636	-1.1103677165483248	66.07990663897363	64.97242536520935	67.55103985703317
13	637	5.487664229764079	112.47868880277385	117.97164759301812	119.89312098454684
13	638	3.507518030480412	32.67928776176996	36.206369397521485	38.48129950946896
13	639	4.173410443126926	91.813883189403	95.93309494227287	96.1434680025268
13	640	11.756486881462592	29.758712408161955	41.55837074259762	40.72307035326958
13	641	6.920934118306178	75.44445154399727	82.36825385389966	88.12020038766786
13	642	8.619306509541389	77.01612336779363	85.62001140456414	88.27104865288129
13	643	1.733737373034444	11.913304755697029	13.674239691899857	13.420147777418606
13	644	-1.9743435386715191	27.13675495478674	25.11258676336729	25.23947014127043
13	645	14.377945924173387	50.36293011900853	64.71593742319965	65.53130397060886
13	646	2.992346263284901	69.07384332764195	72.02062970015686	70.16763103898847
13	647	11.404322469268491	69.13006349577336	80.57961355245789	80.02411336891237
13	648	5.726125144651377	30.80608544612187	36.5455099112005	40.374322668649256
13	649	9.30332323166826	-3.931477578182239	5.396192947751842	6.834552014741348
13	650	1.3125542760769804	10.664266453357412	11.987468610110229	14.809440167446157
13	651	5.166212539869861	53.30342778406339	58.44015101550031	57.83435270295013
13	652	4.728845453357735	45.21007348195417	49.934470127453096	50.19393292552559
13	653	1.6083850059459903	6.605933170416392	8.238877805502852	18.310301559919026
13	654	3.274249235622904	0.7086822118144482	4.006937455123989	6.112030956835952
13	655	5.195460189712406	21.90254176862072	27.13519603793975	34.81848833456752
13	656	-0.2960997136614764	58.66101217304822	58.35910578852054	62.47886869692593
13	657	8.461509388923503	69.48870891865226	77.93644007106195	78.59992522496032
13	658	2.294386324752168	25.906728058413137	28.23074560207897	28.789589616120796
13	659	-0.1021106489451426	91.0567431084055	90.99491683550876	96.59698596800445
13	660	13.16752097353256	22.73180712046451	35.95723327048472	34.98761928122258
13	661	-5.950631200541864	16.79061131081835	10.798935191094644	16.031799314601813
13	662	1.8681285520189024	1.2209201469668187	3.087670022796374	3.424075513743446
13	663	0.2104432664133355	31.304323108881363	31.57676688756328	31.2893980943918
13	664	6.337475984343271	21.93728532055684	28.28285170560412	26.872643079259436
13	665	3.558249866871648	15.694273063942092	19.27668241097126	17.869607760949293
13	666	0.1228118023918227	39.15365157939959	39.28470436797943	51.50372055673506
13	667	4.06069883092124	2.4300976836821064	6.570126510952832	8.09023877454456
13	668	3.281172546433225	40.8889796922449	44.20859394114814	41.2805906716676
13	669	1.826807272796259	12.353295197244734	14.152859447029186	11.28348390365136
13	670	2.846849051517097	21.997875529254088	24.785278797498904	23.361743277026108
13	671	2.1406624482530106	50.53302501130384	52.64332797029056	51.19119923992548
13	672	0.38107181627214	38.68610336232814	39.05484254116891	40.141513658774784
13	673	3.075352897648827	26.51201672505704	29.58656509575667	33.07983714604052
13	674	1.6466787615880492	2.6456409977108706	4.26867175186635	7.297391195985256
13	675	2.9833505244715752	19.346058822527997	22.34156365238596	23.3194426682021
13	676	3.1196755583295044	5.677406786708161	8.791073362081079	7.579345289879711
13	677	-5.7914916192586645	113.99029390033684	108.23531716433354	110.30884490607424
13	678	1.9986471512806645	44.381539160676766	46.39786664611893	47.74847207026323
13	679	3.950019434131804	28.185156508843647	32.152253953157924	36.2279520938464
