Folder	Index	∆-ML_BH	PM6_BH	DFT_BH
13	316	16.78267248647171	66.68503157325	82.87366576265777
13	317	-13.297619181743356	101.31203833683	88.09096839083941
13	318	1.1865476387320086	80.26245930085	81.36073696945095
13	319	21.916305929014925	94.46785378417	114.76264033879852
13	320	-10.915995185467182	70.40137862749	58.09741069533629
13	321	9.98465042116004	63.21582126604002	74.52529480398516
13	322	35.65146764047677	34.70665680609001	66.91713491955306
13	323	12.76501692205784	43.38619843141001	55.80115847525303
13	324	5.474610629724339	64.55561112815002	69.7541491019947
13	325	10.85072175404639	61.081156772280025	72.18464573923848
13	326	16.57508234467241	38.78277926732001	56.62372232956113
13	327	22.73776657164853	95.95725584721	115.21274067890772
13	328	-13.284189969708676	81.25490358107	65.94729723961791
13	329	13.212542538763955	61.76185688803	75.8603848546627
13	330	5.7975739693793	53.34178959124	61.24899400249706
13	331	0.1185002483834978	58.50707835946999	57.51178375200834
13	332	-0.2972457071882672	53.3275702403	53.06629024332506
13	333	1.6879070749564562	68.56764965437	71.24108364872518
13	334	15.002668762608664	73.44893421473999	87.563461833779
13	335	22.593944865715457	56.37720592073	79.3669814929599
13	336	15.874241030483972	88.1881793087	102.8895261196012
13	337	-21.1435266728804	69.1277689362	51.44860731184599
13	338	12.623887621739414	61.80762816234999	73.45252710295608
13	339	-12.588375330495182	106.81175166468	94.16639939328888
13	340	27.77859514654847	64.84389543905002	94.2052869889594
13	341	-17.449682788166683	95.88854589566	80.07554148198687
13	342	-27.686731358466204	99.15395549912	71.01452644888195
13	343	-0.9000708033272531	77.09935015587999	76.70404251417494
13	344	3.4948036115674768	94.88315983836	99.18586486644926
13	345	12.4357296229864	117.63191441423	129.2778902988648
13	346	9.5513825439848	85.35556514599	94.9094008364482
13	347	-1.5660676117113326	91.13125287632	89.24970712704817
13	348	-2.3696066514530685	59.37575017721001	57.27085499925306
13	349	-0.5402511917927768	77.13213122522998	74.42997487989487
13	350	-14.18972836539615	80.08322537387	64.95985717469011
13	351	0.4653795688354876	113.99721908862	115.1837462093099
13	352	16.619552015530644	87.11881309044	104.62758464296348
13	353	16.067213377420558	86.99103956181	103.29359690326964
13	354	-6.210475111292908	68.54487009735	62.00176404288504
13	355	12.575563320802758	107.12164634497	121.95432036917192
13	356	15.604673917172477	62.09554349884999	77.0100952484936
13	357	2.599763438658556	94.71554629889002	97.0711826425104
13	358	0.636890620487975	53.30144915887	53.26060138668981
13	359	107.98919248694438	-6.44674838988	95.663971933187
13	360	10.883196805167245	59.27066857417999	69.63077559307567
13	361	26.325223263760563	76.48454886797002	102.60298060055356
13	362	-22.414670749392823	82.66111344736	60.77515938409488
13	363	-21.049267682043137	114.41392493944	91.87702162750064
13	364	-17.109531329973834	69.78182910027	53.16385860511218
13	365	-34.452316078328295	116.32455509579002	84.59972108757938
13	366	44.033290175924776	59.32168159107	108.27229301136686
13	367	-27.5835574954981	117.8383394484	90.369943384605
13	368	2.918767658789875	70.17117549933	73.71142029680777
13	369	-1.7487990445224568	99.9995571925	100.34822877612896
13	370	19.11611380163231	65.13693951971	83.75513637988479
13	371	46.85093716564006	47.75041610416001	116.24853483893094
13	372	-33.688755492679775	85.52928751786997	52.74504037585575
13	373	54.37590468165581	33.56617999659001	90.72116319771158
13	374	3.541439423104748	60.625441103020016	64.73395721049746
13	375	-9.987403357954465	54.15583244297001	43.59610104930471
13	376	5.647658906556899	78.60116359530001	84.93424019688973
13	377	-5.74418751129997	55.17408878856001	49.37953032375663
13	378	-14.4725258097169	50.60299870018001	35.24213090408011
13	379	21.828472070919812	59.45625116692997	82.07671565000783
13	380	-6.126083763578208	99.04884161083	92.41738233019714
13	381	9.82205662681372	40.202578921980006	48.97913314140169
13	382	-0.1686906993563752	65.73806569391999	66.18399201112334
13	383	-2.278614979411941	67.39478150472999	67.26683732544188
13	384	-4.228033089661039	76.13088459948	72.74807656629127
13	385	1.604946058272617	55.57908431436002	58.51618510886328
13	386	0.4823280241398606	81.71917945641002	81.11096436152002
13	387	6.870952430384932	27.02975929706	33.60301286604954
13	388	1.198334994376637	85.50074734803002	87.0406942916743
13	389	37.33671453638817	41.22662585956	80.23536043727654
13	390	14.884084484539926	65.70457665494	79.91251014336012
13	391	18.611507165100196	52.30156312622	71.18146430398338
13	392	19.48420567644644	30.57334331286	49.53786646318622
13	393	6.771896172198467	72.39185945618	79.47297861371771
13	394	3.063229133054847	135.37199371204	136.27220822879465
13	395	22.964306232141094	63.34837070706001	85.77677709664567
13	396	12.619454665691592	64.31796394147	75.65260614565341
13	397	11.47788793660584	57.79880663168001	68.18367183284136
13	398	8.775078378675971	100.33405093482	108.78643347078469
13	399	7.247678688232554	105.00552281481	110.87796024500858
13	400	26.559558945329627	72.79757448205999	97.87904978523147
13	401	16.99748659139732	63.21842945383	79.8603648362623
13	402	-3.313460825243965	94.30398994704	89.47369995483314
13	403	9.60924249823438	57.84718839988	67.098840975028
13	404	69.03110330342315	-10.274906217769995	67.5389236601768
13	405	-9.417511364328677	70.52441083507999	61.56962353171548
13	406	-3.6194088395277504	84.89932830039	80.4846418479865
13	407	-9.18780745822005	74.84132598974999	67.16851487220265
13	408	6.12601016665576	82.77545630783	89.38646287622396
13	409	-9.88539202636457	74.23332536124998	65.16761512888479
13	410	1.80886975012254	66.68068228751	66.16166214167606
13	411	24.40164904546691	62.05377098459	86.64231263200054
13	412	7.441335337847704	76.03521414973999	82.88627546277712
13	413	-7.764654840168077	73.13864980524001	63.35428121572477
13	414	5.519667701271828	97.65056238805	105.74444478479565
13	415	6.125715598056559	82.77544477738	89.3963144927111
13	416	3.5304317385016475	99.01591295172	101.3046726853645
13	417	24.713307410711423	68.2661445295	91.70280805844232
13	418	0.6602059794240631	78.42040073065	76.95386585604865
13	419	12.163961849815678	62.19300347443	74.4285658589215
13	420	7.221068475424545	47.22552695926001	52.27271163422847
13	421	-6.041010210668901	72.57095040558	65.29083412975888
13	422	9.05843226853176	66.73185211852	74.19212475730455
13	423	-7.015428036131198	100.76123796469	93.0391387855634
13	424	22.647984468378127	86.35704007465	109.87362345863949
13	425	10.906396899401445	68.80083225081	79.74649472426972
13	426	3.87571805663174	88.74479563982	93.7113524901215
13	427	1.9021713898691812	85.18792162735001	87.23668657470262
13	428	3.5980457197583746	82.77826512544998	86.6777341743873
13	429	-7.972547735407716	127.93437148923	120.09552189166423
13	430	61.65331610577414	35.82664400594	103.89095262036426
13	431	39.794305686227744	89.58629018691	126.47155864388333
13	432	-9.396696594078094	53.80976674103	45.07629028279917
13	433	5.521734868438216	105.27428837995	109.16262362638372
13	434	20.025526704557706	140.73108628387	159.27968073566444
13	435	34.189834292657906	118.10456139627	152.0284090335772
13	436	-8.820378776814323	53.37855097192998	45.37973944153055
13	437	25.17100538962404	101.87768531639	127.71419293430516
13	438	-5.685184716334334	86.75046594692002	81.58335767369135
13	439	18.11431004476617	115.46280154805002	135.38066922262078
13	440	-5.488709753553849	91.94063512016	88.07088465301786
13	441	-5.771283630368998	107.09619402964	101.0529606557684
13	442	2.393192824849393	83.76582971923	87.61495451739756
13	443	43.28665116016055	80.10254348980001	125.15323386748788
13	444	7.43436053788173	51.88266879599	59.47888313417207
13	445	-3.947628713882296	47.31326907158	42.95533549407264
13	446	-13.71722523594508	127.80835981335998	111.50340875043184
13	447	10.421162083017409	53.11215606731	62.81936519150622
13	448	7.517168574006064	56.21139343755	64.41202474039164
13	449	19.8296837368689	63.56615554057	82.4447399409255
13	450	17.34825476957485	62.70738146111	80.47332125218236
13	451	10.854632570932154	74.88735554614999	86.78638791083358
13	452	-16.000664757273626	71.88030181757	59.10113867392647
13	453	2.4569034635205758	79.66070817625001	81.32386259036139
13	454	1.1870548072329257	94.79057954922	96.91695134335896
13	455	0.6739704545470886	71.87696029316001	72.3948735158192
13	456	33.4062789104355	51.78809604509	83.69011617236538
13	457	40.500046534027206	91.59575936066	131.61358588229632
13	458	23.889258289447756	76.97778923371	101.72933685278986
13	459	6.738799747807207	89.89333453996	96.58296955301194
13	460	-0.4224105099274311	95.68427244346	94.94065758032956
13	461	-6.549096153961727	62.28866469980999	55.59988755226368
13	462	11.505935891793342	67.36529122581	79.15121679427102
13	463	-17.814622487610904	116.9712034866	100.63226526926157
13	464	-31.30866217732546	89.93529384751	60.37048901696107
13	465	-11.342958758963505	109.85586656565	96.04097844465286
13	466	1.584537745511625	70.55082940212	72.8438807692728
13	467	33.82145803049207	92.73359569711002	127.30429466115312
13	468	-2.9870881701353937	69.43838311656998	66.14201886704541
13	469	0.0579895618429873	80.54474085948002	80.1643490078859
13	470	27.7455055413011	115.21842980293002	141.75619171676226
13	471	3.73859761832864	77.90349296324001	81.64711183783947
13	472	-4.122613491170341	109.98061911638	103.49491164204665
13	473	19.26140570937423	70.24883769226	88.80294831134961
13	474	1.3190048130782088	60.718932297710005	62.04094451200217
13	475	-3.914517619734397	70.14542569839	67.28541749255965
13	476	-0.873773865547264	92.22207034375998	90.29931246009072
13	477	10.185434011014877	77.63244898118	87.57696860292344
13	478	106.431629518891	-6.7672925937900175	109.55440525649465
13	479	26.523033680801746	66.17998402671	90.4354547893454
13	480	11.440464674524264	26.709445702149992	38.26839666845626
13	481	24.24447227703058	67.52875380327998	91.48328212701016
13	482	6.588442826352548	57.91953966753999	64.7285102258902
13	483	3.557966391905211	80.5427530099	85.21491441081162
13	484	3.3134930821543094	69.7116478633	75.87681805202737
13	485	22.472529056627536	92.41629385574	113.16827658942202
13	486	3.697271506243851	66.19028533074	70.22657931159483
13	487	-0.7409560808446258	64.67065273389001	65.65242904180195
13	488	-0.6416716137027834	76.77298538081	75.5008423627587
13	489	11.339101094636137	56.47958709237	68.0498425118567
13	490	1.140330132388044	68.31796698398	68.35209480990306
13	491	-9.052851160784485	59.97644050040999	50.75725075416267
13	492	29.264215824834537	91.51899884892	126.31091180231306
13	493	1.1563342291628942	103.11866383417998	104.366120158782
13	494	1.452162760368083	63.78662696893	65.70691733629792
13	495	3.903701300732792	76.28842744392	80.67356365907472
13	496	25.671115338773237	71.66822686289999	95.97521106395288
13	497	16.3281555295398	41.3757975973	58.43385308369761
13	498	24.877494266518624	59.05410596837001	85.29721645679092
13	499	-0.5336540660064202	86.46055123039	87.8102711160318
13	500	-0.8319751307426486	71.79666915762999	70.67878511187155
13	501	-6.964559137879405	73.41837391006001	66.94430296582868
13	502	-4.4812847383727785	70.70466405383999	67.33786259131739
13	503	8.814664355071727	99.72607336721998	107.8304392490827
13	504	-6.795442079222994	70.94348734642	64.06322862787056
13	505	6.449161498661852	61.77605779025001	67.57294771203306
13	506	8.10434720775811	129.82545983891998	139.9886383022822
13	507	20.59663237267523	78.14516658305999	100.67372184916168
13	508	4.199412260320969	62.11468173976	67.45360063627595
13	509	4.836495167633984	50.37785513348	55.74764104466885
13	510	-7.88254811349907	134.54565017625	126.04135986050824
13	511	5.881358458544128	74.22732491507	81.14591084938729
13	512	-0.4069003463373519	63.34793024387	67.76946117141051
13	513	9.407382554578362	55.4562527366	65.224755426927
13	514	8.090144484100165	91.49286623704002	99.51159085458494
13	515	6.885706027504057	92.50862278107	98.96338483371072
13	516	-1.4828019194828812	70.39075677695	67.81673140422208
13	517	5.985912855452625	121.11624575357	125.2272386016848
13	518	-2.013789560791338	97.36707705044	93.1480853954272
13	519	9.382404353120364	123.7838084428	132.4690576408757
13	520	14.742386203462956	100.96008057494	114.3059169081971
13	521	0.4701973227201961	92.61948344564	91.0976093292993
13	522	-1.7926001645682843	72.45302849343001	69.90092481224565
13	523	6.077266161883017	89.79768253894001	93.77052675953018
13	524	-21.15078251514933	91.17347277204	68.10175490385154
13	525	-14.479871223069496	90.73849577015	75.15574752472457
13	526	-23.091413368092617	104.77667797366	81.39048322435701
13	527	13.921925786533391	52.323212699140015	65.98093617442646
13	528	4.4322631204559	93.25398566042	97.79195799029549
13	529	-31.643299742863743	123.32081014132	91.67619347377332
13	530	0.3948753624863457	107.17036480231	107.9979028927046
13	531	-4.280546182475518	99.40736711704	95.32393204441178
13	532	-34.58406014490174	88.30629954458999	54.29713580163661
13	533	13.63664171603159	79.45888609771998	91.6334892991581
13	534	20.32329613654292	56.27082368294	75.89576488742023
13	535	15.096663327451097	89.16268220871999	104.39827166555916
13	536	25.39905740879476	59.5301221479	85.22132534100092
13	537	7.047234344703611	41.72469287167	49.74136737521621
13	538	-2.4359564293699805	68.63727973583002	68.03191035601776
13	539	19.02265640196856	63.02267469809001	80.88192811491899
13	540	-0.9666190755960996	101.50585828306	100.53395204039408
13	541	20.17637055704836	62.386205388540006	81.82776170407305
13	542	2.8204935645335354	94.939649819	95.74729327097884
13	543	-2.538178963091923	112.81740038372	110.48479496088112
13	544	13.555728556180838	55.815495436800006	69.10811182504403
13	545	21.921302239614302	56.0890899544	77.73268548911437
13	546	-7.825553400238277	99.41227678265	92.12952925814898
13	547	0.1363582086632959	90.39987182064	89.55295104379184
13	548	-2.951643634121865	65.63368514225	63.69561251491541
13	549	46.64261558072758	70.14394288252001	122.8594768368057
13	550	8.95600846922025	92.77670574357	100.78021247321158
13	551	-0.9448865614831448	101.56253044480998	100.53418956763926
13	552	-6.681645338976523	78.49200021297	71.28422136828885
13	553	-0.5419164781633299	94.05804544854	93.85522944520926
13	554	14.616664374334505	99.96211551526	116.5619163273077
13	555	23.43444689335593	44.93383157304001	67.97631513829401
13	556	8.63894748070743	64.90503449713	72.61927913370891
13	557	25.49285886962025	63.11548790232001	89.67477255410631
13	558	1.3527097539918032	80.42297008312	81.60045963714947
13	559	-13.915707568172364	103.40151960922002	88.28685459372355
13	560	18.893160264356997	95.22600623866002	113.91917869696044
13	561	-5.055653672403423	53.81715775948	48.39670474495506
13	562	10.395939046517016	77.85954119393001	89.29509097826667
13	563	-5.513283586740727	106.72064957923004	100.37722785791266
13	564	27.75919456363772	97.78780472222	126.60374372272054
13	565	-13.854137548565632	106.14688055069	85.3606685231789
13	566	15.42488958319882	82.81705817142999	98.7643784910906
13	567	1.4986937943904195	82.18515722617	83.8009606943233
13	568	-5.743977786478354	134.24870880349	128.52274498576298
13	569	-0.8164219126920216	52.632980544480006	50.557660970749566
13	570	-10.792616072983948	136.60274472068002	125.10239841951989
13	571	6.780172783997841	68.50395083639	74.24669376495876
13	572	5.920571647497127	64.63328023935	71.00638364508632
13	573	21.44176303164568	87.47060711994001	110.70359447400553
13	574	-2.902430662274128	63.08395673375	60.42465907111182
13	575	8.61296779703116	80.7669049579	87.76280947774649
13	576	12.36118887088378	60.530109648510006	72.34011771489168
13	577	8.883914074220229	59.61586488019	66.73416512680706
13	578	-3.619882212748053	67.65893719596	63.77638331716298
13	579	6.855058268760331	41.35012850951	47.051889912749175
13	580	5.990523630272946	126.16645371253	131.2288239901536
13	581	-3.97740521079686	90.12163744996	84.89884402148891
13	582	32.53161316817568	83.59753818930001	116.29931032856985
13	583	9.42054497906065	79.63703846849002	89.54789378841815
13	584	3.119113585256855	82.32418908618	86.70251541754988
13	585	-0.7727029000670882	132.00051319294	132.20077404854237
13	586	12.282101104443427	58.971294276470005	73.2749996825878
13	587	18.626425809197823	88.13446586042	108.96996594950906
13	588	-14.008639863139251	65.72294696788	52.78869696563925
13	589	8.56127395661315	52.73899150178	61.15223969041836
13	590	11.139116750768151	137.23680186009005	147.59202919257223
13	591	-3.1022597905248404	46.08510088374	43.05277010265854
13	592	24.31133968062932	58.33427611749999	83.2282939767756
13	593	-0.5868008637335151	130.97394569899	132.4523246518511
13	594	-5.257070083724102	92.9921106922	87.71665308639058
13	595	3.4114579714951105	88.11047560615	91.77585576529964
13	596	7.447839762899093	83.03518891843999	89.72920550248818
13	597	-10.636793482583016	79.98534338382001	68.67078261135612
13	598	11.766006571386242	109.12839433252	117.40212177010837
13	599	13.217269631830275	47.84707586651001	63.6131628791336
13	600	12.07753742847126	69.70597718799002	80.78461572909146
13	601	15.434850547811948	72.29608753848	87.01663254862069
13	602	-5.066300740407314	67.46319397067	61.74064316612203
13	603	19.552337172441185	52.94748279259001	71.20729481804301
13	604	17.247505949169863	47.069674478790006	63.276208538765786
13	605	21.31349783935002	47.25538621257999	68.94194881618023
13	606	8.624275831942214	64.87945304076	71.52874070312828
13	607	6.652892455080291	101.46399813738	108.48720445673098
13	608	13.613640862808095	63.72526652620999	76.59574391556089
13	609	8.606223571638111	55.75811530541999	63.03988735383609
13	610	25.60023186175385	61.73999515483	87.33945286335074
13	611	-2.381589551019715	70.92534533639001	69.01988543380867
13	612	2.573043185460847	97.83924436576	101.03409222737535
13	613	-1.758698829507921	71.48931348243	68.95212328524212
13	614	1.8794677423429675	91.96237463059002	93.39780957542824
13	615	21.547143385425443	51.55824113652001	70.74630512093427
13	616	-5.594895422662376	55.32599093686	49.55854978438583
13	617	10.85015842760913	33.833135281080004	43.51512269896921
13	618	6.842606309393887	55.3176106058	61.0545006779721
13	619	13.163241481001023	69.38611328063	80.77375404522172
13	620	-13.012818783259718	56.248763626000006	42.00155050662579
13	621	29.277207261766307	44.001018168040005	71.01902101829182
13	622	16.06725936551811	68.07752481621999	83.49696038005641
13	623	-24.45417885403731	129.98062049239	105.91935709913378
13	624	5.592402014532127	68.2945555583	76.14378717303043
13	625	-34.85949373320909	90.54770372009	56.4351279832772
13	626	9.949884163797831	64.59809853030998	74.16239003287046
13	627	2.076802038558526	88.11584648976	89.68223967356607
13	628	21.222960612300085	39.82892315927999	60.015187424607575
13	629	13.371111495391231	55.31479948208999	68.08089170762105
13	630	13.520075496606296	106.80391095868	120.5903280925122
13	631	-1.8758773938461677	65.68825645600998	64.72305171086919
13	632	31.99927382453461	86.44245995434001	120.66456804785412
13	633	81.7174412496679	16.68177308719	94.90324818831868
13	634	-3.5857892024650937	70.74143235279999	67.40469307953026
13	635	-30.12434862696682	118.74484036649996	87.60956749116303
13	636	-1.6755967827048153	80.78901574881999	77.0348903282138
13	637	-0.5645602580625564	76.20727613681998	78.22536778109497
13	638	-9.12058509347844	51.093875323670005	41.76292323169764
13	639	15.344205719418824	67.92785035086001	84.55663871421712
13	640	15.336162507970585	67.92735915369002	84.55444331653416
13	641	15.160635621490655	34.48407299929001	47.375904782064026
13	642	13.4217227488989	58.91338374439	72.6203053437639
13	643	1.8069336792977992	64.57815085181001	65.40645225800108
13	644	9.135508470324568	67.51815501364001	75.44832116301404
13	645	23.41547116893344	97.34340734268	119.07997289576451
13	646	21.531358530541183	51.47107093452	74.7164973380568
13	647	2.7011296643759124	84.49538204554	88.65317929632147
13	648	25.06598052656045	68.04178272731001	94.24590184603584
13	649	25.47570788997109	56.5716392869	80.97722036589403
13	650	17.379670599271776	78.45052057214	96.08270483711384
13	651	-11.162885191326495	53.08915512565	42.61042744931183
13	652	-4.8110153347370215	83.53768823553	79.58271851853351
13	653	-10.917824808188016	105.75564546392	95.92355695404694
13	654	9.790956737066152	67.01602697703999	75.5304848436208
13	655	72.19668111245846	54.51888710993998	130.39793284487678
13	656	28.059860023437068	105.09649575922	133.3680084203079
13	657	-3.1574370747839566	104.24626113103	101.89639231847832
13	658	61.090846863458864	91.85211354941998	160.4145076246641
13	659	-10.86855728723458	57.32879089833	48.11342464934569
13	660	-1.507903647812782	96.22329100179	95.0984125850664
13	661	-3.7909794258594047	91.39222616335002	89.21917680153274
13	662	-1.4089414694171865	53.23610840481001	50.94467591284774
13	663	19.51604160043644	85.7876318623	105.4762695787067
13	664	14.670464845577952	65.34938344878	80.54096809623297
13	665	14.753682742099045	62.23671541038	77.25352380282129
13	666	14.022646173776591	39.09661505542	52.72126689404831
13	667	-1.7685080805094913	107.16068614258003	105.01298762814258
13	668	25.02326561853988	93.90250429022	117.44885007175615
13	669	13.872379042033572	83.77719182466001	97.4900331570534
13	670	-5.421356545848539	82.46018151957	77.65474425928551
13	671	-11.46907017781632	68.05246223010002	56.40097940253327
13	672	-11.466949712281348	68.03286277119	56.39013386124861
13	673	-3.923698572529247	92.64413554774	88.20190515636932
13	674	2.572050345333992	96.64275724234	100.1246787176351
13	675	10.681042769690976	68.66962264807998	79.5814317203185
13	676	35.68375530547928	44.10720900036001	81.98956850889954
13	677	-2.896663770865416	70.51404034835	67.7989191650413
13	678	-23.88317087767064	111.33127988675	87.90409899989027
13	679	4.965574429690605	60.523359723080006	65.09322988984059
13	680	-14.170393454754958	107.52005106555	92.5012732722389
13	681	16.887171609763755	60.68619043189	76.80328970952542
13	682	10.57152154709911	78.1198364905	91.00982570735503
13	683	16.542641090461984	103.79550586136	119.57301493774868
13	684	-0.1270606491889339	68.97460535667	68.51443201545044
13	685	26.23969155552913	74.87711650655	101.25473200032138
13	686	10.87808859377401	40.98766189548999	53.89929376702639
13	687	13.844794756005284	58.36523537575	72.09404407534748
13	688	69.14833557847305	4.923483701279997	74.95559736143332
13	689	7.819428017101018	64.37687531661	71.46760856336914
13	690	-1.803096853516763	83.28385229705	79.93914548287285
13	691	14.787076001230162	66.27851402805	80.69594195645186
13	692	10.811875909595985	63.79550772152	73.51718294832972
13	693	16.601719615748152	37.22340351541	53.00712519828812
13	694	-12.508097024081508	103.67328309136	91.66382360699936
13	695	31.67690422118176	118.86726376632998	145.04938739864156
13	696	2.743917630810756	65.31449000098999	67.18296713821474
13	697	-2.9257115483633243	73.7892992622	71.92157391028013
13	698	22.11572127279942	67.12757946861	88.37481117239804
13	699	6.8094912332016975	73.59047740675999	82.1515367400425
13	700	3.781212082103593	113.31543972275	117.00606926131876
13	701	10.011437939188909	63.19487966275	75.31493230522028
13	702	6.804335527282092	76.37561840073	83.66023155204311
13	703	25.3774773896439	89.71723920147	115.12928097569966
13	704	-0.3155943779274821	81.53345619217001	83.21847233947483
13	705	5.288115720963106	63.1987884853	71.35443950269837
13	706	10.036357420613058	85.71035017422	95.80727928402484
13	707	54.21198407871998	30.747137173530003	84.59975106673664
13	708	17.762206863582833	67.49721341035	85.39547895171563
13	709	18.84997501704493	38.38553220392	54.25171505298931
13	710	2.9703012731915805	108.31571437998	112.2497263510886
13	711	25.431128517957404	84.98529011123	108.99373020700295
13	712	-6.9465462529915385	80.8518382526	74.1456847169029
13	713	8.6643144566915	82.00250567380999	91.00158143564477
13	714	10.342687109485269	99.49973063372	109.5464999799442
13	715	25.80557065352332	88.14122731629999	113.9032851246302
13	716	17.714360859274166	89.75774106014	108.35512315199594
13	717	17.23539892383269	81.60451835552	98.42783694082756
13	718	45.98978929335135	7.357762326109992	54.146778733615065
13	719	33.76499097541091	74.28048720784	110.51458964368794
13	720	8.18724729650421	68.03102251137	75.03483922599116
13	721	22.8988580625155	58.90006376855	81.34758764423896
13	722	-18.45018078168505	104.73421824458	87.61781868117396
13	723	-7.944969606032828	101.22170648544	92.1852582290885
13	724	9.23610836736043	39.10557421506999	49.10079091935768
13	725	-1.2336822938523255	68.02237236778001	68.32232088188175
13	726	0.995987646834692	57.62239535885999	59.80501730024116
13	727	-0.3232138485473115	97.46334938967	96.3833359538694
13	728	-12.241290900827153	99.27534577063	87.2601187551918
13	729	-13.692501019570043	74.12522508640998	60.8822772645799
13	730	-28.171575639455117	101.66585250117	74.7495020981296
13	731	14.121834543824662	65.08045876343	78.43777020051493
13	732	-18.21669121782179	70.70457411633001	52.32240787372575
13	733	9.417010806675536	65.43603247444	74.38157466295525
13	734	-8.990049850108335	76.42952094839	70.5734636754496
13	735	10.239820597751532	64.73547231161001	75.14583133769338
13	736	3.842976340092719	72.66992087011	75.34400518186158
13	737	12.2996480021975	77.44365400506001	90.012713900971
13	738	-3.526118458219571	74.55677985074	70.39777420883183
13	739	13.610411838104485	67.63857672735	80.38982695763116
13	740	4.698598266579211	86.04370470808001	91.43348211343982
13	741	6.7720063739980105	76.00347312698001	81.75792638058192
13	742	-11.823949522833573	72.73319306144	56.736321785982
13	743	23.34098107900354	76.68734411648	98.95383531504194
13	744	2.34278894632007	81.09335967048	84.6210478079156
13	745	-7.092403861461207	79.57272853666001	73.50896173747606
13	746	6.721217992104357	89.71944151742	97.67064612588727
13	747	7.782503757829545	94.39605136593	102.16878766927402
13	748	20.076244291878535	97.76521426457998	121.32878653841908
13	749	-7.798949575866573	59.65350488117	52.61538738387753
13	750	12.916058872826396	51.66620304596	64.90299360748031
13	751	0.3682361132814549	65.03614724407998	65.39093227233388
13	752	11.54245321135386	97.94453582298	110.77833254481084
13	753	21.98599803884281	73.96863235105	96.23003400894233
13	754	23.64550732827047	84.58857344853	109.38618521534954
13	755	23.050056538020726	70.66430056057	94.56358419224853
13	756	31.195135277870577	51.38942843025001	82.20460678922245
13	757	26.9372870613588	47.88091543117001	74.7198411685531
13	758	23.61802581086522	84.55141311427	107.39187858335208
13	759	6.455028530530399	87.18638152743999	95.1775921852095
13	760	26.74909108967404	46.63699664863	74.55327228785609
13	761	25.36156863751239	75.35066286369	99.57738821447128
13	762	-10.902780445874669	82.17252677124003	71.92031478515128
13	763	3.599299294903176	84.74212675727003	88.09310152407852
13	764	-2.5465284603415057	84.78250639317	81.89942575688474
13	765	-9.3783387056028	55.007065608130006	45.92002634936944
13	766	-16.231049567635637	137.99650400705997	120.87293942199904
13	767	0.0112806524266488	148.31339028718995	150.84657249992597
13	768	18.684163595811697	62.01468275908999	79.57148324802984
13	769	6.9162028093705885	85.84373441981998	91.48243579195696
13	770	3.5724114798067603	64.52975063488998	68.30890174416709
13	771	16.10636817861814	97.5367914379	116.2128596266266
13	772	1.3619090042775497	103.63518417847	103.67712042509812
13	773	-10.771808030636748	56.85960305128998	46.58724736905424
13	774	3.374259374453686	91.31611596899	95.04983249309588
13	775	8.131587583193323	98.59001733225	106.47485267044976
13	776	1.7414862168079708	78.07358554946	79.26872361020651
13	777	9.52879584947368	107.30100941299	116.55894838948734
13	778	18.41510328141157	51.0952059376	69.8476518271491
13	779	28.87743572567706	59.88769985112	88.97150504161255
13	780	43.368231839413056	75.71985864832999	117.6797796182509
13	781	10.374629204452503	73.40760446976	83.95082425905275
13	782	12.80561925188522	37.2164644906	49.97460531783872
13	783	-5.964299568353454	105.79043513766	99.41318999428768
13	784	6.532114476111019	73.87860029136	82.09571321945987
13	785	9.030914796312572	64.42661767791	69.7384838326252
13	786	-1.6843170065258164	95.16032418328	91.69965332734864
13	787	49.29651767291944	74.00933253346003	136.45446313367574
13	788	27.231247478339355	85.13929310751999	112.64966923368048
13	789	2.8588782692386303	82.34125876435999	84.88094184483634
13	790	1.3089289126801305	86.82114760542001	89.27457600162597
13	791	38.435418490757	17.909563076269997	65.4583415891102
13	792	3.2415902497596107	99.97110696017	105.67329268393225
13	793	28.58568561574793	54.20502364876	83.93152459181147
13	794	-5.686616316845175	66.29566672547	60.98286199211725
13	795	-19.78877072726027	113.95020944397	94.06485763838282
13	796	3.6851339259301312	91.64367991086	91.32715060963528
13	797	-19.20185086276615	73.34100228447	54.54481217369903
13	798	-19.48729714230285	81.58977782823999	63.39154071186204
13	799	-32.38195413182257	121.68592608453996	89.57205469332985
13	800	0.2769872502831276	77.84907154533	78.68072600642336
13	801	8.044063830311643	71.62815624306	79.95584388056886
13	802	14.563869683101077	75.9551328684	92.39010359160602
13	803	17.99959185020998	71.61326581993	90.95096506623668
13	804	9.920244622626342	89.56276806891	102.18609948692028
13	805	-11.374797966331244	93.43682861825	84.36234371343744
13	806	38.94595876929816	38.14632840649	79.75509413384134
13	807	13.710162808769384	94.40870257567	107.58189348105223
13	808	19.722466462582812	53.53611226509	72.94297345657833
13	809	24.91669061937137	83.70743029607	110.1928370486421
13	810	-4.161530639888952	94.55180468453004	89.75699388701469
13	811	9.783984240028076	40.187640070960015	49.13520931263338
13	812	1.6608787137374748	65.67688512621999	66.27472051003133
13	813	30.2954243501008	62.07952078553001	93.51807216895396
13	814	28.601311828533653	56.57955839996001	83.25440583383897
13	815	9.43731150534586	61.204797787630014	70.48118087195326
13	816	17.97532375701121	100.50468545219	118.45557596735308
