Folder	Index	∆-ML_BH_R	HF_BH_R	CC_BH_R	DFT_BH_R
13	1920	-17.17670308084712	23.71544905513292	6.653842190164141	7.495016190718161
13	1921	-20.256342486340145	53.46895200602012	33.41821665002499	33.61810391902691
13	1922	-36.31122672964807	100.46281377604464	64.08526793000055	73.255990582722
13	1923	-21.59441548052905	55.85894447850296	34.42086076628766	35.68799726295401
13	1924	-24.39754557236006	77.01030049051042	52.16759543985245	54.70674811961362
13	1925	-17.994211676176292	25.82513167592697	7.755399118701462	8.331541113875574
13	1926	-15.828359473033288	45.79551593810902	29.963739951781463	32.23252202777076
13	1927	-27.463617394654648	33.251813807786675	5.866561512870248	6.092669025209034
13	1928	-17.748540398981277	93.10363320462056	75.4044362702989	75.3614945684094
13	1929	-17.51565265167278	92.48170379249495	74.93882747497992	74.07834227668354
13	1930	-24.397580778688507	63.50585128707462	38.973515971243614	39.34362496749964
13	1931	-10.741342721087676	19.750759168789955	9.05716155670234	12.47009634965798
13	1932	-31.11377482136413	88.9368191419635	57.8719811734336	70.61367957896437
13	1933	-23.08541489552522	81.56894691727939	58.47905244771391	59.78309791479842
13	1934	-5.189044226539636	59.77555008220952	54.58727190279751	57.42059634122416
13	1935	-16.111092964904856	20.414966128882952	4.281373695586808	4.916879059514031
13	1936	-16.5699608119412	55.89614862846793	39.25280883722007	41.13059796587913
13	1937	-8.155615547629623	77.98862227557402	69.60913985670777	72.06442465534201
13	1938	-17.372137649432943	62.925265456491616	45.49916261824546	45.06769779144088
13	1939	-17.495781816133785	23.11753065211815	5.582506570994156	7.290904164838139
13	1940	-24.06562247643842	93.90143426446592	69.64861319924239	68.76831868791487
13	1941	-29.455285739005603	122.74871994630666	93.38476402431844	93.29369422412128
13	1942	-13.52640911905246	75.93216421199031	62.15732826213935	62.13134093393455
13	1943	-9.048629487003154	43.780214662721846	34.655251753894845	35.19712294553756
13	1944	-7.300319437793632	29.795667500409763	22.54247021320043	26.08654081399436
13	1945	-16.90817191022029	48.68182971252827	31.925362370238872	30.333366975275567
13	1946	14.262950205909648	13.718043871427652	28.055309805291472	30.57560789323179
13	1947	-12.538335634122632	65.63947573423502	53.04029830291984	53.54863202769775
13	1948	-24.79402147881774	112.28297094447773	87.59366930669057	87.7906739632017
13	1949	7.0579824161177385	92.30707282116056	99.34023683716076	102.80875070518232
13	1950	-14.470105159900186	66.94790969061432	52.60847372605349	51.43027159024496
13	1951	-23.578262830652648	110.60618753850576	87.00555178619106	86.47393577676849
13	1952	-27.05910443678522	119.9970495425805	93.03045635670424	92.72457888521603
13	1953	-17.097182899193058	91.34490289047244	74.10294595093	74.41294209918124
13	1954	-26.362853327347462	112.21836813920528	85.91019362752559	85.99660051372484
13	1955	-19.498270370969976	31.973091514984844	12.600766327348538	14.373160224728052
13	1956	-26.527086568788945	98.62365626706742	72.08592433240847	71.37505825338303
13	1957	-16.825450339090366	90.703664586792	73.77913632357377	74.62999590212712
13	1958	-14.438681079087928	42.77243719008402	28.30763064266648	30.25750814474304
13	1959	-27.34180829824618	97.96691412030486	70.70836302218959	69.10630154440878
13	1960	-22.645693737543297	66.06061389003298	43.540076898847474	42.1371901082457
13	1961	-25.30129668476229	53.07513179234229	27.67817415279569	27.729207924508955
13	1962	-8.982122687436686	47.29016896805842	38.55944136911421	40.62816783148446
13	1963	-15.178992827010688	53.01948122848989	37.822272027493455	36.78432628547307
13	1964	-29.11185884144152	88.0729855010286	58.88457837421447	74.6200197568105
13	1965	-10.884254911994049	34.45760831044754	23.56963959662244	25.06112175283488
13	1966	-15.425692590227754	64.61131473208661	49.19951002008747	50.347285604453646
13	1967	-24.771762173378196	119.43937702226684	94.5921197498974	97.36402839946096
13	1968	-24.574468445217462	80.37106230328209	55.9058595734823	55.70014481496764
13	1969	-20.371543817624342	81.7596305811021	61.43216673121788	63.47188488743268
13	1970	-20.222607149547684	54.85714208503487	34.62837196883629	36.70902552874759
13	1971	-12.360286147413715	39.411172649648506	27.0351624659088	25.01510603298084
13	1972	-10.513586823843752	65.81670566904359	55.37859746193863	55.68076904685586
13	1973	-22.630146410738007	80.8652896755084	58.31046573826461	59.49295258929487
13	1974	-19.997775393576603	72.5100142834126	52.49330989751616	54.718393874092726
13	1975	-17.16234824549383	52.83208604902029	35.747146165405866	35.551965626043966
13	1976	-32.05478667702914	118.3404974642326	86.33816011581803	86.15374440461164
13	1977	-19.12788402090541	31.57326163075049	12.430597640166525	12.873814301623495
13	1978	-18.785535946287386	99.0421723985346	80.2484474980447	79.1096864194842
13	1979	-6.433622182644285	39.41203973951633	33.02024316828465	30.193025256157853
13	1980	-22.74168024468213	28.334890932572307	5.550359676446533	4.51729592695483
13	1981	-19.78685104557735	57.12179625994759	37.36068966527819	39.36455504031619
13	1982	-17.00006980619446	105.92348961238169	88.91888006782392	88.56091494148131
13	1983	6.663339001058603	37.04649182103458	43.696222252736334	40.72620202344842
13	1984	-21.178956006575618	44.44306102968403	23.315393174125347	23.482792247232283
13	1985	-15.163456153956531	51.05811478605028	35.80924916907679	42.564651562832296
13	1986	-12.239385825158706	36.252283649431774	24.065949368145084	26.72070633963449
13	1987	-13.968819370681786	86.09647957773996	72.11996913907933	72.28088579321047
13	1988	1.1511381405564407	3.647305025719106	4.965187032852555	6.813612717523938
13	1989	1.6343417188870717	42.61955264743301	44.219773865450406	45.09073101836839
13	1990	-27.30025620594688	105.75914610855398	78.14825443754671	85.74896334519144
13	1991	-11.202222945639503	39.772645338933216	28.57597188721411	26.77356653456809
13	1992	-43.1658138661544	109.60973066167207	66.56243982887827	74.92573349594022
13	1993	-11.732844536193852	51.53390496873181	39.914057083806256	41.210008175025
13	1994	-18.5752406715701	56.007152270613005	37.370225347433006	39.17010322547867
13	1995	-19.64205066496561	75.95423579937778	56.17175636262982	60.93884104010067
13	1996	-21.78415263113357	72.52706551289884	50.747156998259015	52.740259851299925
13	1997	-12.883222401431112	82.15007698509726	69.59732114546932	69.51762036897708
13	1998	-17.25705502983783	68.07638791383943	50.99320065861684	52.649542882893
13	1999	1.0182167450004729	1.657398413430201	2.727931513247313	3.15064703457756
13	2000	-25.865290179881413	65.25312264001695	39.35534912906587	39.57510566947167
13	2001	7.134300118534156	13.76913529538433	20.84798064819188	19.953607457398903
13	2002	-18.253094064876905	88.5154734380485	70.18874098686501	69.91724731723662
13	2003	-21.944257175529856	48.6312156492204	26.18441819184227	28.48256601789035
13	2004	-18.43528725948363	85.21732658095425	66.792082577158	68.0992689387931
13	2005	-13.123975330974872	33.469863841630286	20.19455927106901	21.769600292347604
13	2006	-16.181884403988306	27.917156565585174	11.647645493823802	11.215903936186804
13	2007	-11.74418433253959	59.79779693248565	48.14967869021348	49.23510221313336
13	2008	8.012790291623787	40.070668267901056	47.96458037637058	49.71419010451064
13	2009	11.459374913719785	30.076853666309034	41.71192174524185	42.23241548263468
13	2010	-27.383720086746507	102.162978628563	74.89744238377898	75.90320202769362
13	2011	-11.603336761909304	84.03059421823127	72.445070176851	79.16556759233936
13	2012	-23.90131013696077	63.31338040350238	39.376113163423724	39.7245218527969
13	2013	-12.902774687101555	58.69944316291367	45.842080507369246	48.77210852384451
13	2014	-40.04285785470552	113.12782546470407	73.35034886721405	87.11181641338044
13	2015	-11.184912768491586	60.07909840287175	48.888153278734535	52.27085523176356
13	2016	-20.67059626828677	33.48361044412013	12.7833786761621	13.07011098851217
13	2017	3.3567199304475253	73.59891769615933	76.90211027816986	75.6366618394095
13	2018	-23.405028010564365	65.58609666899429	42.112118297751294	42.65041966209537
13	2019	0.7639360932666932	2.6620303793170024	3.426861270418158	3.973197052342584
13	2020	-11.882802861055325	34.64248293355922	22.734468348353403	22.41923506965395
13	2021	-24.59413202970063	65.06184861710062	40.46372747188434	40.75885164568899
13	2022	-39.65277869615829	104.12747212903923	64.34997016456327	71.8925310128543
13	2023	-16.78846805719718	69.80186210409738	53.08158653826104	51.69486082639196
13	2024	-34.30761887085032	108.25312940345611	73.78614683717024	75.772336032358
13	2025	-15.243190057931317	54.27662313106703	39.11466251575621	38.58354923393927
13	2026	-17.010596338241612	53.46635765477549	36.39441720047034	38.05169569721329
13	2027	-33.4139112157186	84.6736312721041	51.24512484847219	59.4466001802939
13	2028	3.059629694165551	69.85037531942362	72.83385619602632	72.79182770580519
13	2029	-11.029950156726729	74.01901580538834	62.984010793152265	66.2077885538456
13	2030	-22.80582085038759	92.96163801895456	69.98871765853255	73.33230832518893
13	2031	-21.00508705836978	36.89079154250794	15.911052442213986	17.284146856080042
13	2032	-2.0529377027587543	53.55779181717662	51.50938200770179	54.443443375610514
13	2033	-15.486519942551467	71.28054546084604	55.80774236223078	55.63034869503463
13	2034	-21.2789992570265	50.75256247323705	29.319706667069116	29.68772403971525
13	2035	-9.568322907912943	39.55773158746888	29.85581724590156	37.3412401022506
13	2036	-8.857677521822552	39.58997072567581	30.700980782188708	36.15022994257743
13	2037	-24.05445383482652	53.12689659462194	28.904635834041983	28.844200133433333
13	2038	-4.146146308193693	53.06155122836935	48.99266758363228	48.60470945073757
13	2039	-18.12640742263693	58.88512722362066	40.859028195322026	40.77716200027498
13	2040	-6.944993150820892	39.82091872091405	33.02873880384141	28.363394204963697
13	2041	-29.451688214372325	97.82552082414622	68.49529838669696	69.0065193361952
13	2042	-23.574666196442195	85.71866362867877	62.12133019726025	69.2679123315902
13	2043	-19.878529449306825	80.16209826403065	60.25485474613379	59.77231694408693
13	2044	-3.9951714875942335	8.966737461742014	4.924853518750751	6.54268403997412
13	2045	-15.658785425303222	34.81945689234999	19.20173217984848	27.160463866079223
13	2046	-20.997650037205403	103.73905739033944	82.54288021303364	85.62928188635851
13	2047	0.547667460657749	1.1555701685429085	1.6824402447673492	1.6262708106078207
13	2048	-20.99143028387175	77.62786216815584	56.56435204250738	64.56895416488987
13	2049	-25.842152695335017	32.43154451306327	6.28225037798984	8.562011748465011
13	2050	-21.540935025260524	50.78297749423655	29.18003371404484	39.751343985582935
13	2051	-11.58771926614395	34.66370587985148	22.97633567970479	28.54416860005585
13	2052	-19.16528333652718	92.66026434121886	73.56339237972861	74.78337856024154
13	2053	-5.394219429425675	88.09999212104594	82.71020318518276	89.48223710001912
13	2054	-7.819101760416515	34.94920212792931	26.89574548890232	26.90615287303808
13	2055	-14.28073247971406	43.53625109553104	29.178103516693227	30.357264985941583
13	2056	-12.898876254075276	69.47725687568891	56.745066479285015	64.19596025001374
13	2057	-13.531857702101888	40.59007353076595	27.019215853593774	26.63180887620547
13	2058	-23.9659607223432	121.3934400776634	97.47810375347036	99.02838428644463
13	2059	-18.994658625849524	35.972910070297075	17.03808935917914	19.656287885882197
13	2060	-25.369159791763195	40.23387486935826	14.678313583979616	17.24989450132125
13	2061	-0.8949450343309309	3.828985714178998	2.960581402905518	3.9384788674360607
13	2062	-10.881571475310466	43.86457604711177	33.04410889369319	33.85075842085644
13	2063	-2.932011620913272	6.279503824800486	3.3155601426551584	3.849311591417063
13	2064	-10.81579523290975	25.623899956437526	14.578662822925253	14.628986318886746
13	2065	2.8008165220060164	33.141036162443925	35.85845882358262	44.99818301445339
13	2066	-5.754376745326908	56.896415165945655	51.1604936515796	50.31889763654908
13	2067	-27.353951100925087	65.94282342499355	38.62575068097794	39.2074664956308
13	2068	7.729268503949697	20.51028835901525	28.11227253440302	22.77933563539409
13	2069	-33.54221017795544	96.73356645437887	63.21928501321236	64.58119027840439
13	2070	-22.375095312381745	47.963752490031766	25.4225598507328	25.568491532030748
13	2071	-1.0700472006924429	2.149617181305075	1.1346124226402026	0.2911346381297335
13	2072	-23.17108872397989	105.90166247054005	82.73349238808441	85.36207985023793
13	2073	-27.020588627127268	107.35766543210777	80.33358603471424	80.34511879080674
13	2074	-25.07196666889638	96.78154235072724	71.64835297928948	70.05044246348552
13	2075	-11.10788944300066	22.118407935311552	10.950606730388245	12.32518626624369
13	2076	-25.27470748101041	55.21000152811757	29.91591625736328	29.740402053605067
13	2077	-5.611498020943145	20.251212984061567	14.632745245558908	16.884704394993605
13	2078	26.960686141350838	-7.827545144391479	19.2056479206949	17.47320011429838
13	2079	-18.98367911744208	47.11694701772649	28.038798200926976	28.204742131201783
13	2080	-15.627925153730304	61.70830486604245	46.04135666252114	47.547992136125686
13	2081	-13.780302220501651	37.3471921205346	23.61071105953306	21.41735888135736
13	2082	-11.405075606140826	44.56148105728789	33.09732192044612	32.67324349988485
13	2083	-10.829510493443196	21.56096371784224	10.7838303015742	13.388861054409062
13	2084	-17.051918398507723	51.26526393246604	34.11946863983758	34.69587122317171
13	2085	4.059339531591604	34.89222325620358	38.87799541733693	49.42555065581109
13	2086	-17.065267494336467	55.14407963940175	37.91900327865733	38.29344080586452
13	2087	-7.181667066478894	69.14222350833006	61.85541265323991	62.06284083655919
13	2088	-18.70476077681883	57.61623809856246	39.0992324675608	39.67632687790319
13	2089	-15.906760051670515	115.29885469167492	99.46868835625357	99.39382575656056
13	2090	-28.77215563552932	108.56289263663348	79.71540863104747	81.10850606957683
13	2091	-17.569879756443015	108.07481560640736	90.3922386627528	88.19935692692525
13	2092	-16.222466501704503	19.559070049755974	3.4455313750950154	3.393702002300415
13	2093	-17.13093552856094	109.01418983744225	91.76684125946484	92.8223939986492
13	2094	-31.334781240581837	108.38889814610592	76.97860097739613	85.2688907533302
13	2095	-21.774894335040017	56.84272708467324	35.14591160492273	36.090753575379495
13	2096	-11.642195424164584	25.8599790019216	14.206473733473103	15.523347979207756
13	2097	-20.011933768868857	98.96112255941262	78.90473036462208	79.5034904905333
13	2098	-26.981799913926125	110.6627651505696	83.66392821430054	82.98576710362977
13	2099	-44.69641423808412	114.69107083562994	69.82593076545163	77.4833833235898
13	2100	-20.44153382171112	118.26221954522772	97.99434967309936	98.25735923755563
13	2101	-29.858459357318907	140.61175073854974	110.77826566819569	127.28213313626476
13	2102	-33.46381232250087	110.9815521138953	76.91989253816428	83.07882014123606
13	2103	-4.611251341725392	70.89508712952374	66.13726370944642	69.46573103783885
13	2104	-3.964229246904779	76.38482661807211	72.39230914373184	73.31924663140671
13	2105	-11.530176007347336	18.82181538283476	7.221126493619522	7.567118400649633
13	2106	-20.547448651559307	37.04620817198884	16.57722188482876	17.917583657283103
13	2107	-9.580577039646414	16.72534204556723	7.41318919925834	5.048051764839329
13	2108	-25.51204392492741	91.24203282775125	65.79203973038238	65.67306162900059
13	2109	-28.114640778328976	123.0496646912652	95.00341320747977	95.10905288430511
13	2110	-18.937985454860154	38.16575952086714	19.083000830112724	20.037260872108163
13	2111	-8.669763591487026	84.76523608519346	75.88472563461983	75.55239500472089
13	2112	-12.429748700461914	65.0820292107237	52.581510921765584	53.25722988310736
13	2113	-34.869768676093145	126.0556230271468	91.14538690191694	102.96225097382558
13	2114	-31.92663758547224	103.68840873564476	71.74906223567086	73.75635907263495
13	2115	-10.260252282966803	82.20168266710243	71.90175537281903	71.65739746426698
13	2116	-25.915959663952663	93.0834756718832	67.11013850994641	68.76247736194637
13	2117	-15.954688514144207	39.31882066349499	23.29623879055725	27.28771160618635
13	2118	-16.92006517943173	36.565422998333815	19.670555664692078	18.74753622393473
13	2119	-17.78879399145012	101.33150865472273	83.632597675547	80.45008508930914
13	2120	-16.186793882947313	36.64106505643576	20.390323251107475	19.155342873418704
13	2121	-25.44464721817303	99.23506068441202	73.90685911822948	75.70075961091788
13	2122	-25.448794744342194	88.86069741714164	63.43301112833433	65.66762156269397
13	2123	-8.814608444143914	60.786742874159245	52.0344833128911	48.56025725993095
13	2124	-16.095113524293765	64.6074543374416	48.40603518506396	50.48337489360711
13	2125	-40.57064946723813	119.5092699979723	78.93530450583785	84.13743536788388
13	2126	-19.985352867958227	25.02813313540537	4.973871767782839	4.864417818112997
13	2127	-18.40806288826184	34.31318019988248	16.311931597359944	17.398023886373267
13	2128	-15.409899909136811	30.076044228713727	14.760290471313056	14.791399625391932
13	2129	-35.92011964451763	130.5420957551396	94.63129560681408	107.82659269098076
13	2130	-24.09145800454576	103.40495107113384	79.38008700241335	79.11734955653083
13	2131	-15.293531762192742	115.20941299104015	99.91541949880776	101.22595891539822
13	2132	-3.290463345442049	30.365423932351405	26.941214665421285	30.980199853278464
13	2133	-18.713048399480385	47.83006153447786	29.11729192340863	29.001249474618817
13	2134	5.137735502466512	73.10578110447386	78.22082247768412	77.21208336553536
13	2135	-24.008133208183835	100.28017606024514	76.27132317438372	77.7160701106477
13	2136	-18.015727564153167	31.75659578575869	13.685700959176756	15.870248485764025
13	2137	-7.953889512669775	37.42211929068435	29.41411568559124	29.360072466399288
13	2138	-25.303392785264805	53.035388637305005	27.75636905254214	27.566817678889493
13	2139	-39.08834399628586	122.9920654813468	83.98084032649058	96.59922748748797
13	2140	-23.72875914577503	40.640235600440064	16.884494540805463	15.404381408327026
13	2141	-38.373099047852975	131.98458964150632	93.76205187878804	98.44438313657884
13	2142	-33.071082492267124	96.18289983543218	63.11251304621692	72.53941001265775
13	2143	-37.15219376598793	134.7747210142261	97.41268459238928	100.96581582076033
13	2144	-26.15694352043738	69.7711565157806	43.560614936373895	44.84165715574636
13	2145	-22.88215555054876	83.00494916026946	60.18289551374619	59.17235303920461
13	2146	-17.661740152304446	24.72609069157625	6.968229133752175	7.560396148299333
13	2147	-19.031353153516196	74.1766877908376	55.22852404299192	58.46508676666417
13	2148	-16.19595644598303	60.28488926225691	44.18138438521419	41.3705512425513
13	2149	-14.618967123401944	71.06603066291427	56.24387010303326	53.86598229693482
13	2150	-35.63462227499281	83.01889869867591	47.290136682771845	47.03932864047238
13	2151	-17.929855871057725	91.02098718297202	73.15557419974357	76.40208539567539
13	2152	-16.744064272609876	72.41574363032123	55.50259361515055	59.27216292047524
13	2153	-16.621997657064185	62.78370842791628	46.12555431452347	47.72208117635455
13	2154	-16.515314451738277	24.6160855863709	7.690166750893695	8.266075830964837
13	2155	-23.37150869839388	51.475069694570266	28.11212494465872	28.171435273368843
13	2156	-21.057364544169783	96.8446508096822	75.549422454671	77.84690843289718
13	2157	-23.954902784414344	89.87744096768438	65.91055430765846	65.7345742736652
13	2158	-17.68889869809618	26.865127531957118	8.953103857667884	8.689628463005647
13	2159	-22.39582674985309	53.14845623000292	30.71475966993603	31.873899665806675
13	2160	-31.41841751001607	108.1797150283237	76.92296194395749	76.70145277507254
13	2161	-15.163374596328822	46.39174858931801	31.17040846258169	31.761226414499102
13	2162	-26.3919709237839	148.4738595598319	121.99500440896372	124.05276310732006
13	2163	-11.40562630560271	24.744117397087397	13.185332469263813	20.06465722137364
13	2164	-22.30313644067155	88.20918087035534	65.71550521545578	76.06157506452291
13	2165	-29.72932721130246	123.03343673600466	93.305672055576	99.8120051988808
13	2166	-19.846854654102344	56.79298011117498	36.88956470266567	38.91042596101761
13	2167	-45.87351790944672	102.62599307266646	56.819567022816045	67.75618270516861
13	2168	-34.29416697255556	116.27824189033709	81.88230995691265	93.40430813707644
13	2169	4.247576275329493	76.8452190378739	80.99096927448409	87.97915531109902
13	2170	-27.6512488143062	49.4815332966391	21.863847884495044	25.84621625681757
13	2171	-32.61532870927613	40.20764540170785	7.539535258169053	4.630508803325938
13	2172	-31.987834088327418	116.30881372548174	84.39666986308293	84.27684312057681
13	2173	-17.16323400680608	20.275722108606715	3.243167365406407	3.280556002573576
13	2174	-34.59677966086065	39.39213357065455	4.931333631655434	4.683232938987203
13	2175	-19.99045594110271	44.8311575279804	24.739931843738304	24.070217940752627
13	2176	-13.476153778806976	45.42544383925269	32.00719397389912	36.29818867697031
13	2177	-4.5106979278398285	23.180221708782483	18.517051752773117	20.03864222005359
13	2178	-28.050899685078093	123.93411016464232	95.90221409106744	96.60746022878448
13	2179	2.531662139514083	77.15655502444133	79.72236149237142	78.54382266744506
13	2180	-19.41774417690908	33.54634531651391	14.274021415621974	16.48503824317595
13	2181	-7.2911387332435424	63.76863254865748	56.54856455035042	64.76376572981826
13	2182	-25.141397831605676	33.93654958103434	8.783472489449196	7.814091415290022
13	2183	-32.43978708700263	87.1584063496557	54.64677594306704	54.22434868295386
13	2184	-18.51679406764083	68.64763869214221	49.98599740237114	48.101444511761656
13	2185	-21.147129486469566	43.67007811035728	22.473644957121	22.576166800252395
13	2186	4.523000406303936	72.21356180173461	76.84777418561862	76.2621172631334
13	2187	-28.27933048521913	34.14521152249654	5.913827133510495	4.797506616770988
13	2188	-15.693616377494436	97.02641221130034	81.08756907848874	80.87760419619735
13	2189	2.169341422556045	46.65606801290414	48.93407675501658	44.628316157642985
13	2190	-16.58508568488628	98.33260003599572	81.71248718322022	85.66481181498966
13	2191	-4.10600669832661	6.93497531596222	2.8654436599754263	0.7789741410815623
13	2192	12.12451959883765	20.809655738441503	33.01038232742576	30.086483898136063
13	2193	-26.08484948580872	113.53495412375196	87.36410727153998	85.70444427771145
13	2194	-4.395757053581292	60.909615961514646	54.99885823382647	57.092248328757705
13	2195	-6.923422917220705	69.0974899744906	62.14815694218851	65.03504493302898
13	2196	-5.45930467482799	35.7570531280071	30.263259533210658	33.95973270377726
13	2197	5.523989697523575	32.12256073829485	37.74698280118173	32.73955973002012
13	2198	-5.65900323475762	35.69643985843868	30.067587796685984	31.67691345800995
13	2199	-7.67280300312359	37.172911674832	29.42056812543888	28.28547834212077
13	2200	-6.536183551037084	6.747324160474818	0.3147213266929611	-1.8730155223747715
13	2201	-25.43338399643403	78.79406110552372	53.283475493401056	53.91898316342849
13	2202	7.339403947961955	70.70979279800667	78.08437805066933	77.01711268039071
13	2203	-19.70925244805494	30.37722650100477	10.677007600635989	12.709888200013664
13	2204	-30.956511999740545	109.81588357724831	79.03449635501602	78.76554399658926
13	2205	-23.40391828203224	49.43988531123614	26.124810377543326	28.33089678469696
13	2206	-27.55408175940352	77.67495713816606	50.03594961788622	55.03477327947621
13	2207	-4.712226622133812	30.37510720427963	25.57511692857952	26.567911734513476
13	2208	-22.497804690578505	89.01373646780849	66.6355451879499	68.83888734795619
13	2209	-15.99837487886748	61.48425438601407	45.49367181796697	48.37104718759656
13	2210	-6.056374016599875	60.6835707136197	54.56898922129767	56.610715981951216
13	2211	-73.9178387258396	118.55761122549302	44.5092112213315	39.94447671700618
13	2212	6.814750561642541	67.759579575737	74.39993805767153	73.76686792477267
13	2213	-28.47116225766854	108.11331577892996	79.54315293242689	81.49251848249696
13	2214	-20.26511997982243	62.25524945571669	41.92195581024862	42.10092223077663
13	2215	1.364698500589384	67.99771104133106	69.4579710450198	67.6188158421428
13	2216	6.91513954126367	13.307488362654112	20.33376869995845	20.780760430759983
13	2217	-26.098887220236747	45.3082667941635	19.13998200793867	21.56306225975277
13	2218	-5.075157174256674	71.54890054193675	66.47301196475746	69.7031268607534
13	2219	-23.206787612894686	46.04582125277375	22.79401620430872	22.284734676533844
13	2220	-31.21254897063045	58.65066013505566	27.532888176705452	35.49720982508734
13	2221	-21.338423003701564	61.58941670219065	40.2591911253985	38.71329446951859
13	2222	-21.801741069244827	96.7002526782453	74.9885813666915	79.73073951739934
13	2223	-11.098100454736596	63.7710239639855	52.5185339099844	49.83323738863692
13	2224	-18.929718574836212	109.32556502753869	90.0325324384321	92.28764170678916
13	2225	-20.570291553140805	28.6675259663316	9.876775921875378	10.815123942884384
13	2226	-17.663476083307614	31.266936777799856	13.549392591463402	15.4942451234092
13	2227	-1.834838884535657	6.848803650937043	4.805870805197628	5.044940849416889
13	2228	-21.805937510781632	100.51188506514882	78.88057868406759	81.21891704664449
13	2229	-19.4200925689056	32.5620807375235	13.16745796566829	15.261851209768793
13	2230	-27.92475018397181	105.74509740824578	77.71250028334907	81.80491527041886
13	2231	-24.88601099658831	49.725174011226045	24.822552130150143	29.077682521543466
13	2232	-5.024135071867477	6.531245833582943	4.5794219915696885	5.364936203870457
13	2233	6.110708095590326	36.48555618338287	42.70590649356018	44.63415056539816
13	2234	-7.056486684963602	39.77647806049208	32.78743415841018	34.23226872610394
13	2235	-24.98454186994581	59.23908897774527	34.24314424651675	33.32171370179276
13	2236	-0.0083777995125728	27.956251709372737	27.961076049687108	22.521906808688072
13	2237	-17.463945291119217	97.42506137737657	79.90158158287522	82.55131819637609
13	2238	-13.73213544122973	36.4388002086198	22.71084245626116	21.888038768607657
13	2239	-7.779561411102122	41.53946311070467	33.753503687272314	34.62218703547842
13	2240	-18.61111657564152	72.18831011623843	53.67929047491634	58.03701189215644
13	2241	-20.15505311506422	37.87115652329521	17.741878048022045	17.747301971685374
13	2242	-22.74419746782064	76.26829758429085	53.45086303606513	55.71712686176761
13	2243	-14.562890499240211	18.990888677275507	4.363717251253547	3.9313392127514817
13	2244	-16.77200686260744	100.46457332273712	83.69394889392424	81.89443768424098
13	2245	-13.085546248249784	22.9428743137978	9.831846370419951	8.30770075545297
13	2246	-21.750546872690396	65.78803174593486	44.07545414107153	43.229481167159975
13	2247	-19.404699533373787	25.46661308797775	5.739140816032887	7.45659673132468
13	2248	-24.99455263093523	106.8810335265589	81.86333544840454	80.14194764962303
13	2249	-35.82143034316027	82.64445194709697	46.67593728439533	57.44364340469474
13	2250	-45.0244849296696	153.28104022415937	108.03522004111436	123.03924116448616
13	2251	-23.76758992606665	29.217828223016117	5.348221663560253	7.29116705909837
13	2252	-19.141493553100418	78.56892676319694	59.45765557573759	63.1598224825575
13	2253	-3.4544069829314594	16.69764359857072	13.231119886186208	14.525998645578513
13	2254	-10.21819900945934	95.76920343204984	85.50809916292201	84.40492105315207
13	2255	-9.015119648505332	61.537670348683605	52.47978698575753	50.634246219706256
13	2256	-43.15831212063358	94.02853902700008	50.940222853038	69.32526017769123
13	2257	-28.414935648178925	110.06683690322096	81.67092221704661	84.52637128293281
13	2258	-21.88812630027928	44.70143074111547	22.78536606070702	23.268819380522476
13	2259	-11.765037514253436	27.510041743080365	15.697291735734323	14.481597188743764
13	2260	-5.772682388863586	29.34701077267528	23.505820861959364	21.79043120329152
13	2261	-24.2550225200182	50.129535362299066	25.896193839260377	26.76917573926039
13	2262	-28.84742824730893	88.34185253409669	59.5295248706243	59.16025990326307
13	2263	-61.74130515487059	117.98713529347152	56.51137423692853	61.82608610672469
13	2264	-35.100702647214575	71.18904211571498	36.16173733165488	38.27417342389526
13	2265	-23.78623034790712	113.57897507576854	89.77465853639296	92.1939821675478
13	2266	-22.165671916573046	91.99491125441271	69.76443656950141	74.0719797743659
13	2267	-10.401731441183074	36.96614995156415	26.45734624945908	29.22075695733656
13	2268	-18.35469557891588	110.65059130144073	92.27879323950036	90.84156876878114
13	2269	-19.37222454489074	109.27535683603492	89.62484339950606	88.34842489060247
13	2270	-34.05931388061731	115.38325527959388	81.3026880719699	84.8365242453583
13	2271	-22.820093175013653	97.41695547103882	74.58320994823589	74.05881200052681
13	2272	-22.786840793064584	109.91167394365766	87.07013844882022	88.10742926126113
13	2273	-14.59915755483371	44.687474284437485	30.01952426889329	32.56754155861563
13	2274	-24.77328883373434	109.69000565458556	84.79756054870086	82.73660791569273
13	2275	-8.858291449331318	106.22673583519644	97.31788123244768	97.42487458410324
13	2276	-26.167510416082	80.3033647252887	54.17333566606976	58.12863746000221
13	2277	-11.259626248056293	102.6503730561817	91.35375827606184	92.54371916479433
13	2278	-13.313256120042524	37.60969665131415	24.379990398301743	27.608860005653696
13	2279	-22.199580359355195	48.449696387018776	26.223813127318863	27.728728257789044
13	2280	-8.079677323081569	26.968712482601404	18.88294521655189	19.963742722960887
13	2281	-28.29688279160177	100.15730066673132	71.79975470609497	70.73746126581682
13	2282	-22.39403554701857	49.08677450433606	26.65071420205641	29.966654849617044
13	2283	-24.51259828654611	95.60262302093906	71.08891860616859	69.10449356984464
13	2284	-18.263998440682823	56.05405814116239	37.67067658918677	39.12774265822373
13	2285	-13.100221716970736	24.44346552551724	11.26884484430775	17.15978634066414
13	2286	-10.761058210422108	60.250376319367206	49.45762836773065	43.723065140336985
