Folder	Index	∆-ML_BH_R	R2S_BH_R	DFT_BH_R
13	1855	9.801868607359957	59.31961764054722	68.78242504046648
13	1856	-0.3970199270349042	15.54077971354127	15.408940548222745
13	1857	0.4776139287953214	28.65208208162221	29.343791471008444
13	1858	13.793384059290505	47.06388388678897	60.81759835834964
13	1859	16.035876192035715	65.55266989444499	81.24545091818436
13	1860	2.9643086805526337	67.88817637853208	70.75223177231965
13	1861	2.77339911966493	4.507176804007031	7.269478282658383
13	1862	2.8570642882802275	37.018636559922015	39.90652539388975
13	1863	3.020948093607025	2.570764561474789	5.467102909198729
13	1864	8.764908413971469	49.51557579723885	58.262870346719865
13	1865	3.271153547726364	35.54367753860424	38.88274135053507
13	1866	6.286297888588294	61.4121337273682	67.6515646261978
13	1867	10.400045783124888	45.71396337132319	56.24186841689516
13	1868	2.9241923768019973	63.240899994794745	66.27988615160575
13	1869	17.173439627028763	43.70344262052095	60.83156865157071
13	1870	8.629324652975555	11.911201601673383	20.629513212043094
13	1871	5.283016210752969	59.06974125857232	64.17404778281343
13	1872	12.932649823771598	32.84149582628743	45.89302664765273
13	1873	7.810965074234694	63.05550650143414	70.96881282678805
13	1874	1.9438198388048848	9.1683081764495	11.01710975379683
13	1875	1.7150909098458769	56.64034923847066	58.69800416275393
13	1876	0.197554179233343	26.893070424470352	27.046077189879725
13	1877	2.64576923228649	6.348914827714907	9.03636984928744
13	1878	4.389559055511917	22.564311191556044	27.06744541984517
13	1879	5.189166982092601	47.6058865255618	52.77437614675728
13	1880	5.119764482043969	8.871869531314587	14.236722715984795
13	1881	11.10759991712235	95.92223325840314	107.12529919150984
13	1882	-1.3397593597499051	19.79140861722408	18.846502076281467
13	1883	1.237304793501778	14.76948946432094	15.942742730956525
13	1884	2.9357801052003865	101.88012515963057	104.68207063138834
13	1885	4.516744318181971	59.82176873800927	64.18814491102239
13	1886	1.3511674538098717	12.76685554132564	13.873402848665137
13	1887	2.5799813160948446	11.393329888611332	14.070172284002185
13	1888	5.807352557094411	69.878435822553	75.87644446542254
13	1889	3.2867226850460725	45.56812854582677	48.77003304284881
13	1890	-0.0400777700698924	6.808165732974885	7.092677280626958
13	1891	-2.871628874139205	4.857697871862911	1.6301335113530513
13	1892	1.9887703033553092	71.83796661734232	74.14120167790679
13	1893	10.27955045480286	36.80674609250855	47.23167499518604
13	1894	1.768304920478414	48.918040205171565	50.86159440843039
13	1895	1.4326080168509847	6.109736397280358	7.594768419803586
13	1896	2.5392715331296216	24.83952034037793	27.412307342805438
13	1897	0.2274954923286785	38.84629129205132	38.79451957150013
13	1898	9.291458093550034	14.39850645995466	23.50724602563423
13	1899	2.6842453631751937	40.02314667127212	42.73843850521371
13	1900	8.28525832837547	13.116202809353126	21.381376959121557
13	1901	1.3932244353028975	88.45355492155068	89.57127062277868
13	1902	13.457077460144362	41.70717119987239	55.22977163773612
13	1903	11.950315581134127	58.10706168200704	70.10328420973383
13	1904	8.434764866766141	73.56518651773513	82.27931488085596
13	1905	-6.044633959630225	33.10443390197179	27.06112212104199
13	1906	7.581118727685535	73.89751714761951	81.5358891171345
13	1907	-2.8220513918230807	33.905913175374735	30.96365365755628
13	1908	8.725836978410321	43.038986602769	51.7791899254953
13	1909	2.3674458118300308	27.701936104160268	30.051009315706324
13	1910	3.694030921985977	48.05618518945994	51.57450137712294
13	1911	11.98394622314892	59.08310043794336	70.9083955748938
13	1912	17.223840928045867	75.90711546241073	92.95965708763106
13	1913	4.519777913600237	25.41238768774201	29.900361680338392
13	1914	8.8167784622052	58.16663259884808	66.99780886605731
13	1915	8.899849361486453	44.09599217859795	53.2631334735197
13	1916	14.976836628884968	56.92803627203102	71.90137486797175
13	1917	9.661952164386037	72.09519250813173	81.64032040274469
13	1918	15.720341288653913	27.003130875848	42.731806190364296
13	1919	13.798367735387174	38.22580088008544	52.07520655618282
13	1920	8.831507093777724	102.57912179344568	111.40814647861409
13	1921	9.389783033928744	13.5697046322166	22.93260760116391
13	1922	9.00916084342743	79.23345196369337	88.1538370164053
13	1923	8.224235341434891	65.79310283789528	73.76243100763531
13	1924	2.45930472525604	98.09735579512198	100.47449873408186
13	1925	7.695324355091465	67.62718464274076	75.33256697541219
13	1926	3.606456779001711	2.0823300872871187	5.777149791421834
13	1927	6.254609042703265	8.853432341798907	15.398897526290966
13	1928	3.597431379294335	2.645133657875704	6.223064578138292
13	1929	6.957546810171017	27.322646563581657	34.37250667117769
13	1930	3.5963869585727792	79.92393681927933	83.35894550572266
13	1931	7.1531176939903744	80.00396967274719	87.17483032261953
13	1932	4.526713787293339	77.63116218295181	82.1327467187366
13	1933	2.463281812722414	88.53530350598157	90.9456610592024
13	1934	1.553107682637254	44.09238545381231	45.37886543342029
13	1935	2.9672300500037	51.864902678644285	54.69361032490269
13	1936	8.608572050124245	16.342505738604814	25.097703258506957
13	1937	14.627572752127314	75.62701777101029	90.3341828470002
13	1938	5.071169809302113	47.28391715805628	52.5335765350319
13	1939	10.791414106667176	77.02318461539107	88.09035266481806
13	1940	3.497443930277356	35.216517162451055	38.5535631456587
13	1941	10.193776487425218	27.389769925212025	37.64051754417597
13	1942	6.745504573632125	76.5438407479378	83.10514185245847
13	1943	19.23967480921082	33.29174606222659	52.71627651527524
13	1944	4.718002882297817	13.411386941501403	17.840929225669242
13	1945	0.1214648712330088	80.58889787082444	80.84940763373743
13	1946	0.8157106919170047	15.626824543636758	16.606027255038498
13	1947	11.62671872844502	32.867651499051135	44.28153556780308
13	1948	-0.4280630601409783	5.188342749956064	4.825205063709291
13	1949	3.544634696318539	43.58758927110466	46.56363531353418
13	1950	3.2584010318386945	15.00448925967794	18.337965415557846
13	1951	5.079392219180484	79.1226512574649	84.24237629948766
13	1952	7.164505209356399	11.212636206677416	18.65424335296848
13	1953	8.890270704890042	57.97782148013357	66.82477370896959
13	1954	5.580396257518075	36.15703752022819	41.65657789132092
13	1955	2.1681644401759	1.5167269234661944	3.733841053006472
13	1956	4.556514016542103	20.012189061642857	24.55888994224369
13	1957	3.264659070665616	10.170142855145968	13.403317932592472
13	1958	0.3895863345861841	71.58934244231205	72.05225541841355
13	1959	13.215791607028764	76.1619637744152	89.55652778936201
13	1960	9.318450418783748	51.462513034523	60.682738215167774
13	1961	-0.0831540207915324	28.70642509247409	28.61604481315589
13	1962	3.105691342966836	34.04015989866457	37.24987742860685
13	1963	15.064746543879608	31.325755909347208	45.38036669802386
13	1964	2.7464562611316765	100.93476662502508	103.77402693909244
13	1965	-1.1409774664600718	27.451028900017263	26.55189824552508
13	1966	3.785562713009981	14.624752337636892	18.53237572085345
13	1967	9.16861135900922	-0.6448588649509475	8.455182129197055
13	1968	5.001253315734537	7.680052240146324	12.698590665124357
13	1969	7.703027484965595	-5.126975388964638	2.674584733293159
13	1970	8.583763542916365	29.71903382363962	38.47935547554516
13	1971	4.818890306017458	16.43085435256944	21.449888586910674
13	1972	5.81533725616233	18.181169744289942	24.21982322342228
13	1973	3.3894986960650755	59.54287251952337	62.65884287879453
13	1974	8.580252667420915	68.0277109661256	76.33717357434216
13	1975	8.219819363958756	34.39147656754358	42.8299026468012
13	1976	1.5288118153938584	3.526495888887439	5.094683210685616
13	1977	2.046315225607458	4.891080830682768	7.178572214848828
13	1978	1.6512639736783896	6.416430224664509	7.943972710199887
13	1979	-1.0970559660680124	69.02854941395344	67.98569631244754
13	1980	1.9347270103482612	11.917748591164129	13.804658305773046
13	1981	4.817720911238673	78.13952358081588	82.97473246301524
13	1982	-1.4695165257084426	23.38726938725449	21.953494827175746
13	1983	15.050394288134818	41.7862954538432	56.49021355508012
13	1984	13.676905912354094	41.21120964791044	54.98513238615124
13	1985	0.3251506151212595	32.22754317946965	32.32365870461217
13	1986	2.7335844817304107	15.37686053023208	18.34868642798392
13	1987	1.4846638502887115	39.78885023336625	41.10545466659824
13	1988	6.789345116433076	24.662112836696902	31.454511832329445
13	1989	3.32466956234191	40.9716115090996	44.26544136571465
13	1990	3.532887919151243	19.92082869412843	23.367058814503253
13	1991	8.868852330369819	50.03964858627296	58.91821730902302
13	1992	1.082294712843698	7.244196617975831	8.309568688360741
13	1993	0.5045702746803187	29.29687868215842	29.80879837690736
13	1994	-0.366015860346863	61.492607043968746	61.02315399661893
13	1995	8.103275854808452	83.25137563157477	91.27597386034904
13	1996	0.4979429079980519	8.199600480613299	8.55517188552767
13	1997	0.993920756523039	27.735602712113177	28.714994522888446
13	1998	11.768445291993928	78.78412877590745	90.38190737951663
13	1999	10.140069777488575	58.56426708539948	68.69921439496102
13	2000	6.187029824627992	47.06030022291816	53.04743103927467
13	2001	-0.9827121434142754	11.400741661840584	10.569825149636015
13	2002	1.887115867228708	2.0962288917507976	3.943280146777397
13	2003	-2.009023566794617	31.70313831345993	30.05354601467843
13	2004	-1.292238470154892	32.360666836902965	30.955061166197996
13	2005	10.706360803421925	84.36662842865917	95.17001667956356
13	2006	1.1251751656505036	6.323118904954754	7.597747888066806
13	2007	7.024519831276535	18.775668215821497	26.08081479248358
13	2008	-0.3520188871662242	82.97884422150673	82.70108490530401
13	2009	13.52873513355371	81.9509553379612	95.81197909545152
13	2010	-8.21479745754597	40.77216700935969	32.830251331441104
13	2011	3.737246553737848	50.680497160734376	54.57331775221974
13	2012	8.827271334725431	39.59995378926397	48.4130041890603
13	2013	8.385371972977168	64.70482206941233	72.92185197825893
13	2014	2.3394364836714274	26.7397546430002	29.03343557272456
13	2015	6.788360197493347	71.80566060254932	78.87148115900345
13	2016	7.294557123895913	63.95373778077192	71.27479176627821
13	2017	4.235716382888704	34.65526097828115	39.08614310072153
13	2018	10.873938880246108	85.14162917668	96.08901199327374
13	2019	13.471701958206296	82.06855209139758	95.91576006375544
13	2020	-0.3295507049558281	83.6393268461834	83.38300955487648
13	2021	1.323738617403471	7.621844222448999	8.958276417528396
13	2022	6.08231042653459	75.85075923500699	81.95158259442542
13	2023	7.243626172758553	47.979717551133945	55.11380298376025
13	2024	0.3026492599005479	50.99491638960899	51.17931134600076
13	2025	8.76593663573128	10.129730934015242	18.86876968134311
13	2026	2.6912883127147467	42.172226533613866	44.73117699602153
13	2027	4.658403297989217	48.96239323410555	53.74824717809679
13	2028	-1.7748429856468633	18.378398091561397	16.547000575403217
13	2029	6.593922277709645	22.39920206586248	29.07776092860149
13	2030	3.211695947402632	15.557692577596754	18.84230038028909
13	2031	12.6667586196345	62.35956082466873	75.33323343546363
13	2032	14.91545240982436	48.025634109129896	62.98374328672071
13	2033	1.1268828518335567	12.903133929852627	14.032790565077448
13	2034	1.3286870190366784	21.95147469235235	23.270998635533036
13	2035	7.75100962121121	30.984685198345687	38.76512153621297
13	2036	5.851535019739494	23.40353654610226	29.303783115639817
13	2037	12.537011312731202	49.39052345478558	62.32492796506267
13	2038	3.211062613715086	68.5512325996533	71.77378582654637
13	2039	4.814659206331953	-7.331643550773151	-2.1624828574131243
13	2040	9.675971709490652	76.10584968642797	85.73998343071435
13	2041	5.552836639408255	26.455978738085832	31.843470808235
13	2042	13.93937309716371	45.10369585634908	59.130598973686574
13	2043	0.051437810378097	60.97159674245631	61.20807935373159
13	2044	4.914932410012852	31.64448983260081	36.71503981144633
13	2045	7.724137970479582	76.43351740235812	84.00221086246893
13	2046	13.141530129020287	1.7685680940921884	14.867643572972156
13	2047	4.209767092965471	36.27597180590965	40.4212031722418
13	2048	11.484940840804128	45.12340370149468	56.464648241351824
13	2049	8.870865079364307	23.5813499216747	32.511289105255855
13	2050	-1.1373400083489429	31.255404021707363	30.261149460828165
13	2051	1.3631383854784858	-0.7353844279423356	1.117069996020291
13	2052	8.553346350703528	19.43467494295328	27.68140267880517
13	2053	12.456957883814354	52.76097545775701	65.44649981692783
13	2054	1.2021488397485172	93.09445035425595	94.36109104153002
13	2055	2.062532505930072	0.6793326043989509	2.630621433519991
13	2056	11.538962177658966	44.57319138228195	56.189425624208525
13	2057	4.5514179111722655	7.184413540817332	11.818921104219044
13	2058	0.0719869414997802	22.623303279891843	22.69734491148847
13	2059	0.3113715405169088	1.296919649001211	1.6331083674740512
13	2060	16.709242700829307	81.390444020828	97.71075133705745
13	2061	12.757816484343635	102.74013991549144	115.70635232512724
13	2062	1.313067907018187	0.8207259005575906	2.2477989630715456
13	2063	0.1399867583650191	24.50351380300708	24.596689063386293
13	2064	0.4477782956426281	1.153939762909431	1.6155198190535884
13	2065	6.689843896607741	15.849382983433316	22.62880099841277
13	2066	6.873527208102317	7.543333388399333	14.438853810541332
13	2067	-1.6073520819938167	92.43769437095034	90.8874230623478
13	2068	3.154101381237254	16.39326047335635	19.73098905922961
13	2069	12.867075428412832	101.504370855022	114.48502169412676
13	2070	8.108060895861684	3.4320730338222347	11.784758686932037
13	2071	7.572985596699503	62.98860683050589	70.56077787437243
13	2072	4.128528127281307	14.567994850571267	19.04697509214748
13	2073	0.6851290161468597	13.19549079571152	13.849550959770568
13	2074	1.6536094567391544	3.870419233251596	5.488475751277292
13	2075	1.361407725592905	9.87723713988089	11.206144563300768
13	2076	7.397009109310893	15.492919121665182	22.823937722074334
13	2077	-2.3458803039260303	17.394373345916392	14.935228152608031
13	2078	13.209657700713706	69.654639012384	83.04230781825026
13	2079	1.604582754522923	5.354452718776884	7.161707778665004
13	2080	8.97185417717116	52.34408511972288	61.51775495542097
13	2081	-0.7820323624649035	37.17195003532106	36.53881763800746
13	2082	9.59886471244689	35.47326338649145	45.0102323347528
13	2083	8.657264790755228	13.959595268504929	22.641712796350475
13	2084	10.61551438572242	49.622223235375714	60.247749682777794
13	2085	3.547976324484772	52.05243161131512	55.59519696517964
13	2086	10.375595587210045	60.31242858906626	70.65985441906378
13	2087	1.524719248469708	18.177618365676608	19.799532972305315
13	2088	5.360984422507684	49.03813445405103	54.526550247042906
13	2089	6.509101400062377	59.83975854612072	66.45668484750786
13	2090	0.3291585670808032	36.71816686948296	36.80536935676355
13	2091	8.194216351168706	75.00926238182001	83.48182089917827
13	2092	11.538964375357873	54.75069988891482	66.02640304487431
13	2093	4.245192665818294	15.710457203560509	19.87847735127434
13	2094	5.532513889872647	2.4388100916694384	8.030716285546077
13	2095	-0.0434608168273271	23.25353230987093	23.280518175073663
13	2096	17.364313532510693	50.76464869087795	68.08933430310572
13	2097	6.2307336230840775	44.086267397069605	50.21470618425519
13	2098	4.772093246710078	31.49929610011168	36.32211897289381
13	2099	2.849630654226857	11.974254714441486	14.903586291708052
13	2100	1.022645674500701	12.549658760777676	13.801697286166018
13	2101	3.025644346779167	19.40737314344733	22.36097631801385
13	2102	9.759676620092328	62.70011727759265	72.52418751257937
13	2103	-1.0852823610230544	43.54421633036691	42.57292120155762
13	2104	2.0504045188473583	89.9395785627421	92.13225736259484
13	2105	5.271287872614401	49.53300983758527	54.79098497511586
13	2106	-0.5267964730635626	39.59298478529672	39.04594103372074
13	2107	0.2632422858940302	5.406731779075926	5.912030689418316
13	2108	0.4838276503064662	75.86967147910036	76.42351127785514
13	2109	2.2171716425034163	56.96121398889227	59.67110957222758
13	2110	3.145564393349765	74.87450140048168	78.04969215096207
13	2111	5.906738657381489	27.472973652445944	33.54352958063828
13	2112	9.057753822554574	56.07373831325094	65.19183368605445
13	2113	9.48470499085414	28.74632967382786	38.22206270819879
13	2114	2.788301636288949	68.52383855654625	71.18307164870203
13	2115	4.259922874747765	82.67616529678344	87.07396425210754
13	2116	1.1504190222059307	21.74926288460847	23.055907315108925
13	2117	6.496081316383709	20.221524381428026	26.650257596193114
13	2118	0.9924840839225482	11.63259595047566	12.726129991962807
13	2119	13.637864609420705	29.918831155169755	43.43690243223682
13	2120	0.766986049945146	17.783950353972614	18.499315614579245
13	2121	1.2183883311659471	6.183097732369788	7.495016190718161
13	2122	10.335398513294727	23.17384998209309	33.61810391902691
13	2123	17.454600298975933	55.5461141456035	73.255990582722
13	2124	3.535413051411332	31.52929602493532	35.68799726295401
13	2125	14.877987285294743	40.06899174046703	54.70674811961362
13	2126	2.618101092534985	5.722068831761135	8.331541113875574
13	2127	8.895388415680053	92.5222471607558	101.53340452810517
13	2128	5.537688840017488	26.818408454651944	32.23252202777076
13	2129	3.1219580639398856	2.8346942559292074	6.092669025209034
13	2130	10.01658633849936	65.43258717597928	75.3614945684094
13	2131	4.326547199661981	69.58671543753007	74.07834227668354
13	2132	9.845204980217076	58.40864290785976	68.05146599924774
13	2133	3.5339826674390267	35.632558859331766	39.34362496749964
13	2134	0.6377386941901619	11.871278571517903	12.47009634965798
13	2135	8.615060826989222	66.00229287391994	74.39928543422138
13	2136	16.30307813075366	54.35292934309109	70.61367957896437
13	2137	3.577168682518746	56.01718606823124	59.78309791479842
13	2138	8.46712020525932	48.99418499085005	57.42059634122416
13	2139	5.425291925605002	-0.4752136602182872	4.916879059514031
13	2140	4.462131065374493	36.76180501058116	41.13059796587913
13	2141	3.4156078829361576	68.60635968111455	72.06442465534201
13	2142	10.37118538569289	34.602832022093935	45.06769779144088
13	2143	6.540855953030501	0.8541711238212883	7.290904164838139
13	2144	2.951713361271913	65.95497651930782	68.76831868791487
13	2145	7.956195835055524	85.22828973276773	93.29369422412128
13	2146	2.5182317723690986	59.61185689578997	62.13134093393455
13	2147	-0.0134052804161939	35.42985585445422	35.19712294553756
13	2148	7.903825468292695	18.19883439366822	26.08654081399436
13	2149	3.11510065324375	6.017312922253041	9.098115409025922
13	2150	1.86877080515206	28.671114242373733	30.333366975275567
13	2151	5.898792437749791	24.77178586492664	30.57560789323179
13	2152	3.271699533179657	50.15799481899012	53.54863202769775
13	2153	5.986795528699524	81.58495348796714	87.7906739632017
13	2154	6.2637119384881	96.6169059734384	102.80875070518232
13	2155	9.330081437771677	42.02716886039707	51.43027159024496
13	2156	3.908574446613095	82.26260034056031	86.47393577676849
13	2157	7.994923676650018	84.79177918104688	92.72457888521603
13	2158	9.00279773274098	65.54169982433086	74.41294209918124
13	2159	5.259997962885784	80.70446295896545	85.99660051372484
13	2160	5.231633562450256	8.988995842402801	14.373160224728052
13	2161	2.949988596956388	68.40130677048	71.37505825338303
13	2162	9.0159191300746	65.31593591941055	74.62999590212712
13	2163	10.133743510191891	20.10882115093409	30.25750814474304
13	2164	3.45062096126815	65.6429625423043	69.10630154440878
13	2165	4.621815335987897	37.427704640693264	42.1371901082457
13	2166	2.5692999485238985	25.26489708962617	27.729207924508955
13	2167	5.621512577501811	34.971751075965585	40.62816783148446
13	2168	7.300631500858174	29.40160975945764	36.78432628547307
13	2169	12.668294660706811	62.06826245415141	74.6200197568105
13	2170	7.0034173914495526	17.906302265037084	25.06112175283488
13	2171	4.106165705641232	46.070895369310165	50.347285604453646
13	2172	12.045044103831458	85.35497939909692	97.36402839946096
13	2173	10.425637793827612	44.85686120716855	55.70014481496764
13	2174	8.59801517459254	54.79416507325368	63.47188488743268
13	2175	7.144854415175409	29.205792739317985	36.70902552874759
13	2176	11.7067919773839	13.343313470802968	25.01510603298084
13	2177	5.181256440740555	50.44194137459272	55.68076904685586
13	2178	13.844926976990005	45.83194754793658	59.49295258929487
13	2179	8.15836068275425	46.37170405505458	54.718393874092726
13	2180	11.391066920852914	24.27802893499029	35.551965626043966
13	2181	10.625982760617028	2.374670810502721	12.873814301623495
13	2182	0.3801247152809424	78.72856814952684	79.1096864194842
13	2183	0.8342785566431488	29.841602507134667	30.193025256157853
13	2184	0.128205834927499	79.61131864675554	79.82234202435939
13	2185	-1.2402079099716516	5.453639955725521	4.51729592695483
13	2186	3.864089735613632	35.7091902300599	39.36455504031619
13	2187	3.6619882276498794	85.06896658687037	88.56091494148131
13	2188	4.448573202540167	36.6444158051745	40.72620202344842
13	2189	7.396432718166089	15.980069103708956	23.482792247232283
13	2190	15.518884587023544	26.94100711733336	42.564651562832296
13	2191	4.653165570975268	21.87041793492972	26.72070633963449
13	2192	10.863694389294906	61.60060354476445	72.28088579321047
13	2193	2.6365087902537425	4.101316494459752	6.813612717523938
13	2194	-0.5005304576288694	45.469884499616455	45.09073101836839
13	2195	9.049861339590954	76.59195731583168	85.74896334519144
13	2196	6.24848288965152	20.39374779476202	26.77356653456809
13	2197	9.628947971968032	64.80891435983358	74.92573349594022
13	2198	10.074254575763206	31.22054516526987	41.210008175025
13	2199	4.084725579687081	35.20989176587318	39.17010322547867
13	2200	8.45990476188387	52.48928577048355	60.93884104010067
13	2201	7.06390533225548	45.74023896080325	52.740259851299925
13	2202	6.439629503538491	63.03161771513987	69.51762036897708
13	2203	9.42451810044983	43.09395687005599	52.649542882893
13	2204	1.2206215076666709	2.209439461992588	3.15064703457756
13	2205	3.5704819897486573	35.918756158818724	39.57510566947167
13	2206	-3.247570288289268	23.179398434614995	19.953607457398903
13	2207	3.705018750767152	66.20099711883813	69.91724731723662
13	2208	2.291465678594413	26.164502798608737	28.48256601789035
13	2209	5.185518223615681	62.79895168283838	68.0992689387931
13	2210	5.394229408381122	16.190206942817895	21.769600292347604
13	2211	2.2400857610675544	8.9181550637295	11.215903936186804
13	2212	1.9852107209663856	47.23562302126084	49.23510221313336
13	2213	3.7394627481394807	44.52396097301971	49.71419010451064
13	2214	3.7562622028507135	38.70208225992974	42.23241548263468
13	2215	4.349214283870971	71.5063531814667	75.90320202769362
13	2216	14.248548087031168	64.94169902204885	79.16556759233936
13	2217	0.8848889701099978	38.88120780070312	39.7245218527969
13	2218	6.643246825467074	42.24701995059149	48.77210852384451
13	2219	12.992781851707122	74.00100754856248	87.11181641338044
13	2220	0.8153877330380936	76.39198010927066	77.45903793146135
13	2221	5.833229723499187	46.4896213550237	52.27085523176356
13	2222	1.7320547066892544	11.07510330513469	13.07011098851217
13	2223	1.189397928129324	74.4064158645051	75.6366618394095
13	2224	1.7890609520314769	40.903042229037965	42.65041966209537
13	2225	1.5110038651585214	2.5810566411237232	3.973197052342584
13	2226	2.205963484685462	20.39397148549324	22.41923506965395
13	2227	3.120850704400148	37.62349629387609	40.75885164568899
13	2228	10.368680943564785	61.55299431673484	71.8925310128543
13	2229	2.239456602197386	49.4471333521069	51.69486082639196
13	2230	10.101952669955535	65.60474601882743	75.772336032358
13	2231	1.8228046011715973	36.87936947878916	38.58354923393927
13	2232	4.008929643116126	34.01915603093221	38.05169569721329
13	2233	15.153912607777158	44.27348731370876	59.4466001802939
13	2234	9.879558042303834	63.25542144352221	72.79182770580519
13	2235	3.197745886913268	62.93867536986363	66.2077885538456
13	2236	7.770857379487616	65.38151189463679	73.33230832518893
13	2237	11.37284012847573	5.963140562089393	17.284146856080042
13	2238	1.887762765004723	52.54362647526432	54.443443375610514
13	2239	1.0892919401251575	54.61782298312755	55.63034869503463
13	2240	-0.2941584055720341	30.05864939183812	29.68772403971525
13	2241	6.810632380873592	30.52353868712089	37.3412401022506
13	2242	7.558834791904594	28.602847060130443	36.15022994257743
13	2243	-0.5186424264768661	29.37921531952452	28.844200133433333
13	2244	3.646815252364505	44.88643681135727	48.60470945073757
13	2245	2.3817431337391923	38.23408896752517	40.77716200027498
13	2246	-0.9691967057526796	29.39507199433865	28.363394204963697
13	2247	8.337433522526368	60.46801586914808	69.0065193361952
13	2248	9.768979624780592	59.51131598392385	69.2679123315902
13	2249	3.4569072638503755	56.47996298503131	59.77231694408693
13	2250	2.514318845135349	4.150639147410402	6.54268403997412
13	2251	12.429838314402415	14.548948853247566	27.160463866079223
13	2252	4.659637606449408	80.95048817063798	85.62928188635851
13	2253	4.812119005698811	33.6282230419165	38.72843395036762
13	2254	1.5261025924622589	0.2925990052754059	1.6262708106078207
13	2255	9.50675759339481	55.07926467387006	64.56895416488987
13	2256	6.0702946975356085	2.2233843882277142	8.562011748465011
13	2257	10.734777678637172	29.08832973908284	39.751343985582935
13	2258	10.948303176595536	17.674277325742878	28.54416860005585
13	2259	7.311558664077225	67.4160874702502	74.78337856024154
13	2260	11.858417187733188	78.34300835028989	89.48223710001912
13	2261	1.3454058973105418	25.548188715649303	26.90615287303808
13	2262	6.033874597355968	65.88429255472147	72.1950646538753
13	2263	8.126424589991977	22.322132538072765	30.357264985941583
13	2264	9.549906976473046	54.62927733216202	64.19596025001374
13	2265	5.010504778676449	21.43657091713976	26.63180887620547
13	2266	3.4445457220245004	95.385869009624	99.02838428644463
13	2267	1.3266543729077895	18.293889117398063	19.656287885882197
13	2268	10.586837209531865	72.99089631284005	83.69157823341084
13	2269	5.24210390857094	11.816804113565013	17.24989450132125
13	2270	0.5097417997761724	3.5163237258966547	3.9384788674360607
13	2271	-1.2267625699031086	34.96122608115547	33.85075842085644
13	2272	1.567143563321423	2.230272679036716	3.849311591417063
13	2273	-0.3117189177870259	14.85890118579846	14.628986318886746
13	2274	14.420578867635172	31.499245366139803	44.99818301445339
13	2275	1.633613160821341	48.71630575807649	50.31889763654908
13	2276	3.511741128622866	35.68689033976989	39.2074664956308
13	2277	-3.503957796773932	26.28554485051427	22.77933563539409
13	2278	2.0971035798120568	62.434437260904815	64.58119027840439
13	2279	5.269803787358868	20.41474243815173	25.568491532030748
13	2280	3.6006467977281176	63.018583694443805	66.47949207763304
13	2281	0.2702531575362314	0.0136105431884061	0.2911346381297335
13	2282	5.3927811604977975	79.93786099072895	85.36207985023793
13	2283	4.537179142643698	75.81277562660398	80.34511879080674
13	2284	3.050130629803924	67.23204995777633	70.05044246348552
13	2285	5.817963045303124	6.579922781325877	12.32518626624369
13	2286	2.480723661835782	27.328379503334872	29.740402053605067
13	2287	7.651737644198803	9.201831806800328	16.884704394993605
13	2288	-3.9104070464411578	21.33831303444458	17.47320011429838
13	2289	1.9164896996538656	26.34217780875042	28.204742131201783
13	2290	2.968848379800228	44.66714379499899	47.547992136125686
13	2291	1.3890100787027535	19.936078867322067	21.41735888135736
13	2292	3.0828944487354377	29.577654363994952	32.67324349988485
13	2293	5.406711531667327	7.712847146030981	13.388861054409062
13	2294	1.400410864583861	33.20951089283335	34.69587122317171
13	2295	10.920859216184477	38.40182011760771	49.42555065581109
13	2296	1.245425116552198	37.16882528338465	38.29344080586452
13	2297	2.937497742274367	58.84450083607226	62.06284083655919
13	2298	5.6830654478916856	33.99687228325638	39.67632687790319
13	2299	2.617357952797832	96.93193862223416	99.39382575656056
13	2300	5.474288516547645	75.65397365699755	81.10850606957683
13	2301	6.16280428129852	82.040214857494	88.19935692692525
13	2302	2.96853134618312	0.5345032341137994	3.393702002300415
13	2303	3.0666534511064114	89.84138294443255	92.8223939986492
13	2304	3.912873998201938	81.38014502284932	85.2688907533302
13	2305	3.59793029771636	32.72166447158088	36.090753575379495
13	2306	6.1754890135114735	9.265429156803291	15.523347979207756
13	2307	2.739661799308422	20.31845626240829	22.83004194230307
13	2308	7.612205283139097	71.87578188117186	79.5034904905333
13	2309	3.084380128899248	79.94342789199436	82.98576710362977
13	2310	14.890078021571236	63.10018699517241	77.4833833235898
13	2311	5.647149483072724	20.169683478190564	26.03031142152031
13	2312	4.1125404605898765	94.1412215026503	98.25735923755563
13	2313	19.522998715569983	107.76360876089892	127.28213313626476
13	2314	14.717288534388985	68.28830836046836	83.07882014123606
13	2315	12.207095023717455	57.34196789658745	69.46573103783885
13	2316	10.158154298438347	63.53139353991719	73.31924663140671
13	2317	12.379333023973103	-4.8801499640976544	7.567118400649633
13	2318	8.492616924119794	9.33273700560676	17.917583657283103
13	2319	0.0349249886882034	5.001111302874051	5.048051764839329
13	2320	10.950129147942327	54.65909738195478	65.67306162900059
13	2321	8.120290842048618	87.00958974976675	95.10905288430511
13	2322	7.6943427225564065	12.397698960237904	20.037260872108163
13	2323	6.3037220202657664	68.9262028336525	75.55239500472089
13	2324	3.667152724739204	49.69097469651024	53.25722988310736
13	2325	15.280782727089113	87.71345915173879	102.96225097382558
13	2326	13.631909716333084	60.25282999910996	73.75635907263495
13	2327	6.590692011052127	65.07099226399441	71.65739746426698
13	2328	12.295555106624413	56.27727381666773	68.76247736194637
13	2329	10.114454379569942	17.104465547628934	27.28771160618635
