Folder	Index	∆-ML_BH_R	PM6_BH_R	CC_BH_R	DFT_BH_R
13	1838	-8.777650230302243	87.75037965265	78.14825443754671	85.74896334519144
13	1839	-4.038678155862726	31.33196390362002	28.57597188721411	26.77356653456809
13	1840	-15.533867013116833	81.98369259159	66.56243982887827	74.92573349594022
13	1841	-1.3539194845943712	40.1051881291	39.914057083806256	41.210008175025
13	1842	-29.920318418211536	69.46112347006002	37.370225347433006	39.17010322547867
13	1843	-18.6681723932561	71.21951017679	56.17175636262982	60.93884104010067
13	1844	2.691907943197293	48.23422225571	50.747156998259015	52.740259851299925
13	1845	17.989598118321737	32.32477023996999	50.99320065861684	52.649542882893
13	1846	-5.232345251104562	9.97832228896	2.727931513247313	3.15064703457756
13	1847	-17.436121938430006	55.6097922088	39.35534912906587	39.57510566947167
13	1848	-1.7091863813402597	17.52638546796001	20.84798064819188	19.953607457398903
13	1849	-1.069021351460833	70.84763702165999	70.18874098686501	69.91724731723662
13	1850	-9.594363445939962	35.582618174320004	26.18441819184227	28.48256601789035
13	1851	-20.884721021313453	85.56159814485999	66.792082577158	68.0992689387931
13	1852	-7.55432491080137	21.47144591622001	20.19455927106901	21.769600292347604
13	1853	-6.119235704944003	16.75711535357999	11.647645493823802	11.215903936186804
13	1854	39.07687872083625	4.638780748150001	47.96458037637058	49.71419010451064
13	1855	-0.8301152873027604	36.43651026125	41.71192174524185	42.23241548263468
13	1856	15.34917796991067	58.67043946898002	74.89744238377898	75.90320202769362
13	1857	4.939031736459583	68.53549122932	72.445070176851	79.16556759233936
13	1858	-20.750946756568737	58.61890066357	39.376113163423724	39.7245218527969
13	1859	8.45429525570944	34.885648593620004	45.842080507369246	48.77210852384451
13	1860	-15.205049492651597	89.33577501803	73.35034886721405	87.11181641338044
13	1861	-9.072664033970796	88.58491442011999	78.72331257039332	77.45903793146135
13	1862	1.0454197121434845	46.33634247096998	48.888153278734535	52.27085523176356
13	1863	-22.54477093133028	31.0907515018	12.7833786761621	13.07011098851217
13	1864	-6.5997361300105695	86.07422580923	76.90211027816986	75.6366618394095
13	1865	-12.658798739052145	56.90103426423	42.112118297751294	42.65041966209537
13	1866	-11.211199709912762	16.830045449830003	3.426861270418158	3.973197052342584
13	1867	-16.474091747950297	38.33792066977999	22.734468348353403	22.41923506965395
13	1868	-15.970584240480092	56.875042323840006	40.46372747188434	40.75885164568899
13	1869	-0.0951854270824696	64.66555166280999	64.34997016456327	71.8925310128543
13	1870	-10.949962085403968	62.84334391533	53.08158653826104	51.69486082639196
13	1871	3.0999421725573484	37.80220443233	39.11466251575621	38.58354923393927
13	1872	-32.25225473646424	67.01375778448	36.39441720047034	38.05169569721329
13	1873	-4.778818622900872	55.210688742950005	51.24512484847219	59.4466001802939
13	1874	20.48568012585747	49.90961739552001	72.83385619602632	72.79182770580519
13	1875	7.0779010424157605	55.71444487909	62.984010793152265	66.2077885538456
13	1876	-29.354176437220303	98.77475820215	69.98871765853255	73.33230832518893
13	1877	-2.811116711149225	20.00341208312	15.911052442213986	17.284146856080042
13	1878	-3.1981068422901444	58.51126852500002	55.80774236223078	55.63034869503463
13	1879	-24.688142462458927	54.44918553968998	29.319706667069116	29.68772403971525
13	1880	-0.2662962837785017	28.357688938299987	29.85581724590156	37.3412401022506
13	1881	3.715296900336398	26.941590558089985	30.700980782188708	36.15022994257743
13	1882	-17.489254129002802	48.123320081520006	28.904635834041983	28.844200133433333
13	1883	5.27140274332487	41.48634002144999	48.99266758363228	48.60470945073757
13	1884	4.073719188862015	40.07884796911999	40.859028195322026	40.77716200027498
13	1885	-10.381632772827288	44.28330203275999	33.02873880384141	28.363394204963697
13	1886	12.525834401778411	46.424096113740006	60.25485474613379	59.77231694408693
13	1887	3.7544095964403823	1.2312975519699876	4.924853518750751	6.54268403997412
13	1888	-8.329191149503458	30.1231161378	19.20173217984848	27.160463866079223
13	1889	-2.68322433900903	85.66074156614	82.54288021303364	85.62928188635851
13	1890	2.2670323012862355	53.83157774025	56.56435204250738	64.56895416488987
13	1891	-9.992808154260274	16.90771686712	6.28225037798984	8.562011748465011
13	1892	-19.571914456581	49.06961258257	29.18003371404484	39.751343985582935
13	1893	-9.336614412459312	35.149993384230015	22.97633567970479	28.54416860005585
13	1894	11.609444120025728	70.34893583479999	82.71020318518276	89.48223710001912
13	1895	-1.7636486727860756	30.46042100383002	26.89574548890232	26.90615287303808
13	1896	-15.984475058328826	85.88914363801001	67.82689434284111	72.1950646538753
13	1897	-32.82619583589258	59.461460624239976	29.178103516693227	30.357264985941583
13	1898	-19.986433249083348	78.77905537790002	56.745066479285015	64.19596025001374
13	1899	-20.719701110763708	46.901791126790044	27.019215853593774	26.63180887620547
13	1900	-10.131279299384914	107.74380405998	97.47810375347036	99.02838428644463
13	1901	-35.679919539543334	50.48808623548001	17.03808935917914	19.656287885882197
13	1902	-4.567848163889721	88.43654289561	81.65702341264114	83.69157823341084
13	1903	-41.46461944736075	55.84734715187999	14.678313583979616	17.24989450132125
13	1904	-16.209267265105154	18.69875319607	2.960581402905518	3.9384788674360607
13	1905	-5.510877476626774	37.58176067705	33.04410889369319	33.85075842085644
13	1906	-6.216470063343877	13.133378567650002	3.3155601426551584	3.849311591417063
13	1907	9.684167324390728	5.620554749939998	14.578662822925253	14.628986318886746
13	1908	4.368014711217256	34.006576309980005	35.85845882358262	44.99818301445339
13	1909	-13.372646817239	63.3237093806	51.1604936515796	50.31889763654908
13	1910	-18.158276753412792	55.84151735636	38.62575068097794	39.2074664956308
13	1911	-12.630206145666309	74.24388725345001	63.21928501321236	64.58119027840439
13	1912	-12.154361744731432	36.853649656990015	25.4225598507328	25.568491532030748
13	1913	-13.981218613276724	80.27739815186999	68.99805829196703	66.47949207763304
13	1914	-0.9963464778265916	81.82951202637	82.73349238808441	85.36207985023793
13	1915	-10.546931799384764	91.97686379406	80.33358603471424	80.34511879080674
13	1916	-14.699578099200153	88.00518414893	71.64835297928948	70.05044246348552
13	1917	0.3950025162776001	9.86790900585	10.950606730388245	12.32518626624369
13	1918	-5.948354418564122	34.6823944332	29.91591625736328	29.740402053605067
13	1919	6.04773933548131	29.91027325516	38.55712374864379	40.57034493080573
13	1920	1.7719551842892542	12.422798443770004	14.632745245558908	16.884704394993605
13	1921	-8.806951938429847	36.59018579276	28.038798200926976	28.204742131201783
13	1922	-10.55689245951362	33.93212419433	23.61071105953306	21.41735888135736
13	1923	-7.7074973739509	41.118892253030026	33.09732192044612	32.67324349988485
13	1924	-14.691821237443946	27.275074232989997	10.7838303015742	13.388861054409062
13	1925	-8.070589671522612	41.47917038764001	34.11946863983758	34.69587122317171
13	1926	-14.309878696512897	52.11002159690997	38.87799541733693	49.42555065581109
13	1927	-3.983636318385834	41.35158826448	37.91900327865733	38.29344080586452
13	1928	-24.76925258562551	87.59779028953002	61.85541265323991	62.06284083655919
13	1929	15.943387070758035	21.625707194589992	39.0992324675608	39.67632687790319
13	1930	14.718921786319695	83.40037441257	99.46868835625357	99.39382575656056
13	1931	-10.96803403183003	90.35544038461	79.71540863104747	81.10850606957683
13	1932	20.89766891344334	67.27389165475	90.3922386627528	88.19935692692525
13	1933	-3.1274566070351284	6.329036331919994	3.4455313750950154	3.393702002300415
13	1934	8.4917106583016	84.00729348486	91.76684125946484	92.8223939986492
13	1935	-2.1939827588794287	15.505634901930009	14.206473733473103	15.523347979207756
13	1936	-10.638433642016023	38.94815128731	27.07997440683539	22.83004194230307
13	1937	20.36162652967323	59.77350919259	78.90473036462208	79.5034904905333
13	1938	-7.845049088369706	92.76079602866	83.66392821430054	82.98576710362977
13	1939	-0.7600546105240937	74.66086291680001	69.82593076545163	77.4833833235898
13	1940	5.15843153744936	18.18542678643	26.170738465967588	26.03031142152031
13	1941	5.883027218253119	90.24331828881	97.99434967309936	98.25735923755563
13	1942	66.3817524187325	33.03195118719001	110.77826566819569	127.28213313626476
13	1943	0.8655787324532866	76.35190948944	76.91989253816428	83.07882014123606
13	1944	24.3479904277483	44.14341922554	66.13726370944642	69.46573103783885
13	1945	29.79126934852684	42.68984918892001	72.39230914373184	73.31924663140671
13	1946	26.478941652923822	-15.884652323880005	7.221126493619522	7.567118400649633
13	1947	-13.598792542266892	31.61858091145	16.57722188482876	17.917583657283103
13	1948	2.5455077289952897	0.3366061207600026	7.41318919925834	5.048051764839329
13	1949	-7.384525157947792	73.47717459288	65.79203973038238	65.67306162900059
13	1950	20.450040267023724	76.59500135461	95.00341320747977	95.10905288430511
13	1951	-10.777905754715905	33.58588784173001	19.083000830112724	20.037260872108163
13	1952	15.904742779413937	61.16886890543	75.88472563461983	75.55239500472089
13	1953	-13.641256733913906	65.15564882788001	52.581510921765584	53.25722988310736
13	1954	-10.513760770380031	103.00150293173	91.14538690191694	102.96225097382558
13	1955	1.3162750072660856	71.87275859718	71.74906223567086	73.75635907263495
13	1956	18.712703999161025	54.807579598770005	71.90175537281903	71.65739746426698
13	1957	-4.6388950249238405	74.10145621678	67.11013850994641	68.76247736194637
13	1958	-5.5384733868413605	24.372410280439997	23.29623879055725	27.28771160618635
13	1959	-22.19626645836979	41.70851103813999	19.670555664692078	18.74753622393473
13	1960	-7.071802872815169	89.73295059264	83.632597675547	80.45008508930914
13	1961	-19.998976481554564	39.14133475270001	20.390323251107475	19.155342873418704
13	1962	44.67143939301605	60.50927873754	115.11529684593552	119.5515152606822
13	1963	-12.1315267731552	63.14364987340001	52.0344833128911	48.56025725993095
13	1964	-6.223334335081745	53.91209717869002	48.40603518506396	50.48337489360711
13	1965	-7.044696927536279	84.91523801529999	78.93530450583785	84.13743536788388
13	1966	-19.72065069663222	23.729878260280003	4.973871767782839	4.864417818112997
13	1967	-13.634317455260316	32.86060870019	16.311931597359944	17.398023886373267
13	1968	-18.00151915475726	30.174269826179994	14.760290471313056	14.791399625391932
13	1969	5.982971688878024	92.52404591099	99.91541949880776	101.22595891539822
13	1970	53.349222272634506	26.86196818866	78.22082247768412	77.21208336553536
13	1971	-16.1423576027737	29.7956513578	13.685700959176756	15.870248485764025
13	1972	-7.148275822662981	38.55795394104	29.41411568559124	29.360072466399288
13	1973	-7.151543990010396	34.35760010541999	27.75636905254214	27.566817678889493
13	1974	-18.85880680108676	103.12844396187	83.98084032649058	96.59922748748797
13	1975	-0.4884222059918102	17.882701739950008	16.884494540805463	15.404381408327026
13	1976	-10.36673979202169	106.17244355834	93.76205187878804	98.44438313657884
13	1977	-15.460540710773785	81.48471698002001	63.11251304621692	72.53941001265775
13	1978	-7.912931566475891	105.49969945309	97.41268459238928	100.96581582076033
13	1979	-8.752430062799249	68.976996772	60.18289551374619	59.17235303920461
13	1980	-7.626393978513079	14.597980938830004	6.968229133752175	7.560396148299333
13	1981	-6.9533671294339	65.00577603878	55.22852404299192	58.46508676666417
13	1982	8.204325042315759	38.58958657757001	44.18138438521419	41.3705512425513
13	1983	13.150700190541102	46.06468968115	56.24387010303326	53.86598229693482
13	1984	-35.03391054432723	81.98370412204002	47.290136682771845	47.03932864047238
13	1985	0.1877272885176353	72.59631970166998	73.15557419974357	76.40208539567539
13	1986	1.6481066246924456	50.97011439164	55.50259361515055	59.27216292047524
13	1987	2.9811838222958613	40.92156243782	46.12555431452347	47.72208117635455
13	1988	-7.57019380107522	18.666161226100016	7.690166750893695	8.266075830964837
13	1989	-6.729710208164761	35.259295131960016	28.11212494465872	28.171435273368843
13	1990	1.1298244491918012	75.38046446476002	75.549422454671	77.84690843289718
13	1991	-15.670368755527306	21.709000859299977	8.953103857667884	8.689628463005647
13	1992	3.182991597132059	25.086541782919998	30.71475966993603	31.873899665806675
13	1993	-34.496116705209715	111.06045498324002	76.92296194395749	76.70145277507254
13	1994	-8.311746287770802	44.40021157139999	31.17040846258169	31.761226414499102
13	1995	-17.686648339644307	145.00957044869	121.99500440896372	124.05276310732006
13	1996	-17.695452043117257	27.127901875280003	13.185332469263813	20.06465722137364
13	1997	-7.243188201216981	99.60702147096998	93.305672055576	99.8120051988808
13	1998	-33.35342102701543	69.42965456592	36.88956470266567	38.91042596101761
13	1999	-26.50015598561731	85.16949135607	56.819567022816045	67.75618270516861
13	2000	-30.4663289077871	113.11573694092998	81.88230995691265	93.40430813707644
13	2001	-8.515485597163206	89.15416120617	80.99096927448409	87.97915531109902
13	2002	4.780474279308692	18.59368312349	21.863847884495044	25.84621625681757
13	2003	61.7672747130855	-45.909725045330006	7.539535258169053	4.630508803325938
13	2004	-21.2607851868961	109.02645362407	84.39666986308293	84.27684312057681
13	2005	-2.1794953582575545	6.2377843506199895	3.243167365406407	3.280556002573576
13	2006	-11.3753095837601	19.03482891612998	4.931333631655434	4.683232938987203
13	2007	-5.546758474811213	31.09806180709998	24.739931843738304	24.070217940752627
13	2008	-13.245751761307474	46.00456991485001	32.00719397389912	36.29818867697031
13	2009	69.95319456030848	-54.74190907383999	18.517051752773117	20.03864222005359
13	2010	-9.067223418591311	88.83495684055	79.72236149237142	78.54382266744506
13	2011	-13.734108761127573	28.66520603980001	14.274021415621974	16.48503824317595
13	2012	-18.98187046434032	24.91231898950997	8.783472489449196	7.814091415290022
13	2013	-29.354977221475565	82.61888202118999	54.64677594306704	54.22434868295386
13	2014	-7.365318334370386	54.97391325829	49.98599740237114	48.101444511761656
13	2015	-14.243463781138416	34.795238335170005	22.473644957121	22.576166800252395
13	2016	-7.329650705854874	84.9756575733	76.84777418561862	76.2621172631334
13	2017	-8.078529292804888	12.082834655970004	5.913827133510495	4.797506616770988
13	2018	22.1828513640794	58.39234576979	81.08756907848874	80.87760419619735
13	2019	16.43748593708733	31.34557675289	48.93407675501658	44.628316157642985
13	2020	25.43313181676785	54.84198184939	81.71248718322022	85.66481181498966
13	2021	12.27999027390615	22.21704632284	33.01038232742576	30.086483898136063
13	2022	6.849719163757982	49.47657981532	54.99885823382647	57.092248328757705
13	2023	-7.551643273502123	36.809778600830015	28.492189331474947	30.613955863838783
13	2024	26.0460710383486	12.85085486957	37.74698280118173	32.73955973002012
13	2025	-0.4705829353479203	32.29848081397	29.42056812543888	28.28547834212077
13	2026	26.38327037301497	-44.57119661445	0.3147213266929611	-1.8730155223747715
13	2027	-5.251702228037175	56.36003708068003	53.283475493401056	53.91898316342849
13	2028	-16.533420146326534	26.84882808783999	10.677007600635989	12.709888200013664
13	2029	-26.67456640623277	107.42598104227	79.03449635501602	78.76554399658926
13	2030	-9.41710883830092	59.14926677221999	50.03594961788622	55.03477327947621
13	2031	-6.532818054431118	32.61717553369999	25.57511692857952	26.567911734513476
13	2032	-10.534225188515848	84.22582549153	71.72953195945593	82.53498185481294
13	2033	-10.178153297456449	77.69027880011	66.6355451879499	68.83888734795619
13	2034	12.327211591182277	32.65736607022001	45.49367181796697	48.37104718759656
13	2035	5.701085303880973	47.87032586589	54.56898922129767	56.610715981951216
13	2036	-15.225502514338586	87.53203905145	74.39993805767153	73.76686792477267
13	2037	-14.244559499755267	56.04650108428	41.92195581024862	42.10092223077663
13	2038	14.27541043193196	56.783571263990005	69.4579710450198	67.6188158421428
13	2039	-16.092842463607667	36.97227031441	20.33376869995845	20.780760430759983
13	2040	9.37122944922885	50.43991432147001	66.47301196475746	69.7031268607534
13	2041	-12.568354351533344	35.810155462439994	22.79401620430872	22.284734676533844
13	2042	-12.189038110896943	40.65173837737	27.532888176705452	35.49720982508734
13	2043	-15.498267899267375	53.27454861902	40.2591911253985	38.71329446951859
13	2044	-2.9129836552601773	76.97469907311	74.9885813666915	79.73073951739934
13	2045	14.59611714593484	76.90837823080001	90.0325324384321	92.28764170678916
13	2046	-6.924822972563561	19.691718652630016	13.549392591463402	15.4942451234092
13	2047	16.43902075785445	63.50533472291001	78.88057868406759	81.21891704664449
13	2048	-6.579453157843091	19.2702415016	13.16745796566829	15.261851209768793
13	2049	44.20681140612578	5.321821545250003	77.71250028334907	81.80491527041886
13	2050	-19.21579709093203	44.05906706551998	24.822552130150143	29.077682521543466
13	2051	17.770150700991508	24.49808296108	42.70590649356018	44.63415056539816
13	2052	-7.401746025541797	38.500073388130005	32.78743415841018	34.23226872610394
13	2053	31.88233162552933	-1.70235794409	27.961076049687108	22.521906808688072
13	2054	-23.8390768347017	46.35655304373002	22.71084245626116	21.888038768607657
13	2055	1.8990358812152408	33.243103705859994	33.753503687272314	34.62218703547842
13	2056	2.4930895078286994	51.230667970290014	53.67929047491634	58.03701189215644
13	2057	6.816560933046276	44.98232172747	53.45086303606513	55.71712686176761
13	2058	-11.909953539347043	16.482529217280003	4.363717251253547	3.9313392127514817
13	2059	23.22447898017708	60.75174104014001	83.69394889392424	81.89443768424098
13	2060	-17.457816509966506	59.67699240781998	44.07545414107153	43.229481167159975
13	2061	-11.90848611164256	15.963882658009991	5.739140816032887	7.45659673132468
13	2062	-12.71704392603715	92.80217881371	81.86333544840454	80.14194764962303
13	2063	-19.261589042667765	69.64292638130001	46.67593728439533	57.44364340469474
13	2064	-10.353241216391323	17.16690985266999	5.348221663560253	7.29116705909837
13	2065	-8.792703880229965	64.86417519451	59.45765557573759	63.1598224825575
13	2066	-14.976346441428175	29.669090832510012	13.231119886186208	14.525998645578513
13	2067	-23.6487017160689	56.06036068518	33.29340414091712	40.45638257518294
13	2068	54.27078942177468	40.75337929412	81.67092221704661	84.52637128293281
13	2069	0.3279603704577312	74.66736147842	74.28347590044723	72.60720214038156
13	2070	-8.899519903148757	26.399152068289997	15.697291735734323	14.481597188743764
13	2071	-2.3234572979272343	26.89816918948	23.505820861959364	21.79043120329152
13	2072	-12.226833322289169	37.80531304165001	25.896193839260377	26.76917573926039
13	2073	54.23841871280456	36.1452165029	90.04614989989204	90.1887008532358
13	2074	-15.926104610203764	73.54319564349001	59.5295248706243	59.16025990326307
13	2075	-28.554643478870275	63.31245104922	36.16173733165488	38.27417342389526
13	2076	-6.756101794482674	97.0620597505	89.77465853639296	92.1939821675478
13	2077	-6.552245942672016	76.28248926216997	69.76443656950141	74.0719797743659
13	2078	14.722714280738728	13.082598465849998	26.45734624945908	29.22075695733656
13	2079	18.39638332522009	72.74414468285	92.27879323950036	90.84156876878114
13	2080	17.525430886773393	69.46001424077	89.62484339950606	88.34842489060247
13	2081	4.620543559867656	71.78020828721	74.58320994823589	74.05881200052681
13	2082	0.8034399613388814	84.91546862429999	87.07013844882022	88.10742926126113
13	2083	5.026597543765092	23.33921508383	30.01952426889329	32.56754155861563
13	2084	3.69640147514292	79.69280894905	84.79756054870086	82.73660791569273
13	2085	6.730596711713588	92.54765335432	97.31788123244768	97.42487458410324
13	2086	-21.22192872955929	72.88354551726002	54.17333566606976	58.12863746000221
13	2087	14.031371554359794	75.71848883087	91.35375827606184	92.54371916479433
13	2088	-0.7824854919745121	25.665137457829992	24.379990398301743	27.608860005653696
13	2089	-7.945522870664718	31.40767514441	26.223813127318863	27.728728257789044
13	2090	-14.263868518726667	89.10620375853001	71.79975470609497	70.73746126581682
13	2091	-10.470387826528167	35.003240734900004	26.65071420205641	29.966654849617044
13	2092	-2.1646224717551377	73.13740912882	71.08891860616859	69.10449356984464
13	2093	39.70624232685077	9.431313128779976	30.22565181745449	40.597187818435486
13	2094	-29.38740853581112	36.080546821030026	11.26884484430775	17.15978634066414
13	2095	-10.899634637578856	64.92073666394	49.45762836773065	43.723065140336985
13	2096	-23.61430448252941	108.53905689039004	85.50300039796275	85.46359854421462
13	2097	-10.599317447922658	20.417488991340008	10.300305493030464	10.402656685502734
13	2098	6.258294923376525	19.22713145514001	20.033847858925583	24.04162703693146
13	2099	-10.26011645712424	51.48335316986	41.73987155602663	44.36477158029447
13	2100	-17.4826038609026	73.44137485172001	56.58854062049068	68.02616127362126
13	2101	-17.945537203922868	43.37458957435001	27.252635977289174	26.067951422504848
13	2102	-4.29143745804322	73.91894302981999	70.38563495106064	72.8691901070124
13	2103	-10.749156824982492	40.95030093140001	27.599338160071056	26.25357783093932
13	2104	0.8966995982045773	27.8347830308	28.794780624681152	27.94743091511191
13	2105	-1.319491983158514	-0.8827112936599981	-2.1140480491449125	-2.493715788499685
13	2106	-12.584018473280594	41.13849401803	29.15865395363653	29.0534270669159
13	2107	-19.542633411096176	81.96059248806	61.95840493871947	60.94078046179493
13	2108	13.088736284407789	28.39674026636	42.39887828318752	39.3831259830913
13	2109	-5.39860831463011	61.59741422230999	52.742618981341366	57.39614948115195
13	2110	18.940893923892872	74.75892247578001	94.12500968997485	95.21740221686196
13	2111	-12.266212839720538	35.09674346004	23.07538455128088	22.85586092591984
13	2112	-11.137656961305764	45.67855105328	34.91843427513959	33.78666756756138
13	2113	-18.00554363336414	26.855859356250008	10.268645183416083	10.672259361308534
13	2114	15.177229009568691	31.224583128860004	45.6254948406131	42.70930336415768
13	2115	5.6270378129556775	71.26906113262001	76.53495307712001	76.11696965241572
13	2116	8.778705086588161	11.96006073046	20.847002866037656	24.620838437898783
13	2117	-31.396460459771333	67.898669088	37.3322786364879	39.09253558219643
13	2118	-11.888958505121993	31.6050095718	20.39072220469825	21.57806337517104
13	2119	50.95119921371224	-0.4009760109299947	52.46700894110836	64.85180071555078
13	2120	21.134468156844378	-1.4522924627599991	20.74451561423484	20.78102793722064
13	2121	-16.94717724408838	88.73138572647001	70.87923737295205	69.85521810842329
13	2122	3.898048413102515	66.09757128838	69.01012836702284	67.91500081736012
13	2123	-12.88343341977452	82.41366768427	70.27879841355025	75.8054676274187
13	2124	-9.93451364216162	16.285007996599987	8.696602079144213	13.313608725497032
13	2125	1.762414768600138	80.05722651521	80.16257562467945	80.91961193160387
13	2126	-6.6229429676313885	10.695232629889986	3.4609452806180343	3.842783050669823
13	2127	-4.1404012866842095	58.89800212409	55.56197082041763	54.92575287472573
13	2128	56.00202579909819	11.37855246388	85.67583261910477	84.94781845482066
13	2129	-15.098142537404785	92.66285408027	78.3195761697134	79.34518433027552
13	2130	-0.5800040122412611	25.09343007375	24.993973024276784	26.900293098413385
13	2131	-7.653835282777436	65.16548660782	60.91293673112523	60.45779989045696
13	2132	-13.610821387264878	34.75222745058	17.77725577467936	15.918487276358064
13	2133	-13.77130987533019	29.71614198678	17.67105802410515	16.802944280178053
13	2134	-15.234201793791726	53.4961915411	33.30667799495859	34.55872574474779
13	2135	104.2660938562185	-2.814511356210005	82.52616797879455	83.20506703830324
13	2136	12.338615226821275	92.30743026511	106.26916097296636	112.29446219094098
13	2137	-14.714153813984012	42.04952640297999	27.872217789758	30.286698631971376
13	2138	-12.453284934337717	33.28394455976	22.010416046658065	20.983119828277268
13	2139	-12.123714650137115	44.64010719583	33.259873592323856	30.97589899544255
13	2140	-8.499497021839488	17.981812875969993	9.160580468887929	9.61336970992852
13	2141	-4.236441242363071	35.09876359488	33.11447692394722	36.0007215156802
13	2142	-18.53730830558925	68.90116561453002	51.39809241035255	53.43628162899404
13	2143	5.877467128098942	113.20305703878	117.61243948418996	119.2392107163614
13	2144	-13.3309719794197	42.88276976005	30.486786530789686	31.61444839820615
13	2145	-6.772874240617966	40.12631883177001	32.69995955252671	32.533104716654634
13	2146	32.93107039522147	-12.388456151489976	22.692700446234085	20.90767839999171
13	2147	-7.711970573931467	79.08166050770001	72.08535472821677	85.36226203135448
13	2148	-9.958835402037948	42.86968039321	32.05113421272836	33.74462062862585
13	2149	25.32324365605018	56.81852236403	85.03059324930655	89.64112670102622
13	2150	-13.323094316554489	40.76407955172	27.37647762245615	28.89617017764249
13	2151	-12.78454520989908	29.834822602539987	16.145565652579535	18.756933540658792
13	2152	-35.760650001087924	103.48280005736	68.19797420300893	69.61275580583606
13	2153	-14.891149438131832	26.40945106623002	12.435751751298085	14.630999535438605
13	2154	-34.29630540366634	71.88846076399	38.312927266350016	40.08797086117556
13	2155	14.023907930328278	55.27993831956	67.53784210394952	74.7486396204622
13	2156	12.283228791318834	69.97684129503001	82.41827986427234	85.5678430365806
13	2157	-8.07132767495932	30.6694057979	24.303130724671064	26.24220650116331
13	2158	7.46065466888831	67.96488154407997	75.12129915226251	76.68543928614235
13	2159	7.802156079502311	61.14527760473001	68.23334039925248	66.98174233699683
13	2160	-2.708962969802087	30.64209477403	24.84998768288642	28.83522713725688
13	2161	-11.944944404240232	47.602102231900005	36.54656840651296	36.70082046050811
13	2162	40.29678327354486	-7.684166304710004	29.926132236112608	29.897266907588342
13	2163	1.1498864496243186	16.09488471263998	18.645415640465217	22.488602256868035
13	2164	-24.607902971765725	102.15454986961002	77.72193449753104	86.42872488230933
13	2165	-15.203296649997355	79.95002100328999	59.46541326251463	80.48245106247487
13	2166	1.977358321310021	38.4591933307	41.96305494624539	45.62789317424176
13	2167	-4.556596235139296	49.699424210290005	47.206287250388414	49.747287108242745
13	2168	-5.514979518397013	77.80539189464	67.3137685630063	83.99244918351178
13	2169	2.8286960486439057	37.54204980725002	40.31540898742969	41.07759018114302
13	2170	25.962203076458536	91.66185881833	118.4427979226457	127.51165596785722
13	2171	-12.762355773535091	74.83547543942002	60.75289408513345	68.89998489644495
13	2172	-11.289181921223644	19.00397804411	11.093658105266512	11.639846297417536
13	2173	-18.61438540776726	28.282999295379994	10.619835017365403	12.195680864038875
13	2174	-12.467990605335215	43.725703307300016	28.82505958643742	32.348700535920216
13	2175	-21.38453142726212	82.16427558122	60.719384291325696	62.775627888564486
13	2176	-17.50203925455571	32.24147888134999	11.6797508787713	12.860381327365758
13	2177	-18.283488440181827	90.21586889954	69.25147221598309	89.07739377615508
13	2178	-16.367337912059156	22.16386788744001	11.478353120823158	10.53069772059098
13	2179	10.742928044666767	43.898886054119984	49.12416775367456	50.3446520496509
13	2180	-0.8736809736001305	41.92558559593	42.24238470967976	42.23295049549779
13	2181	1.744677496753866	37.8084839154	40.82801589695737	41.57377081160666
13	2182	1.0240247956826352	47.64273323160999	47.39359249238623	47.46998402973986
13	2183	0.6792802186100744	70.06590249082998	73.57826896631741	79.32254083256703
13	2184	-14.64985890488606	78.91614551013001	64.11849407473346	72.03313101406093
13	2185	14.671313990897032	31.995165408449985	45.76527848598198	42.89469685751829
13	2186	3.0248694830515888	33.91369392304999	40.48051119488082	43.211223852675175
13	2187	22.069454135518757	9.96173919576998	30.514549548301147	31.284509183606133
13	2188	10.168057372124167	61.10198768325	73.11632454796927	73.28137371534831
13	2189	11.533483877545224	66.54967100852001	78.3045865847962	77.11984668378136
13	2190	60.16273308423115	23.39012432667	75.52221751096658	75.20160412436235
13	2191	-21.359472400712548	80.62640181247	59.10543953179149	59.29891125840368
13	2192	-1.4638640077901073	69.61102623832998	68.84757208294468	69.02373891021125
13	2193	-3.763339618628379	43.1722647682	39.269112893525744	39.27117223184905
13	2194	60.89549361329409	-51.76153680656	28.57489263714524	23.454272832197603
13	2195	2.677496983698802	46.00644707211001	49.36506191510125	50.38756146625383
13	2196	24.528270103939576	-0.3767044136800024	42.66281489585526	42.46344880317338
13	2197	-25.162936818232996	49.57055298282	23.414282925485168	22.20219510322204
13	2198	-31.07019225161639	88.45470104826998	52.79257811512798	55.80212933913572
13	2199	-5.058712822385132	18.44687974018001	13.675003007694611	14.026748609292554
13	2200	-2.198513512586942	23.685400702449986	22.36533021592186	24.24685290432535
13	2201	-17.230682020861423	35.64640923589997	19.040838586661263	17.42067199628218
13	2202	-27.14133017131826	35.19270217103002	5.251741776242852	5.650146496802336
13	2203	-19.647666046221275	92.24201110399	72.41519939305726	91.83827239723178
13	2204	-15.225776525592664	71.38736354961999	54.848042253928725	56.27083290732117
13	2205	0.2882945486926473	42.302280785250005	44.90885661836364	45.30457243794808
13	2206	-3.562247598543763	36.11529729124001	33.260429360030685	34.267860919149825
13	2207	8.056454440840753	14.60627133238	24.868819213821556	21.202359804563457
13	2208	-15.41101084058755	74.67720387054	59.49616727870307	65.76807714917231
13	2209	0.4810023343015928	48.9245526033	48.436258800618816	48.81969007878797
13	2210	-1.7053936145093758	42.06624555548	41.90624211303657	42.07501330965897
